t,ax,ay,az,gx,gy,gz
1045561480,-0.0107,0.0720,0.9498,5.1880,-16.7847,7.5684
1045571485,-0.0012,0.0654,0.9571,5.3711,-19.4092,9.7656
1045581481,0.0178,0.0598,0.9327,5.1270,-16.0522,11.5967
1045591481,0.0757,0.0615,0.9251,4.8218,-13.3057,10.3760
1045601485,0.0728,0.0756,0.9085,4.7607,-11.0474,8.6670
1045611485,0.0501,0.0800,0.7872,3.2959,-10.3149,6.2866
1045621481,0.0022,0.0681,0.7725,-2.2583,-10.4370,5.2490
1045631482,-0.0671,0.0649,0.8319,-12.1460,-2.8076,6.0425
1045641480,-0.1475,0.0622,0.9144,-15.8691,0.9766,6.9580
1045651485,-0.1728,0.0549,1.0528,-16.7847,1.2207,13.3667
1045661480,-0.1728,0.0490,1.1173,-13.3667,-2.0752,16.1133
1045671480,-0.1138,0.0500,1.1212,-8.4839,-2.3193,22.7051
1045681481,-0.0666,0.0400,1.0977,-5.0659,1.1597,22.3389
1045691481,-0.0684,0.0224,1.0181,-4.3945,14.0991,21.4844
1045701482,-0.0989,0.0241,1.0015,-5.7983,20.2637,21.1792
1045711480,-0.0903,0.0361,1.0054,-6.8359,19.4092,23.8647
1045721485,-0.0723,0.0485,1.0325,-7.3853,13.1836,25.6348
1045731481,-0.0654,0.0493,1.0418,-7.7515,4.7607,26.4282
1045741477,-0.0669,0.0568,1.0718,-9.0942,0.9155,26.2451
1045751482,-0.1423,0.0444,1.1170,-9.5215,-4.1504,25.5127
1045761480,-0.1548,0.0449,1.1422,-7.5684,-6.2256,27.7710
1045771480,-0.1440,0.0383,1.1304,-4.0283,-6.1646,30.1514
1045781481,-0.1528,0.0263,1.1329,-3.4790,-3.8452,32.2266
1045791481,-0.1155,0.0302,1.1324,-3.0518,-0.3052,35.4614
1045801481,-0.0950,0.0268,1.1780,-1.2817,-4.0894,36.7432
1045811480,-0.0798,0.0229,1.1915,1.0986,-7.3853,38.5742
1045821480,-0.0493,0.0329,1.1597,5.5542,-11.7187,39.1846
1045831480,-0.0493,0.0310,1.1368,6.8970,-12.8174,39.0625
1045841481,-0.0342,0.0327,1.0958,7.6294,-7.7515,40.4663
1045851482,-0.0242,0.0283,1.0692,6.9580,-1.8311,40.8325
1045861480,-0.0163,0.0195,1.0936,4.0283,4.5776,42.9688
1045871485,-0.0015,0.0185,1.1102,3.4180,5.9814,44.4946
1045881482,-0.0073,0.0178,1.1566,6.0425,2.3804,45.7153
1045891481,0.0120,0.0231,1.1761,7.6294,3.4790,48.2178
1045901484,0.0432,0.0346,1.1487,12.1460,5.4321,49.2554
1045911480,0.0725,0.0419,1.1341,12.8784,6.8359,49.2554
1045921481,0.0750,0.0461,1.1177,13.7329,9.3384,48.5229
1045931479,0.0772,0.0471,1.1087,14.0991,10.1318,48.7061
