t,ax,ay,az,gx,gy,gz
1134221480,0.0794,0.1206,0.9390,-4.2114,-16.4795,6.6528
1134231484,0.1177,0.1179,0.9671,-1.5259,-2.5024,-0.0610
1134241485,0.1377,0.1169,0.9078,-0.3662,5.8594,-3.5400
1134251479,0.0816,0.1137,0.9266,-3.8452,10.0098,-7.6904
1134261501,-0.0078,0.1132,0.9334,-4.0894,7.8735,-10.3760
1134271479,-0.0659,0.1135,0.9205,-4.0283,2.4414,-8.9111
1134281480,-0.0903,0.1223,0.9251,-4.5166,-7.5684,-3.7231
1134291480,-0.0920,0.1271,0.9239,-4.7607,-12.2681,-0.7324
1134301480,-0.1277,0.1240,0.8953,-5.7983,-15.6860,3.9062
1134311479,-0.1211,0.1164,0.8692,-6.6528,-18.6157,7.5073
1134321481,-0.0769,0.1142,0.8702,-8.9111,-24.9634,11.7798
1134331480,-0.0288,0.1118,0.8746,-10.4980,-26.3672,11.9019
1134341482,-0.0127,0.1125,0.9156,-12.3901,-24.9023,7.8735
1134351479,-0.0176,0.1044,0.9346,-13.7939,-19.1040,5.4321
1134361485,-0.0808,0.1005,0.9537,-14.2822,-11.2305,2.3804
1134371479,-0.1350,0.0888,0.9464,-14.5874,-9.6436,3.1738
1134381480,-0.1645,0.0930,0.9385,-15.3198,-9.2163,6.7139
1134391484,-0.2129,0.0727,0.9554,-17.2119,-8.7891,8.1177
1134401481,-0.2349,0.0539,0.9830,-18.2495,-0.4883,12.5122
1134411479,-0.2559,0.0598,0.9886,-18.4937,5.7373,14.5264
1134421480,-0.3179,0.0563,0.9725,-19.4702,12.3901,15.6250
1134431479,-0.3169,0.0673,0.9549,-19.5313,11.5967,19.4702
1134441485,-0.3655,0.0583,0.9141,-24.1089,4.2725,21.0571
1134451479,-0.4224,0.0612,1.0172,-30.2734,-5.0049,23.3765
1134461481,-0.4072,0.0649,1.1541,-31.3110,-12.6953,28.9917
1134471479,-0.3730,0.0568,1.2811,-23.6206,-16.9678,32.8979
1134481480,-0.3899,0.0371,1.2960,-16.5405,-15.0146,34.7290
1134491484,-0.3982,0.0270,1.2398,-3.6011,-12.3291,38.0859
1134501481,-0.3918,0.0102,1.1507,3.9673,-9.2163,39.9170
1134511479,-0.4316,-0.0005,1.0118,8.9111,-2.7466,40.3442
1134521482,-0.4831,-0.0147,0.9486,8.3008,0.1831,43.1519
1134531479,-0.5500,-0.0364,0.8587,4.6997,-2.8076,50.9644
1134541481,-0.5276,-0.0372,0.8778,-0.9155,-7.5684,60.4858
1134551479,-0.3642,-0.0337,0.9752,-7.4463,-5.9204,71.5332
1134561481,-0.3064,-0.0342,1.0179,-8.6060,-0.6714,73.5474
1134571474,-0.2305,-0.0352,1.0565,-10.8643,9.1553,73.5474
1134581485,-0.2165,-0.0406,1.0945,-10.3760,13.1836,72.5708
1134591479,-0.2190,-0.0425,1.1114,-7.8735,16.9067,70.3125
1134601477,-0.2197,-0.0564,1.1175,-7.2021,16.2964,70.8008
1134611480,-0.2305,-0.0630,1.1527,-6.8970,13.3667,72.0825
1134621481,-0.2524,-0.0560,1.1851,-7.9346,10.4980,74.2798
1134631484,-0.2051,-0.0462,1.2874,-9.2163,11.2305,80.9937
1134641480,-0.1670,-0.0372,1.3309,-7.1411,12.5122,81.9702
1134651484,-0.1953,-0.0457,1.3470,-2.9297,13.0615,82.0923
1134661480,-0.2073,-0.0491,1.3626,-0.8545,11.9629,85.5103
1134671501,-0.1465,-0.0511,1.3848,3.2959,6.7749,91.4917
1134681480,-0.0920,-0.0608,1.3985,5.8594,3.1738,94.2993
1134691479,-0.0090,-0.0474,1.4319,8.2397,0.9766,95.7642
1134701481,0.0813,-0.0357,1.4630,13.4888,6.5918,93.6890
1134711479,0.1160,-0.0484,1.4564,16.1743,16.6016,91.3086
1134721480,0.1108,-0.0716,1.4918,17.0288,28.3203,88.9893
1134731479,0.1038,-0.0765,1.5172,18.0664,34.6069,88.4399
1134741480,0.0649,-0.0740,1.4876,23.5596,42.3584,89.1724
1134751479,0.0750,-0.0638,1.4515,27.1606,50.2319,91.3086
1134761485,0.0991,-0.0462,1.3304,35.5225,55.7861,93.4448
1134771484,0.1480,-0.0572,1.2303,38.7573,51.5137,95.2759
1134781480,0.3220,-0.0662,1.2144,36.9873,36.3159,96.1304
1134791479,0.4024,-0.0748,1.2715,34.4849,25.1465,90.5151
1134801477,0.3635,-0.0865,1.3629,34.3018,17.3950,78.1860
1134811479,0.2451,-0.0804,1.4014,37.0483,16.3574,73.2422
1134821480,0.1697,-0.0535,1.3782,42.4194,21.3013,76.2939
1134831479,0.1738,-0.0203,1.3587,44.9219,24.4751,80.1392
1134841480,0.2520,0.0246,1.3526,46.3257,26.2451,86.5479
1134851480,0.2908,0.0429,1.3633,46.6919,17.9443,88.7451
1134861481,0.3748,0.0583,1.4527,49.3164,-2.7466,90.8203
1134871479,0.4419,0.0651,1.4942,55.9692,-16.8457,87.4634
1134881485,0.4893,0.0693,1.5277,67.1387,-26.6113,81.1157
1134891479,0.5347,0.0778,1.4505,76.5381,-23.4375,76.4160
1134901489,0.5459,0.0844,1.3150,84.5947,-19.7144,68.4814
1134911480,0.5554,0.0998,1.2508,86.0596,-19.7144,63.9038
1134921480,0.5222,0.1301,1.2344,85.5103,-23.0713,60.1807
1134931480,0.5144,0.1550,1.2659,86.6699,-28.1372,56.1523
1134941481,0.4761,0.1579,1.2393,89.5386,-27.8320,52.4902
1134951477,0.4878,0.1501,1.2183,91.7969,-19.6533,47.9126
1134961481,0.4878,0.1508,1.1973,94.7266,-11.0474,44.3115
1134971494,0.4653,0.1623,1.1246,98.0835,-0.6104,42.4805
1134981480,0.5071,0.1748,1.0902,98.6328,-3.2349,42.9688
1134991480,0.5786,0.1936,1.0684,101.0742,-18.4937,39.9170
1135001480,0.5789,0.2126,1.0577,102.6611,-30.2734,34.8511
1135011481,0.5498,0.2324,0.9593,107.2998,-43.8843,27.9541
1135021485,0.5781,0.2507,0.9222,107.9712,-46.7529,25.3296
1135031480,0.6672,0.2915,0.8272,111.0229,-46.5698,20.0806
1135041482,0.7151,0.3210,0.7501,110.2295,-47.8516,15.8691
1135051477,0.8652,0.3686,0.7149,103.6987,-43.9453,8.8501
1135061481,0.8814,0.3737,0.7371,99.9146,-43.0298,-0.4883
1135071481,0.8574,0.3894,0.7227,97.1069,-46.5698,-12.2681
1135081533,0.8108,0.3894,0.7310,96.1914,-55.1758,-19.7144
1135091480,0.7835,0.3859,0.7176,96.9238,-56.6406,-30.3345
1135101485,0.7207,0.3725,0.6815,98.4497,-53.0396,-38.4521
1135111482,0.6638,0.3688,0.6038,98.6328,-40.6494,-44.9219
1135121481,0.6289,0.3820,0.5516,99.2432,-37.4146,-47.6074
1135131481,0.6358,0.4106,0.4307,97.2900,-40.4053,-49.0723
1135141485,0.6594,0.4240,0.3804,93.6279,-46.6309,-51.2085
1135151480,0.6543,0.4235,0.3145,90.3931,-52.7954,-55.7861
1135161482,0.5691,0.4062,0.2784,79.8950,-58.4106,-63.8428
1135171485,0.5483,0.4045,0.2940,74.0967,-55.5420,-67.3828
1135181480,0.5003,0.3928,0.2803,68.5425,-38.5742,-73.8525
1135191481,0.4749,0.3906,0.2344,64.3921,-23.2544,-76.2329
1135201481,0.5215,0.4086,0.2440,55.1147,-5.1880,-79.7119
1135211481,0.5039,0.4289,0.2542,51.0254,-3.9673,-84.3506
1135221480,0.4605,0.4536,0.2388,49.0723,-18.3716,-90.2710
1135231481,0.4338,0.4565,0.1920,48.8892,-31.0669,-94.0552
1135241481,0.3167,0.4387,0.0667,44.9829,-46.9360,-99.6094
1135251481,0.2512,0.4125,0.0247,38.2690,-53.7109,-101.3184
1135261485,0.1409,0.4077,0.0787,27.3438,-61.5845,-100.9521
1135271485,0.1438,0.4091,0.1038,23.2544,-62.1948,-97.7173
1135281480,0.1470,0.4086,0.1160,18.5547,-58.0444,-96.6797
1135291481,0.1340,0.4150,0.1180,15.0146,-49.9268,-97.0459
1135301480,0.0796,0.4199,0.0657,11.6577,-36.6211,-98.5107
1135311481,0.0549,0.4074,0.0062,8.6670,-29.4189,-99.3042
1135321480,-0.0019,0.3911,-0.0297,-0.0610,-27.3438,-102.4170
1135331477,-0.0408,0.3952,-0.0195,-6.3477,-29.4189,-103.3325
1135341481,-0.1431,0.3959,0.0220,-14.5874,-39.2456,-102.8442
1135351480,-0.1904,0.4082,0.0628,-19.5923,-47.9126,-100.2808
1135361481,-0.2327,0.4719,0.1190,-23.8647,-60.4248,-95.1538
1135371485,-0.2183,0.4604,0.1065,-24.5972,-66.1011,-89.7217
1135381489,-0.2041,0.4648,0.0909,-27.4048,-69.5190,-87.4634
1135391485,-0.2165,0.4370,0.0709,-33.6914,-71.0449,-86.0596
1135401481,-0.2698,0.4118,0.0745,-39.1846,-72.5098,-85.5103
1135411480,-0.3076,0.4123,0.1221,-47.3022,-78.7354,-80.6885
1135421480,-0.3122,0.4108,0.1693,-52.7344,-85.3882,-76.7212
1135431482,-0.3042,0.4326,0.2864,-59.5093,-95.2148,-72.3877
1135441485,-0.3472,0.4262,0.3367,-58.2886,-100.7690,-71.4111
1135451480,-0.3225,0.4111,0.2567,-54.5654,-97.3511,-64.3311
1135461481,-0.2305,0.4101,0.1819,-56.1523,-91.6138,-58.5327
1135471480,-0.0212,0.3847,0.1417,-65.6128,-75.9277,-54.6265
1135481480,0.0625,0.3398,0.1561,-74.0356,-67.6270,-57.8003
1135491481,0.1021,0.2756,0.2183,-91.0034,-58.4717,-64.3311
1135501481,0.0540,0.2451,0.3394,-101.6846,-57.6782,-71.0449
1135511485,-0.1020,0.2373,0.5015,-110.8398,-55.6641,-77.6367
1135521477,-0.2434,0.2438,0.5638,-113.4644,-54.9316,-79.3457
1135531480,-0.4004,0.2585,0.6605,-116.3940,-52.2461,-74.2798
1135541480,-0.4560,0.2714,0.7337,-117.4927,-48.4619,-70.4956
1135551481,-0.5784,0.2319,0.8507,-114.0747,-40.9546,-65.7349
1135561485,-0.6899,0.1967,0.8861,-110.5957,-37.2925,-62.6831
1135571485,-0.8603,0.1603,0.8502,-102.1118,-45.5322,-51.6357
1135581480,-0.8799,0.1586,0.8743,-99.4873,-59.4482,-36.7432
1135591481,-0.6780,0.1718,0.8450,-91.9800,-78.0029,-15.8081
1135601480,-0.5601,0.1784,0.7759,-90.0269,-78.5522,-11.2305
1135611481,-0.5066,0.1647,0.7195,-93.2617,-65.9790,-11.1084
1135621480,-0.4966,0.1247,0.7098,-105.0415,-35.1563,-12.7563
1135631485,-0.5288,0.0947,0.7586,-111.7554,-21.9116,-14.8926
1135641485,-0.6186,0.0827,0.8861,-117.9199,-20.2637,-14.0991
1135651485,-0.6294,0.0869,0.9959,-119.5068,-28.8696,-7.9956
1135661482,-0.5439,0.1103,1.1888,-117.3706,-44.7388,1.5869
1135671482,-0.5298,0.1191,1.2044,-110.9619,-49.1943,2.8687
1135681481,-0.6133,0.1306,1.2125,-106.9946,-39.1235,5.3711
