t,ax,ay,az,gx,gy,gz
1286421481,0.0662,-0.1067,0.9085,-4.8218,-24.9634,9.8877
1286431484,0.0889,-0.1119,0.9212,-6.2256,-18.7988,10.4370
1286441480,0.0964,-0.1182,0.9239,-6.0425,-13.0005,9.9487
1286451479,0.1079,-0.1263,0.9070,-6.7139,-4.5776,9.2163
1286461476,0.1277,-0.1334,0.8736,-7.7515,0.0610,7.5684
1286471479,0.0881,-0.1390,0.8807,-11.6577,2.2583,3.7842
1286481482,0.0408,-0.1353,0.8895,-14.4653,2.4414,3.1738
1286491479,0.0059,-0.1424,0.9168,-15.8691,1.5259,3.5400
1286501480,-0.0359,-0.1314,0.9688,-17.2119,0.7935,5.7983
1286511480,-0.0510,-0.1304,0.9730,-17.2729,3.3569,7.6904
1286521480,-0.0735,-0.1348,0.9959,-16.4795,4.0894,11.1694
1286531507,-0.0659,-0.1382,1.0093,-15.6250,2.9297,13.4277
1286541480,-0.0439,-0.1363,1.0179,-13.0005,-4.2725,13.8550
1286551480,-0.0430,-0.1365,1.0157,-10.1318,-10.9863,12.5732
1286561485,-0.0937,-0.1456,1.0013,-7.8735,-15.0146,10.1929
1286571484,-0.1460,-0.1495,1.0035,-8.3618,-13.9160,10.6812
1286581482,-0.1672,-0.1605,0.9920,-8.5449,-4.9438,12.9395
1286591484,-0.1953,-0.1793,0.9908,-10.3760,-0.2441,15.5029
1286601481,-0.2082,-0.2000,1.0179,-12.9395,5.0659,20.7520
1286611479,-0.2029,-0.2112,1.0289,-13.9771,4.7607,23.6816
1286621480,-0.2090,-0.2227,1.0596,-12.8784,1.0986,25.0244
1286631480,-0.2410,-0.2293,1.0572,-10.5591,-3.9062,24.7803
1286641480,-0.2810,-0.2335,1.0753,-7.9956,-12.9395,26.2451
1286651479,-0.3039,-0.2232,1.1109,-6.5308,-15.3809,27.4658
1286661480,-0.3264,-0.2303,1.0892,-3.1738,-7.2021,31.7993
1286671479,-0.3525,-0.2303,1.0750,-2.9907,0.0610,36.6211
1286681480,-0.3403,-0.2388,1.0875,-2.3193,5.9814,46.1426
1286691479,-0.3081,-0.2315,1.0897,-2.0142,5.8594,52.9785
1286701480,-0.2544,-0.2186,1.0819,-0.6714,2.9297,57.9224
