t,ax,ay,az,gx,gy,gz
1304181481,0.0618,-0.0582,1.0089,-9.0942,26.5503,9.2163
1304191484,0.0454,-0.0635,0.9830,-2.8687,12.1460,5.9814
1304201480,0.0269,-0.0738,0.9398,-1.2207,-0.2441,4.8218
1304211479,-0.0146,-0.0774,0.8970,-2.9297,-13.9160,3.6621
1304221480,-0.0405,-0.0757,0.9088,-5.9204,-19.4702,3.7231
1304231484,-0.0486,-0.0557,0.9302,-7.2021,-15.5029,4.9438
1304241480,-0.1072,-0.0560,0.9312,-8.3618,-9.0942,4.4556
1304251479,-0.1147,-0.0433,0.9529,-9.9487,2.2583,9.2773
1304261481,-0.1011,-0.0560,0.9295,-11.2915,10.9863,12.5732
1304271484,-0.0903,-0.0833,0.9134,-16.6626,17.2119,17.8223
1304281485,-0.0642,-0.1067,0.9424,-19.4092,14.1602,18.6768
1304291480,-0.0608,-0.1197,0.9710,-20.9961,4.3945,16.7847
1304301481,-0.1311,-0.1199,1.0042,-20.0806,-6.1646,12.3291
1304311479,-0.1958,-0.1001,0.9996,-17.7002,-10.7422,11.4746
1304321481,-0.2449,-0.0933,0.9822,-16.5405,-8.1787,10.2539
1304331479,-0.2952,-0.0826,0.9671,-18.7378,4.3335,14.0381
1304341482,-0.3130,-0.1031,0.9781,-20.2026,12.2070,17.3340
1304351479,-0.2991,-0.1597,1.0294,-23.3765,20.0195,25.1465
1304361485,-0.2483,-0.1802,1.0753,-23.3154,19.1040,28.9917
1304371479,-0.2314,-0.1817,1.1273,-23.0103,15.9302,29.4189
1304381487,-0.2444,-0.1583,1.1705,-19.9585,12.3291,28.2593
1304391480,-0.2695,-0.1443,1.1612,-16.6016,9.5825,25.6958
1304401485,-0.4016,-0.1404,1.1395,-12.5122,-0.3052,23.0713
1304411484,-0.4746,-0.1475,1.1600,-12.4512,-8.4229,27.5879
1304421481,-0.4429,-0.1539,1.2379,-11.2915,-14.2822,41.9312
1304431484,-0.4153,-0.1690,1.2554,-7.3853,-14.2212,50.0488
1304441480,-0.3230,-0.1778,1.2459,-1.4038,-8.3618,61.2793
1304451498,-0.2759,-0.1927,1.2122,0.5493,-2.9297,66.1621
1304461482,-0.1792,-0.2203,1.1722,0.1221,1.9531,70.6787
1304471479,-0.1382,-0.2227,1.1763,-0.9155,1.2817,69.1528
1304481485,-0.1191,-0.2132,1.1888,-0.3052,-0.7324,65.6738
1304491484,-0.1404,-0.2027,1.1671,1.4038,-0.0610,63.1714
1304501481,-0.1846,-0.2012,1.1736,1.4648,-0.5493,62.5610
1304511479,-0.1711,-0.2029,1.1988,0.2441,0.4883,66.7114
1304521481,-0.1592,-0.2147,1.2598,3.6011,-9.3994,68.9087
1304531479,-0.1980,-0.2354,1.2584,8.3008,-19.7754,70.3735
1304541481,-0.1401,-0.2286,1.2784,16.6016,-37.1094,75.9888
1304551479,-0.1287,-0.2320,1.2386,23.1323,-47.7295,77.0264
1304561480,-0.0242,-0.2293,1.1451,23.4375,-49.7437,82.7637
1304571474,0.0481,-0.2193,1.1275,17.6392,-47.4854,83.5571
1304581477,0.1318,-0.1880,1.2125,6.5308,-36.6211,81.4819
1304591480,0.1753,-0.1722,1.3489,3.0518,-26.4282,77.5146
1304601485,0.1941,-0.1636,1.4771,5.3711,-14.6484,72.9370
1304611484,0.1917,-0.1553,1.5501,17.3950,0.3662,67.8711
1304621485,0.1526,-0.1565,1.4803,29.1748,6.5308,63.2324
1304631479,0.1177,-0.1651,1.3301,38.5132,7.9346,61.6455
1304641481,0.1033,-0.1565,1.2943,42.5415,0.2441,60.5469
1304651479,0.0715,-0.1602,1.2310,46.3867,-16.7847,61.3403
1304661481,0.0942,-0.1446,1.2584,44.6167,-28.2593,64.5752
1304671479,0.2305,-0.1334,1.3150,48.2178,-40.8325,66.4063
1304681485,0.3096,-0.1236,1.2972,52.1851,-41.9922,64.0259
1304691479,0.3933,-0.0967,1.3128,55.0537,-31.0059,56.4575
1304701481,0.4050,-0.0938,1.3135,59.0210,-18.7378,51.6968
1304711480,0.3745,-0.0892,1.2799,63.3545,-7.8735,46.3867
1304721481,0.3569,-0.1041,1.2886,63.9648,-9.2163,44.6167
1304731484,0.3010,-0.0909,1.3050,67.4438,-17.2729,43.9453
1304741482,0.3101,-0.0860,1.2835,72.3877,-17.8833,45.9595
1304751480,0.3784,-0.0630,1.1944,78.2471,-9.0942,48.7061
1304761480,0.4370,-0.0545,1.1077,79.8340,-2.9907,48.0347
1304771484,0.5046,-0.0406,1.0838,76.7822,1.7090,44.3115
1304781481,0.5322,-0.0147,1.1019,76.2329,2.0142,40.5884
1304791480,0.5591,-0.0076,1.1041,76.4771,2.7466,34.0576
1304801485,0.5527,0.0080,1.1216,77.1484,0.5493,30.3955
1304811479,0.5552,0.0180,1.0963,79.1016,-0.4272,26.3062
1304821485,0.5444,0.0297,1.0755,81.2378,-3.1128,22.0337
1304831484,0.5093,0.0402,1.0457,83.0078,-6.5308,18.2495
1304841480,0.5078,0.0822,1.0333,83.3130,-6.9580,16.3574
1304851479,0.5337,0.0998,1.0272,83.8013,0.1221,15.2588
1304861531,0.5259,0.1137,1.0355,80.9326,14.0991,14.0991
1304871479,0.5540,0.1135,1.0623,79.9561,17.0898,12.9395
1304881480,0.5305,0.1152,1.0916,83.5571,9.3994,8.7891
1304891479,0.5503,0.1274,1.0770,88.9893,2.0752,7.4463
1304901484,0.5989,0.1313,0.9227,96.8018,-8.5449,3.2959
1304911480,0.6389,0.1477,0.8314,98.6328,-14.3433,-1.2817
1304921481,0.6653,0.1691,0.7493,98.0835,-22.5220,-10.8032
1304931480,0.6721,0.1740,0.6783,97.1680,-22.0337,-17.1509
1304941487,0.6882,0.1870,0.5877,90.5151,-16.5405,-26.4893
1304951481,0.6751,0.1984,0.6041,82.2144,-9.8267,-33.5083
1304961480,0.5820,0.2153,0.6800,73.7915,1.1597,-42.9077
1304971480,0.5266,0.2319,0.6856,72.2656,5.0049,-46.3257
1304981485,0.4224,0.2590,0.7069,70.8008,3.2959,-50.7202
1304991481,0.3848,0.2729,0.6903,73.0591,1.5259,-51.5747
1305001477,0.3313,0.2795,0.6014,74.4629,-2.5635,-51.6968
1305011485,0.3130,0.2858,0.5538,71.7163,-5.4932,-50.2930
1305021485,0.3091,0.3007,0.5665,67.5049,-12.8784,-48.3398
1305031485,0.3025,0.3159,0.5736,66.4673,-16.2964,-48.2788
1305041481,0.3545,0.3132,0.5264,63.7207,-12.3291,-46.9971
1305051480,0.4043,0.3159,0.5035,61.0962,-9.1553,-49.8657
1305061480,0.4092,0.3188,0.4647,58.6548,-7.4463,-55.9082
1305071477,0.3164,0.3413,0.4542,53.9551,-9.6436,-65.7349
1305081485,0.2429,0.3666,0.4244,53.8940,-15.1978,-69.3970
1305091481,0.1558,0.3730,0.3641,51.3916,-27.8320,-71.2280
1305101481,0.1599,0.3854,0.3677,47.0581,-38.0859,-70.0684
1305111481,0.1780,0.3974,0.3846,41.8091,-45.8984,-71.8384
1305121487,0.1148,0.3891,0.3839,37.5366,-45.5322,-72.6318
1305131480,0.0806,0.4143,0.4068,33.0200,-40.5884,-71.3501
1305141485,0.0437,0.4294,0.3499,32.7148,-36.1938,-70.4346
1305151480,0.0479,0.4389,0.2965,26.6724,-34.1187,-67.9321
1305161483,0.0891,0.4482,0.3033,21.3013,-35.7056,-67.7490
1305171481,0.0715,0.4575,0.3174,16.8457,-40.2832,-73.0591
1305181485,0.0415,0.4567,0.3043,13.3667,-43.5791,-74.7681
1305191481,0.0413,0.4731,0.3624,5.8594,-49.8047,-75.5615
1305201481,0.0374,0.4763,0.4027,3.2959,-52.7344,-77.6367
1305211485,-0.0017,0.4631,0.4473,-1.0376,-52.0630,-79.9561
1305221481,-0.0520,0.4619,0.4691,-3.2349,-49.9878,-80.9326
1305231485,-0.1152,0.4594,0.4637,-4.2114,-44.6777,-79.9561
1305241481,-0.1299,0.4638,0.4461,-5.4932,-40.2222,-78.2471
1305251485,-0.1560,0.4609,0.4044,-6.9580,-34.3018,-76.9043
1305261481,-0.1785,0.4533,0.3572,-10.0098,-30.1514,-74.8291
1305271521,-0.2068,0.4545,0.3294,-16.1133,-34.1187,-71.7773
1305281485,-0.1738,0.4492,0.3543,-22.8271,-38.1470,-68.1763
1305291482,-0.1472,0.4475,0.4044,-28.5034,-40.8325,-67.3218
1305301481,-0.1838,0.4484,0.4439,-33.1421,-40.1001,-67.9321
1305311480,-0.2248,0.4379,0.4473,-34.2407,-38.6353,-68.7256
1305321480,-0.2883,0.4238,0.4302,-37.1704,-33.9966,-65.9180
1305331485,-0.2527,0.4042,0.4212,-39.0625,-30.7007,-63.0493
1305341482,-0.2659,0.4020,0.4271,-43.5791,-26.6113,-63.3545
1305351477,-0.3059,0.3937,0.4332,-47.0581,-22.5220,-63.0493
1305361481,-0.3486,0.3747,0.4212,-52.3071,-16.6626,-60.1807
1305371480,-0.3704,0.3857,0.4227,-56.3965,-17.2119,-57.3730
1305381477,-0.4263,0.3879,0.4861,-62.7441,-27.1606,-53.8940
1305391480,-0.4385,0.4128,0.5862,-65.1245,-34.8511,-49.3774
1305401481,-0.4480,0.4311,0.6719,-61.1572,-42.6025,-43.4570
1305411481,-0.4451,0.3840,0.6893,-57.9224,-44.4946,-40.9546
1305421480,-0.4936,0.3391,0.6192,-51.0254,-50.0488,-38.3301
1305431481,-0.4922,0.3200,0.5196,-47.8516,-56.5186,-33.9966
1305441485,-0.4094,0.3002,0.3880,-52.7344,-61.2183,-26.4282
1305451485,-0.3357,0.2827,0.3873,-62.0117,-57.3120,-23.7427
1305461485,-0.2593,0.2724,0.5633,-79.3457,-38.6353,-23.1323
1305471482,-0.3137,0.2524,0.7027,-83.8623,-24.5972,-25.3906
1305481482,-0.4128,0.2102,0.7874,-83.2520,-8.1787,-24.7192
1305491480,-0.4905,0.1943,0.7640,-80.4443,-9.2773,-21.7896
1305501485,-0.4692,0.1887,0.7386,-79.8950,-22.0337,-13.9160
1305511481,-0.4282,0.1906,0.7291,-80.0171,-31.6772,-11.5356
1305521480,-0.4228,0.1774,0.7281,-80.8716,-37.4756,-11.1084
1305531485,-0.4392,0.1530,0.7925,-87.0972,-33.6914,-9.5215
1305541477,-0.4673,0.1347,0.8917,-90.6372,-27.2217,-6.8359
1305551485,-0.4512,0.1135,0.9893,-89.6606,-11.0474,-0.7935
1305561481,-0.4683,0.1047,1.0028,-87.1582,-3.8452,2.3193
1305571508,-0.4297,0.1015,0.9959,-85.1440,-6.5918,8.7891
1305581485,-0.4155,0.0974,1.0208,-84.6558,-18.6768,10.5591
1305591485,-0.4082,0.0822,1.1148,-86.1206,-32.7148,12.7563
1305601480,-0.4485,0.0742,1.1549,-82.5195,-35.0342,13.2446
1305611481,-0.5234,0.0463,1.1168,-78.4912,-26.1230,18.6157
1305621482,-0.4902,0.0490,1.0845,-78.0640,-14.1602,26.0010
1305631480,-0.4246,0.0690,1.0799,-79.3457,2.9907,33.7524
1305641481,-0.3569,0.0944,1.0977,-79.2236,10.3760,38.0859
1305651481,-0.2773,0.0712,1.0997,-76.2329,8.7891,40.1001
1305661481,-0.2441,0.0275,1.0721,-74.4629,1.7700,39.6118
1305671480,-0.2432,-0.0306,1.0919,-76.4160,-7.9346,37.2925
1305681480,-0.2825,-0.0596,1.1043,-75.6836,-10.3760,35.5225
1305691480,-0.3635,-0.0606,1.1185,-74.6460,-10.0098,37.5366
1305701480,-0.3213,-0.0464,1.1253,-73.9136,-5.3101,42.2974
1305711485,-0.2764,-0.0306,1.1031,-73.3643,4.0894,44.6777
1305721480,-0.2607,-0.0323,1.1456,-77.3315,9.2773,46.1426
1305731481,-0.2678,-0.0342,1.2735,-78.2471,7.9346,46.2036
1305741482,-0.3081,-0.0477,1.2945,-73.7305,1.5259,46.8140
1305751485,-0.3196,-0.0684,1.3314,-70.8618,-6.1646,49.4995
1305761485,-0.2983,-0.0950,1.3485,-63.5986,-15.8691,53.4058
1305771480,-0.2988,-0.0984,1.3309,-59.4482,-19.8364,56.7017
1305781480,-0.2046,-0.0850,1.3052,-55.0537,-18.5547,63.2324
1305791480,-0.1440,-0.0816,1.2818,-52.8564,-14.6484,65.3687
1305801481,-0.0869,-0.0943,1.2689,-53.2227,-10.5591,65.5518
1305811480,-0.0442,-0.0975,1.2940,-53.7720,-9.5825,65.4297
1305821477,-0.0532,-0.1209,1.3543,-51.8188,-13.7939,61.4624
1305831485,-0.0652,-0.1194,1.3851,-49.4385,-16.8457,61.0962
1305841481,-0.0632,-0.1126,1.4146,-44.5557,-18.6157,61.2793
1305851480,-0.0478,-0.1014,1.4110,-41.3818,-15.3198,61.2793
1305861481,-0.0884,-0.0977,1.3853,-36.8652,-10.0098,61.2793
1305871481,-0.0823,-0.1043,1.4017,-35.4004,-10.0098,64.2700
1305881481,-0.0110,-0.1104,1.4271,-30.1514,-12.8174,67.8101
1305891481,0.0032,-0.1226,1.4029,-25.8179,-15.5640,67.7490
1305901489,0.0274,-0.1160,1.4141,-23.0713,-17.0898,70.4956
1305911484,0.0808,-0.1204,1.4078,-18.7988,-16.9678,71.4111
1305921480,0.1392,-0.1258,1.3607,-13.9160,-15.9912,70.9839
1305931480,0.1856,-0.1253,1.3624,-12.0239,-16.9678,69.3970
1305941482,0.1973,-0.1294,1.3084,-4.6387,-18.6157,64.9414
1305951479,0.2249,-0.1268,1.2564,-1.2207,-18.0664,62.6831
1305961480,0.2366,-0.1106,1.1502,1.9531,-17.7612,57.9224
1305971484,0.2207,-0.0882,1.0943,0.9155,-18.9819,56.8237
1305981482,0.2380,-0.0782,1.0836,-2.6855,-20.0195,57.7393
1305991479,0.3252,-0.0552,1.0948,-5.0659,-21.1182,57.1899
1306001481,0.3455,-0.0440,1.1114,-6.2866,-18.3716,54.3823
1306011479,0.3450,-0.0418,1.1253,-7.2632,-7.3242,50.3540
1306021480,0.3504,-0.0413,1.1329,-7.0190,1.0986,49.0112
1306031479,0.3728,-0.0318,1.1505,-7.1411,9.4604,46.5088
1306041477,0.3897,-0.0230,1.1431,-4.9438,8.0566,43.4570
1306051479,0.4121,-0.0052,1.1285,-1.4648,-1.1597,38.6963
1306061481,0.4045,-0.0047,1.1177,0.7324,-9.2773,34.6069
1306071479,0.3984,-0.0047,1.1102,1.8921,-15.7471,30.4565
1306081480,0.4006,-0.0137,1.1082,4.6387,-17.3950,27.6489
1306091480,0.3630,-0.0162,1.0667,6.9580,-15.6860,24.3530
1306101485,0.3594,-0.0110,1.0157,8.4229,-9.5215,23.8037
1306111479,0.3391,-0.0149,0.9368,5.6763,2.6245,22.3999
1306121480,0.3499,-0.0010,0.9341,3.1128,5.1270,22.4609
1306131484,0.3601,-0.0018,0.9481,1.6479,-2.3804,19.8364
1306141481,0.3704,-0.0042,0.9647,0.6714,-7.8125,17.2729
1306151479,0.3491,-0.0162,1.0006,0.1221,-10.4370,11.1084
1306161482,0.3176,-0.0223,1.0252,-0.0610,-7.8735,7.4463
1306171479,0.2400,-0.0157,1.0477,1.6479,-4.5776,2.3193
1306181485,0.1909,-0.0132,1.0259,4.3945,-2.9907,0.6714
1306191484,0.1279,0.0004,0.9620,5.6152,-1.4648,1.4038
