t,ax,ay,az,gx,gy,gz
1326631479,0.0095,0.0690,0.8441,-5.1270,-3.1738,-4.3335
1326641485,-0.0007,0.0710,0.8453,-7.3853,-3.8452,-3.3569
1326651484,-0.0317,0.0744,0.8707,-10.0098,-5.8594,-3.5400
1326661481,-0.0434,0.0620,0.8619,-10.4980,-6.5918,-2.9297
1326671479,-0.0613,0.0490,0.8904,-13.4277,-7.2021,-2.5635
1326681480,-0.0693,0.0432,0.8804,-13.7939,-4.7607,-2.9907
1326691480,-0.1738,0.0405,0.9061,-16.3574,-0.7324,-5.7373
1326701481,-0.2432,0.0412,0.9312,-16.7236,0.9155,-4.0283
1326711479,-0.3003,0.0539,0.9578,-17.1509,-1.4648,3.1128
1326721480,-0.3325,0.0554,0.9732,-17.2729,-3.4180,9.4604
1326731480,-0.3122,0.0388,0.9483,-15.5029,-9.2163,18.4326
1326741480,-0.3257,0.0234,0.9334,-14.1602,-17.0288,22.0337
1326751479,-0.2568,0.0026,0.9024,-14.7095,-25.5737,26.4282
1326761480,-0.2156,-0.0013,0.9183,-15.0757,-26.0010,24.5972
1326771480,-0.2463,-0.0022,0.9442,-15.4419,-21.3013,18.0054
1326781480,-0.2786,0.0007,0.9642,-14.8926,-11.1084,17.2119
1326791479,-0.3042,-0.0044,0.9766,-17.7612,6.2866,17.9443
1326801480,-0.3735,-0.0059,0.9835,-18.6768,11.5356,19.1040
1326811479,-0.4377,-0.0057,0.9954,-20.0806,7.7515,23.6206
1326821485,-0.4641,-0.0074,1.0220,-19.8364,-0.0610,27.7710
1326831479,-0.4770,-0.0159,1.0499,-17.0288,-13.3057,34.0576
1326841480,-0.4558,-0.0342,1.0648,-15.8081,-20.0195,38.3301
1326851480,-0.4404,-0.0547,1.1075,-15.1978,-24.4141,41.5649
1326861485,-0.4236,-0.0657,1.1817,-14.5874,-21.9116,47.0581
1326871479,-0.4346,-0.0828,1.2088,-12.8784,-17.5781,49.8657
1326881485,-0.3940,-0.0901,1.2503,-11.8408,-4.0283,57.9834
1326891484,-0.3728,-0.0914,1.2882,-12.3901,5.4932,61.8896
1326901489,-0.3555,-0.0860,1.3336,-11.2305,11.7187,67.9932
1326911481,-0.3330,-0.0843,1.3448,-7.3242,7.2632,72.0825
1326921481,-0.2605,-0.0938,1.3582,-3.2349,-3.5400,76.5381
1326931481,-0.2273,-0.0948,1.3751,-0.6714,-9.0942,77.3926
1326941480,-0.1746,-0.1038,1.3990,3.0518,-7.0190,78.6743
1326951485,-0.1260,-0.1146,1.4166,6.1646,0.1831,79.2847
1326961480,-0.0608,-0.1419,1.4063,10.1929,14.2822,77.8198
1326971485,-0.0818,-0.1434,1.4029,13.1226,16.0522,75.5615
1326981482,-0.0876,-0.1404,1.4012,18.0664,4.6997,75.9888
1326991481,-0.0696,-0.1351,1.3926,23.0103,-5.4321,76.8433
1327001480,-0.0552,-0.1153,1.3431,29.8462,-12.6953,79.7119
1327011485,-0.0413,-0.1011,1.2957,33.0200,-13.3057,81.2988
1327021480,-0.0032,-0.1085,1.2083,35.8887,-13.1226,85.8154
