t,ax,ay,az,gx,gy,gz
1367551480,-0.0295,0.0207,0.9002,-5.8594,-4.9438,6.0425
1367561481,-0.0310,0.0175,0.9024,-7.4463,-4.5776,3.9062
1367571482,-0.0593,0.0156,0.9439,-10.9863,-3.1128,1.8921
1367581480,-0.0696,0.0244,0.9759,-11.4136,-4.0283,1.9531
1367591481,-0.0913,0.0305,0.9754,-8.7280,-7.5684,1.8311
1367601480,-0.0979,0.0285,0.9754,-8.9722,-11.2305,2.7466
1367611482,-0.0398,0.0500,0.9742,-7.8735,-17.7612,2.6855
1367621485,-0.0554,0.0502,0.9766,-7.9346,-20.5688,-1.0986
1367631480,-0.1045,0.0429,0.9930,-9.0332,-18.4937,-5.3711
1367641485,-0.1899,0.0312,1.0215,-9.6436,-13.7939,-5.8594
1367651485,-0.2207,0.0131,1.0069,-8.9722,-4.0283,-0.9766
1367661481,-0.2454,0.0004,1.0152,-9.7656,2.1973,2.0142
1367671480,-0.2170,0.0009,0.9927,-9.5215,6.7749,4.8828
1367681485,-0.2566,-0.0181,0.9605,-8.9722,5.7373,3.5400
1367691481,-0.2881,-0.0259,0.9359,-8.9111,0.4883,4.1504
1367701481,-0.3279,-0.0306,0.9097,-7.5073,-9.1553,5.0659
1367711481,-0.3516,-0.0318,0.9009,-9.0942,-13.7329,7.8125
1367721481,-0.3113,-0.0225,0.9388,-12.8174,-13.1226,13.8550
1367731480,-0.3332,-0.0230,0.9588,-14.7705,-10.9253,15.5640
1367741480,-0.3181,-0.0179,1.0008,-16.2964,-5.0049,20.3247
1367751481,-0.3064,-0.0181,1.0252,-15.3198,-0.4883,21.6675
1367761485,-0.3071,-0.0386,1.0252,-13.7329,3.9673,22.9492
1367771480,-0.2788,-0.0362,1.0374,-13.5498,5.3101,24.1699
1367781481,-0.3179,-0.0489,1.0186,-10.5591,5.5542,21.7896
1367791485,-0.3535,-0.0569,1.0211,-12.0850,4.6997,23.0103
1367801481,-0.4228,-0.0643,1.0860,-13.0615,3.8452,26.7944
1367811487,-0.4739,-0.0647,1.1077,-11.2305,2.6245,31.4331
1367821481,-0.4995,-0.0804,1.1263,-8.3008,0.6104,40.8936
1367831477,-0.4756,-0.0894,1.1319,-6.5918,1.7700,47.6074
1367841480,-0.4299,-0.0865,1.1141,-3.2349,6.8970,54.0771
1367851485,-0.3726,-0.0980,1.0687,-1.7090,10.3760,58.1055
1367861481,-0.2644,-0.1080,1.0997,-6.1035,9.1553,59.2041
1367871480,-0.2117,-0.1194,1.1412,-7.3853,6.7749,57.0679
1367881485,-0.2451,-0.1336,1.2305,-6.3477,0.7324,49.0112
1367891480,-0.3205,-0.1363,1.2711,-2.6855,-1.1597,45.5322
1367901485,-0.4104,-0.1417,1.2713,2.6855,-2.5024,45.1660
1367911479,-0.5185,-0.1385,1.2330,6.4087,1.9531,53.5889
1367921477,-0.5151,-0.1331,1.1951,8.5449,4.9438,62.6221
1367931480,-0.3931,-0.1207,1.1653,7.2632,9.5215,74.4629
1367941480,-0.3357,-0.1324,1.1986,5.0049,9.2773,78.1860
