t,ax,ay,az,gx,gy,gz
1406111479,0.1404,-0.1031,0.9207,-7.9346,-10.7422,1.4648
1406121485,0.1348,-0.1124,0.9190,-8.8501,-6.9580,0.1221
1406131480,0.0379,-0.1077,0.8785,-10.8032,-1.2207,-1.8921
1406141481,-0.0276,-0.0936,0.8868,-13.4888,-0.1221,-0.6714
1406151484,-0.0933,-0.0826,0.8965,-14.0381,3.9062,2.2583
1406161481,-0.1460,-0.0770,0.8951,-15.0757,7.3853,3.2349
1406171480,-0.1509,-0.0687,0.8799,-18.4326,11.1084,12.0239
1406181481,-0.1282,-0.0713,0.9110,-21.4233,10.6201,15.2588
1406191479,-0.1130,-0.0784,0.9473,-21.8506,5.9204,15.9912
1406201485,-0.1164,-0.1082,0.9761,-20.4468,-6.9580,14.3433
1406211479,-0.1118,-0.1180,1.0172,-20.7520,-12.6343,13.3667
1406221485,-0.1355,-0.1336,1.0606,-17.9443,-12.6953,9.9487
1406231482,-0.2226,-0.1448,1.0836,-17.3340,-10.3760,8.4229
1406241485,-0.3325,-0.1658,1.1546,-17.2119,-7.5073,12.3901
1406251479,-0.3682,-0.1778,1.2037,-14.8315,-8.0566,17.8833
1406261480,-0.4045,-0.1705,1.2405,-9.3384,-15.2588,25.3906
1406271479,-0.3923,-0.1656,1.2540,-4.5776,-25.0244,31.3721
1406281481,-0.3088,-0.1722,1.2020,4.0894,-32.0435,39.1235
1406291479,-0.2729,-0.1531,1.1695,6.8359,-29.5410,43.1519
1406301485,-0.1580,-0.1622,1.1097,8.1787,-19.4092,49.3774
1406311479,-0.0691,-0.1673,1.0870,5.1880,-6.5918,50.6592
1406321477,-0.0190,-0.1817,1.1871,-1.4038,16.3574,49.6216
1406331479,-0.0176,-0.1885,1.2418,-2.7466,32.2266,47.7905
1406341482,-0.1287,-0.1793,1.3033,-2.9907,38.7573,44.5557
1406351479,-0.1831,-0.1966,1.3448,-1.9531,32.4707,44.1284
1406361481,-0.2825,-0.1937,1.4092,3.9062,17.6392,44.7998
1406371484,-0.3213,-0.2020,1.3892,10.5591,7.8125,50.1709
1406381480,-0.3362,-0.1922,1.3243,19.6533,-8.2397,53.0396
1406391484,-0.3059,-0.1924,1.2598,24.7192,-18.1885,57.3120
1406401482,-0.1897,-0.1980,1.1986,27.6489,-25.5737,65.0635
1406411479,-0.0666,-0.2000,1.1788,27.7710,-20.7520,68.3594
1406421480,0.0142,-0.2110,1.1656,25.2075,-10.3149,69.5801
1406431479,0.0977,-0.2364,1.2257,19.4092,6.8970,68.1152
1406441480,0.1353,-0.2396,1.2899,17.2729,16.9067,66.2231
1406451480,0.0979,-0.2332,1.3804,17.0288,19.7144,61.4014
1406461481,0.0598,-0.2335,1.4378,19.9585,13.4277,60.7300
1406471479,0.0654,-0.2227,1.4647,27.8320,-0.3052,61.5234
1406481481,0.0874,-0.2210,1.4793,32.2266,-7.8125,63.6597
1406491479,0.1336,-0.2259,1.5137,37.3535,-17.5781,67.8711
1406501480,0.2073,-0.2479,1.5579,40.4053,-20.3247,74.6460
1406511484,0.4163,-0.2515,1.6055,45.9595,-12.8784,81.6040
1406521481,0.5691,-0.2410,1.5909,51.6968,-4.7607,81.8481
1406531480,0.6934,-0.2217,1.4979,59.5093,-1.0376,71.8994
1406541482,0.7222,-0.2068,1.4632,62.5000,-4.6387,62.2559
1406551484,0.7000,-0.1946,1.4122,66.9556,-11.4136,49.8047
1406561485,0.6602,-0.1968,1.4119,69.5190,-15.2588,43.6401
1406571479,0.6690,-0.1873,1.4158,73.2422,-17.5171,41.5649
1406581481,0.7056,-0.1807,1.3992,77.5146,-15.4419,40.2832
1406591502,0.7368,-0.1683,1.3587,80.7495,-1.9531,39.1235
1406601477,0.7293,-0.1646,1.3560,82.8857,9.0942,38.6353
1406611479,0.7275,-0.1351,1.3113,89.0503,22.2778,38.2690
1406621480,0.7835,-0.1126,1.2418,93.5059,28.0762,38.6353
1406631479,0.8630,-0.0765,1.1478,98.3276,29.2358,31.4331
1406641481,0.8796,-0.0618,1.0928,99.6704,27.2827,24.5972
1406651480,0.8960,-0.0557,1.0530,99.8535,24.3530,17.0898
1406661485,0.8276,-0.0626,1.0528,100.2808,20.3247,5.0049
1406671480,0.7661,-0.0784,1.0416,101.0132,23.6816,0.2441
1406681480,0.6909,-0.0601,0.9632,103.6987,35.9497,-3.0518
1406691484,0.6255,-0.0342,0.8721,105.8960,37.9639,-5.5542
1406701480,0.5488,0.0126,0.7642,105.9570,28.6865,-8.7280
1406711474,0.5935,0.0339,0.7017,104.4922,21.8506,-7.8125
1406721481,0.6462,0.0551,0.6341,101.7456,15.6250,-12.6953
1406731484,0.7078,0.0720,0.6324,97.4731,15.8081,-15.3809
1406741481,0.7539,0.0991,0.6036,96.6187,15.8081,-24.0479
1406751481,0.7549,0.1086,0.5591,94.7266,16.0522,-31.4941
1406761477,0.7007,0.1301,0.5504,90.7593,18.6768,-43.1519
1406771479,0.5872,0.1415,0.5020,90.2710,18.9209,-49.8047
1406781481,0.4819,0.1923,0.4385,86.5479,13.4277,-53.4058
1406791479,0.4285,0.2211,0.3836,84.8999,6.8970,-55.9692
1406801480,0.4268,0.2788,0.3380,78.5522,-1.4648,-57.3730
1406811479,0.4187,0.2995,0.3372,74.9512,-8.0566,-61.4624
1406821480,0.4043,0.2934,0.2984,71.1670,-15.4419,-66.7114
1406831484,0.3660,0.2912,0.2816,66.3452,-16.9678,-69.7021
