t,ax,ay,az,gx,gy,gz
899989487,-0.0709,0.2593,0.9545,9.4604,10.4370,-11.4746
899999477,-0.0763,0.2578,0.9540,9.7656,12.8174,-12.1460
900009478,-0.0854,0.2454,0.9752,11.7187,12.8784,-12.8784
900019477,-0.1039,0.2244,1.0055,18.3105,4.3945,-16.4185
900029482,-0.1149,0.2139,1.1085,34.1797,-24.1089,-28.5034
900039481,-0.1383,0.2136,1.1786,50.4150,-47.4243,-41.6260
900049482,-0.1662,0.2019,1.2379,74.8901,-67.0776,-56.8237
900059476,-0.2138,0.1612,1.2374,119.6899,-77.7588,-71.7163
900069477,-0.2470,0.1077,1.1557,144.6533,-69.3970,-72.5708
900079476,-0.3639,-0.0263,1.0292,160.5835,-38.2080,-61.9507
900089477,-0.4977,-0.1345,0.9677,158.5083,-16.5405,-55.9082
900099481,-0.8407,-0.3157,0.9755,151.4893,7.0801,-44.3726
900109477,-1.2011,-0.4179,1.0539,158.5693,10.6201,-33.3252
900119476,-1.9501,-0.7722,1.1317,198.6084,3.7842,-0.7935
900129482,-2.3446,-0.8554,1.2047,256.3477,-20.1416,33.6914
900139476,-2.7733,-0.5605,0.9740,283.3252,11.7187,128.2349
900149479,-2.6508,-0.4702,0.6181,220.3369,54.5044,294.5557
900159481,-1.7951,-0.7524,0.3056,-8.5449,131.2256,619.1406
900169482,-1.1071,-0.8481,0.3485,-149.7192,151.1230,709.5947
900179476,-0.4547,-1.1550,0.6857,-232.7271,148.3765,703.3691
900189477,-0.3061,-1.4817,0.9320,-218.3228,135.4370,724.7314
900199476,-0.1352,-1.6426,1.1598,-160.2783,131.4697,751.9531
900209474,-0.0863,-1.8235,1.1808,-161.8042,144.2871,781.1279
900219476,0.7728,-1.9675,1.4130,-221.6797,123.4741,831.2988
900229477,1.7230,-1.6931,1.5861,-263.7939,102.8442,831.2988
900239477,2.7374,-1.2173,1.7235,-177.7954,95.8862,733.7646
900249478,2.9178,-0.9441,1.6918,-77.6367,117.8589,596.3135
900259476,3.0497,-0.7209,1.5961,-57.4341,143.7378,448.1201
900269477,2.9898,-0.6338,1.5548,-20.9351,152.8320,371.2158
900279481,2.7665,-0.5981,1.3966,23.3765,146.0571,288.4521
900289477,2.3175,-0.6804,1.2091,29.4189,118.7744,210.2661
900299476,2.0887,-0.6953,1.1247,16.1743,93.6890,174.6826
900309478,1.9969,-0.7385,1.1207,-6.6528,54.1992,129.4556
900319481,1.9789,-0.7156,1.1256,-13.3667,38.6963,98.9990
900329478,2.3045,-0.6379,1.2267,-39.8560,24.9634,54.9316
900339476,2.6759,-0.5530,1.3248,-53.2837,30.7007,13.9771
900349482,3.0421,-0.3989,1.3483,-20.8130,55.4199,-90.5151
900359476,2.9935,-0.6413,1.2760,15.6860,68.5425,-185.4248
900369477,2.4151,-0.7170,1.1859,105.8960,74.6460,-348.3887
900379471,1.9901,-0.9687,1.0434,137.1460,63.7817,-419.4336
900389478,1.3275,-1.2971,0.8952,209.1675,33.0811,-506.7139
900399476,0.8932,-1.1902,0.8190,238.5254,26.0620,-534.4849
900409478,0.6151,-0.9836,0.8092,183.1665,32.8979,-531.8604
900419476,0.6239,-0.9040,0.8849,126.8311,42.3584,-528.9917
900429477,0.7623,-0.8574,1.1498,95.1538,40.5273,-548.3398
900439471,0.7811,-0.8513,1.2721,99.8535,33.9355,-571.1060
900449478,0.5411,-1.0222,1.1459,160.8276,7.9346,-622.0703
900459481,0.2616,-1.1221,1.1342,191.4062,-26.5503,-640.2588
900469477,-0.1698,-1.3335,1.0822,195.3735,-48.5229,-654.5410
900479476,-0.4010,-1.3762,1.0314,197.0215,-54.7485,-647.4609
900489477,-0.6789,-1.4494,0.8602,210.4492,-35.5225,-631.1035
900499476,-0.8600,-1.4206,0.7374,201.1108,-11.3525,-610.4736
900509477,-1.1544,-1.4719,0.6286,174.2554,20.5078,-582.2754
900519477,-1.6752,-1.2658,0.5202,102.4170,69.5190,-532.9590
900529477,-1.9081,-1.4436,0.5499,120.1172,49.8657,-491.8823
900539476,-2.1676,-0.7842,0.5211,160.2783,35.8887,-438.1104
900549479,-2.1981,-0.7656,0.5551,112.3047,28.8086,-387.5122
900559476,-2.1310,-0.7165,0.6134,100.7690,-7.8735,-297.9126
900569478,-2.0443,-0.6423,0.6095,109.2529,-34.6680,-249.6948
900579482,-1.8622,-0.6120,0.6549,96.9238,-50.0488,-190.9180
900589478,-1.7697,-0.6499,0.6723,87.2192,-45.8984,-156.9824
900599476,-1.7150,-0.7026,0.6210,62.2559,-23.6816,-84.7168
900609477,-1.7399,-0.6526,0.5643,29.2969,-2.4414,-31.4331
900619476,-1.7802,-0.6372,0.5670,-10.3760,15.8691,23.8037
900629499,-2.0175,-0.6372,0.5314,-32.7759,32.3486,73.6694
900639471,-2.4320,-0.5205,0.4882,-55.2368,24.5361,168.0908
900649478,-2.5517,-0.5329,0.3991,-52.7344,6.4697,231.8726
900659481,-2.4970,-0.6623,0.1527,-54.6875,-31.3721,346.4355
900669477,-2.2736,-0.6548,0.0539,-85.2661,-40.3442,425.6592
900679481,-1.6688,-0.8686,-0.0099,-150.2686,-42.8467,514.8926
900689482,-1.2279,-1.0193,0.0062,-173.8281,-46.1426,553.0396
900699477,-0.6544,-1.2270,0.2362,-209.7778,-35.8276,577.2095
900709484,-0.3690,-1.2163,0.4816,-246.0937,-26.3672,581.9702
900719476,0.0975,-1.2793,0.8375,-279.1138,-40.4053,580.0171
900729478,0.4425,-1.2324,1.0890,-284.0576,-64.2090,572.5098
900739473,0.9332,-1.1411,1.3544,-298.2178,-90.1489,553.0396
900749479,1.7689,-0.6594,1.7770,-348.3887,-121.5820,515.5640
900759476,2.3924,-0.3367,2.0973,-346.9849,-127.9297,490.1733
900769477,3.0089,0.1218,2.0575,-184.8755,-86.8530,414.9780
900779476,2.9925,0.2876,1.6554,-31.4331,-41.5649,317.0166
900789482,1.9603,0.2617,1.1613,96.9238,-1.5259,65.3076
900799473,1.1646,0.0794,1.0788,126.2817,-9.8877,-45.7764
900809477,0.5665,0.0401,1.0570,108.2153,-11.7187,-42.1143
900819476,0.5042,0.0842,1.0744,45.7764,1.7090,-3.4180
900829482,0.7555,0.1362,1.1496,-25.1465,16.4795,38.2690
900839481,0.9232,0.2100,1.1647,-27.8931,23.7427,46.7529
900849482,1.0050,0.2642,1.0700,8.9111,23.3765,10.6812
900859476,0.8731,0.2456,0.9435,37.1094,20.9961,-23.3154
900869477,0.5833,0.1885,0.7843,53.2837,10.1318,-62.9272
900879477,0.4142,0.1419,0.7543,44.5557,0.4272,-75.3174
900889482,0.1737,0.1045,0.8270,23.4375,-15.1367,-87.3413
900899482,0.0230,0.1033,0.9042,13.1836,-23.6206,-87.5244
900909482,-0.1439,0.1028,1.0080,6.8970,-28.0762,-70.4346
900919477,-0.1857,0.1023,1.0392,6.6528,-23.8037,-53.9551
900929477,-0.1591,0.0886,1.0238,2.8076,-4.8828,-26.4893
900939477,-0.1132,0.0930,1.0077,-8.8501,13.1226,-10.9863
900949482,-0.0207,0.1145,1.0458,-35.5225,37.2925,6.8359
900959479,0.0484,0.1236,1.0824,-44.3115,49.6826,11.0474
900969472,0.0907,0.1294,1.0954,-44.7388,55.1758,7.9346
900979477,0.1212,0.1526,1.0958,-33.7524,47.4243,1.2207
900989477,0.0997,0.1577,1.0824,-22.5830,34.8511,-6.4697
900999477,0.0277,0.1660,1.0797,-10.4370,6.6528,-20.8740
901009477,-0.0016,0.1682,1.0875,-6.8359,-10.1318,-24.1089
901019478,-0.0124,0.1514,1.1093,-5.3711,-29.9072,-24.9023
901029474,-0.0177,0.1504,1.1102,-1.6479,-35.7056,-25.0244
901039479,-0.0353,0.1624,1.0707,4.6997,-32.5317,-22.6440
901049478,-0.0392,0.1565,1.0348,4.9438,-27.0386,-17.3340
901059479,-0.0214,0.1414,0.9828,2.8687,-13.4888,-8.4229
901069479,-0.0231,0.1321,0.9618,-0.1831,-3.3569,-4.1504
901079478,-0.0097,0.1453,0.9411,-8.0566,8.1787,2.5635
901089478,0.0089,0.1436,0.9310,-13.4888,12.8784,7.5684
901099478,0.0416,0.1604,0.9245,-18.4937,13.9771,10.2539
901109477,0.0646,0.1702,0.9193,-17.0898,11.4136,7.5684
901119477,0.0667,0.1695,0.9022,-11.5967,5.9204,0.0000
901129478,0.0348,0.1692,0.8966,-8.1787,2.3804,-6.5918
901139474,-0.0426,0.1538,0.8947,-5.3101,-3.3569,-14.2822
901149482,-0.0805,0.1487,0.8917,-5.6763,-7.3242,-14.8315
901159477,-0.0954,0.1362,0.9042,-7.9956,-16.4185,-9.4604
901169478,-0.0810,0.1350,0.9254,-12.3291,-22.0337,-4.8218
901179477,-0.0036,0.1399,0.9520,-18.6157,-28.2593,2.8076
