t,ax,ay,az,gx,gy,gz
744189482,-0.1313,0.0706,0.9931,6.6528,-5.0049,-5.7373
744199481,-0.1232,0.0718,0.9906,8.3618,-4.5776,-8.6060
744209479,-0.1391,0.0711,0.9811,11.6577,-4.6997,-13.2446
744219476,-0.1593,0.0684,0.9679,10.9253,-5.2490,-15.1978
744229477,-0.1659,0.0762,0.9579,6.8970,-5.8594,-15.6860
744239476,-0.1464,0.0735,0.9657,5.1880,-6.1035,-15.6860
744249478,-0.1195,0.0779,0.9867,4.2725,-6.8970,-17.2119
744259481,-0.0854,0.0803,1.0077,5.1270,-5.1270,-22.2778
744269477,-0.0775,0.0835,1.0106,7.5684,-4.8218,-25.1465
744279476,-0.0778,0.0825,1.0172,14.6484,-5.1270,-31.6772
744289474,-0.0878,0.0737,1.0153,20.0806,-6.1035,-36.4990
744299473,-0.1088,0.0537,1.0145,22.4609,-4.3335,-38.7573
744309478,-0.1706,0.0418,0.9931,17.3340,2.6245,-31.8604
744319476,-0.2670,0.0318,0.9682,11.6577,7.0801,-26.3062
744329472,-0.3266,0.0083,0.9481,15.0146,6.5308,-25.7568
744339476,-0.5368,-0.0620,0.9870,16.9067,2.9907,-19.7754
744349478,-0.8251,-0.1201,1.0678,13.9771,-3.1128,-8.0566
744359473,-1.2560,-0.2846,1.1308,19.1040,-21.0571,30.0903
744369478,-1.4989,-0.5456,1.1962,38.8184,-44.0674,77.0874
744379476,-1.8957,-0.7900,1.1854,57.6172,-62.6831,229.0039
744389482,-1.8605,-0.7170,0.9884,30.0903,-66.6504,353.4546
744399477,-1.4789,-0.8628,0.3803,22.5830,-88.0737,499.0234
744409479,-1.2846,-0.7378,0.0924,-13.9771,-87.5854,559.2651
744419476,-1.0507,-0.9978,0.0563,-82.8247,-48.1567,598.3887
744429478,-0.9289,-1.1907,0.2064,-119.3848,-7.0190,622.0703
744439481,-0.8595,-1.7715,0.4589,-162.7197,38.3301,660.9497
744449482,-0.8747,-2.0903,0.7467,-170.2881,32.5928,699.7681
744459478,-0.4750,-2.1413,1.0936,-179.8096,-2.7466,760.5591
744469482,-0.0729,-2.2419,0.8993,-152.8931,-47.3022,787.1704
744479476,0.1610,-1.9189,0.6937,-179.5044,-60.7300,806.5186
744489482,0.4789,-2.2012,0.5885,-160.5225,-79.5288,760.8643
744499476,0.6205,-1.9516,0.7245,-170.5322,-62.0728,739.7461
744509478,1.0819,-1.6462,1.2594,-190.8569,-73.3643,690.8569
744519476,1.5035,-1.5259,1.4240,-127.0142,-117.0654,637.3291
744529482,2.0123,-1.2239,1.2682,-22.9492,-166.4429,548.5229
744539481,2.4132,-1.0620,1.1422,26.3672,-181.3354,475.8301
744549477,3.0440,-0.7571,1.1183,56.2744,-165.2222,366.8823
744559476,3.4137,-0.5820,1.0834,51.5137,-144.2871,273.1934
744569478,3.8878,-0.3325,1.3346,9.0332,-130.2490,103.1494
744579476,4.0187,-0.3149,1.4550,-4.9438,-104.8584,-34.0576
744589474,4.0716,-0.4956,1.5136,10.1318,-47.7295,-219.6045
744599476,3.9007,-0.7932,1.4264,13.8550,21.3623,-350.0977
744609477,3.3116,-1.5056,1.1247,24.1699,144.8364,-497.3755
744619481,2.8324,-1.7380,1.0392,14.1602,223.7549,-608.8257
744629477,2.4552,-2.4316,0.9308,88.2568,252.0752,-796.7529
744639476,1.9559,-2.5901,0.9498,112.4268,217.1631,-846.3745
744649482,1.5450,-2.7529,1.2372,247.5586,52.1240,-966.6748
744659477,1.5934,-2.8459,1.2912,313.2324,-60.3638,-1008.8501
744669479,2.0853,-3.0600,1.2213,351.9287,-149.0479,-1053.8330
744679476,2.2298,-3.3662,1.1290,324.6460,-142.5781,-1060.1196
744689478,1.4298,-3.5918,1.0370,171.8140,14.8315,-1026.8555
744699481,0.9952,-3.6291,0.6571,107.4829,127.9907,-997.9248
744709477,0.8199,-3.4980,0.3939,56.2134,202.0264,-972.0459
744719476,0.1263,-3.2453,0.5404,64.3311,198.6084,-987.9150
744729477,-0.3639,-3.0061,0.9235,118.9575,122.0093,-984.8022
744739476,-1.0236,-2.8340,1.6188,202.8198,16.2354,-947.0215
744749482,-1.3896,-2.6914,1.8598,269.2871,-41.0767,-895.9351
744759481,-2.0155,-2.2729,1.7128,342.2241,-111.8164,-784.4238
744769525,-2.0111,-1.7427,2.0004,383.8501,-157.6538,-693.6035
744779476,-2.8578,-2.2866,1.0385,422.4243,-177.3682,-530.5786
744789477,-2.4879,-1.9880,0.8908,335.9985,-111.7554,-380.8594
744799476,-1.6774,-1.6238,0.7536,173.1567,-6.7139,-191.6504
744809477,-1.2086,-1.2854,0.8510,94.2383,14.1602,-109.5581
744819476,-1.0495,-1.0676,0.9242,36.7432,35.2173,-70.0073
744829478,-1.2770,-1.0036,0.9452,2.2583,46.9971,-45.3491
744839476,-1.5519,-1.0171,0.9872,-21.1182,60.5469,7.0801
744849478,-1.6918,-1.0327,1.0463,-26.7334,61.5234,53.2837
744859477,-2.2628,-1.1445,1.0021,-40.8936,66.7114,157.6538
744869478,-2.4337,-1.2153,0.7960,-22.3999,63.0493,243.1030
744879476,-2.8026,-1.4951,0.4240,-38.0249,70.8008,370.5444
744889481,-3.1740,-1.6450,0.1981,-90.2710,94.2993,493.8965
744899482,-3.0958,-2.0054,0.0099,-131.5918,96.3135,677.0020
744909482,-2.6544,-2.4494,-0.0760,-162.8418,90.9424,799.0112
744919482,-1.6659,-3.3679,-0.0245,-243.1641,94.8486,972.8394
744929482,-0.8554,-3.9878,0.2594,-297.6074,93.9331,1063.0493
744939478,0.1271,-4.4939,0.6193,-322.3877,95.7031,1112.1826
744949478,1.6776,-4.3608,1.1413,-338.6841,106.5674,1112.4878
744959478,2.3421,-3.4597,1.5629,-371.2158,108.2764,1061.5845
744969482,3.2779,-1.7431,2.4110,-404.6631,83.0078,922.1802
744979482,3.8895,-0.3301,2.7584,-383.1177,10.1318,812.6831
744989477,4.8409,0.8675,2.6539,-200.5615,-65.1245,577.1484
744999478,4.2955,0.7888,1.8026,-33.6914,-64.4531,341.9189
745009478,2.3668,0.1126,1.1703,38.3911,-59.6924,103.8818
745019479,1.3797,-0.2419,1.0551,33.1421,-50.3540,44.2505
745029479,0.7943,-0.3960,1.1251,-26.0620,-2.6855,45.3491
745039479,0.7442,-0.3105,1.2518,-70.6177,55.3589,65.0635
745049478,0.7630,-0.2092,1.2926,-77.3926,106.0791,64.3311
745059477,0.7784,-0.1352,1.2103,-49.3164,99.0601,52.1851
745069478,0.8573,-0.0781,1.0404,-21.6675,62.8662,25.3296
745079478,0.9364,-0.0483,0.9938,-18.8599,34.6069,0.6714
745089477,0.9762,0.0528,1.1029,-31.6772,-1.7700,-51.2695
745099477,0.8695,0.0635,1.2265,-23.0103,-19.8975,-95.4590
745109478,0.5521,-0.0024,1.2577,22.9492,-39.6118,-145.3247
745119477,0.3207,-0.0779,1.2155,41.8091,-34.7900,-159.8511
745129482,0.0653,-0.1838,1.1129,27.2827,13.2446,-140.2588
745139477,-0.0731,-0.1911,1.0426,-1.0986,52.3071,-110.1074
745149477,-0.2238,-0.1511,0.9738,-27.5879,83.8623,-79.1016
745159477,-0.2863,-0.1382,0.9135,-26.0620,82.0923,-65.7349
745169478,-0.3136,-0.1267,0.8527,-17.2119,65.0635,-52.2461
745179477,-0.3087,-0.1318,0.8078,-9.3994,20.6299,-36.1328
