t,ax,ay,az,gx,gy,gz
495469484,-0.3725,-0.2866,0.6010,74.6460,6.3477,-147.2168
495479479,-0.6310,-0.3811,0.5790,65.7959,-22.8271,-137.0239
495489477,-1.1398,-0.5012,0.8060,42.7246,-63.9038,-105.7129
495499477,-1.6964,-0.4741,1.0712,15.9912,-77.2705,-62.2559
495509477,-2.6330,-0.5696,1.4638,3.8452,-94.7266,61.8286
495519477,-3.1889,-0.8264,1.3390,38.5132,-97.6563,211.9141
495529478,-3.0492,-1.2605,0.6544,19.8975,-72.8149,491.8213
495539477,-2.3134,-1.5061,0.1471,-53.5889,-17.2119,644.5312
495549477,-1.0441,-1.7805,-0.1703,-156.1279,51.6357,749.8779
495559477,-0.5490,-2.1743,-0.1075,-216.6748,98.6328,745.7886
495569478,0.1500,-2.4441,0.2318,-286.5601,137.5122,737.1826
495579482,0.8719,-2.3430,0.7025,-343.8110,136.2915,726.2573
495589477,1.7752,-1.6914,1.9767,-370.1782,74.1577,664.1235
495599482,2.2821,-1.1130,2.5348,-292.5415,7.9956,601.2573
495609477,3.5697,-0.2048,2.4533,-149.4141,-58.0444,522.1558
495619477,4.2591,0.0716,2.0504,-75.1953,-32.2266,397.2778
495629478,3.6390,0.0366,1.4994,-27.1606,47.9736,115.1733
495639482,2.7342,-0.2856,1.3935,-14.6484,78.2471,-11.7798
495649477,1.7794,-0.4856,1.4227,-24.1089,66.8335,-80.8716
495659472,1.6937,-0.4888,1.5585,-43.2739,54.0771,-81.9092
495669477,1.9657,-0.3747,1.7457,-46.6919,47.3633,-104.0039
495679479,2.2772,-0.2536,1.8827,-28.9307,50.0488,-142.3950
495689477,2.8500,-0.2185,2.0829,3.9673,78.3691,-234.2529
495699473,3.2042,-0.2759,2.1964,41.6870,107.4219,-325.6226
495709478,3.2738,-0.3823,2.1835,86.2427,152.9541,-439.2090
495719483,2.9872,-1.1550,1.8251,208.1909,148.5596,-648.6816
495729478,2.5699,-1.7275,1.5863,276.9165,110.1074,-778.0151
495739478,1.6207,-2.5798,1.2355,371.0327,32.8979,-932.6782
495749478,0.9850,-3.0124,1.0756,400.3296,-17.9443,-975.7690
