t,ax,ay,az,gx,gy,gz
829319478,-0.0285,0.1673,0.9914,4.1504,6.1646,-4.5166
829329477,-0.0341,0.1607,0.9874,5.0049,7.6294,-5.3101
829339478,-0.0597,0.1458,0.9611,8.3618,10.6201,-7.2021
829349477,-0.1042,0.1150,0.9237,10.0098,12.6953,-7.6904
829359510,-0.2304,0.0725,0.8715,11.8408,15.7471,-9.3994
829369482,-0.4479,-0.0303,0.8732,15.8691,16.2354,-12.8784
829379478,-1.2187,-0.2551,1.0260,47.9126,-1.4648,-15.1367
829389477,-1.9887,-0.4924,1.1564,85.3271,-41.4429,-0.4883
829399477,-2.8385,-1.1062,1.1207,172.4854,-130.5542,95.7031
829409478,-2.7040,-1.2866,0.8930,180.9082,-170.5322,260.0098
829419478,-1.6957,-1.3347,0.3676,107.4829,-152.9541,487.8540
829429478,-1.0548,-1.2461,0.2055,71.8384,-125.7935,557.7393
829439478,-0.4586,-1.1709,0.2797,-26.7944,-11.5356,590.0879
829449484,-0.2060,-1.2810,0.5590,-97.5952,84.5337,606.3232
829459482,-0.1374,-1.3052,1.0712,-163.2080,184.0820,604.5532
829469472,0.0152,-1.3025,1.3187,-165.5884,202.6978,604.0649
829479478,0.3346,-1.3269,1.5324,-138.9771,181.3965,585.8765
829489477,0.5687,-1.3186,1.4154,-100.4639,141.3574,577.1484
829499482,1.2062,-1.0747,1.1574,-72.0215,65.3076,557.7393
829509478,1.7811,-0.8171,1.0993,-75.1953,9.0942,531.7993
829519477,2.4115,-0.4638,1.1181,-76.6602,-48.0347,492.3096
829529477,3.3402,0.1265,1.3209,-77.7588,-93.7500,376.7700
829539477,3.8351,0.3535,1.4042,-75.9277,-86.7310,276.9165
829549477,3.9266,0.3565,1.5705,-72.5708,-54.5654,105.6519
829559478,3.4334,0.1399,1.6984,-43.2129,-31.0059,-17.2729
829569478,2.8204,-0.2424,1.6747,22.5220,-14.6484,-130.7983
829579482,2.7201,-0.3818,1.5529,49.0723,-2.7466,-174.4995
829589477,2.7799,-0.3135,1.4064,44.2505,28.3203,-225.9521
829599477,2.9278,-0.2041,1.4093,37.3535,43.1519,-269.7754
829609477,3.0714,-0.2453,1.4103,59.9365,49.8657,-381.3477
829619479,2.9645,-0.4116,1.3344,98.3276,40.2222,-471.0083
829629482,2.4930,-0.8464,1.1986,153.8696,17.7002,-607.6660
829639482,2.1090,-1.1811,1.1212,183.0444,0.3662,-673.5229
829649482,1.5160,-1.4831,1.0219,166.0156,6.9580,-699.6460
829659504,1.1883,-1.5852,1.0143,136.3525,27.4048,-699.0967
829669482,0.8346,-1.6037,1.0150,92.8345,66.7114,-683.8989
829679477,0.5887,-1.6003,1.0026,66.7114,97.4731,-666.4429
829689482,0.2621,-1.6257,0.9906,63.0493,117.7368,-649.2310
829699478,0.0865,-1.6504,0.9777,75.7446,115.9668,-642.4561
829709482,-0.2279,-1.6763,0.9630,101.3184,92.2852,-634.2773
829719478,-0.4293,-1.6963,1.0175,128.7231,62.3779,-625.2441
829729477,-0.7167,-1.7331,1.0512,172.2412,21.0571,-606.5674
829739482,-0.9608,-2.1557,0.9650,186.9507,13.8550,-589.8437
829749482,-1.1098,-2.0415,0.8092,249.2676,-34.6680,-571.2280
829759478,-1.6964,-2.0342,0.5524,217.1021,-38.8794,-512.6343
829769477,-2.1989,-2.1133,0.4328,168.4570,-28.1372,-422.4243
829779477,-3.3915,-2.0659,0.3295,84.5947,-7.7515,-262.7563
829789478,-4.0436,-1.9245,0.3297,24.2310,14.2212,-129.0283
829799477,-3.8908,-1.8908,0.3148,-13.0615,18.6157,109.3140
829809482,-3.5131,-1.9582,0.2531,-41.7480,12.6343,251.4648
829819478,-2.8307,-1.9509,0.2948,-102.1729,-4.5166,437.0728
829829477,-2.2873,-1.9304,0.3014,-107.7881,-26.1230,519.7144
829839479,-1.8117,-1.9551,0.2755,-106.8115,-62.1338,601.1353
829849477,-1.5722,-2.0105,0.2846,-106.6895,-77.4536,643.4326
829859479,-1.1127,-2.2392,0.3175,-105.1025,-80.5054,696.9604
829869482,-0.6974,-2.3808,0.4594,-118.2251,-64.6362,728.9429
829879478,0.5069,-2.3713,0.7667,-140.9912,-19.7144,754.4556
829889480,1.5833,-1.8237,1.0297,-185.6689,13.4277,751.6479
829899481,2.9867,-0.2864,1.5099,-291.6260,14.2212,662.6587
829909477,3.3617,0.3843,1.8861,-300.7812,5.0049,513.0615
829919476,2.8133,0.6485,1.7741,-128.4180,-7.6294,302.2461
829929477,1.9635,0.2896,1.5236,-44.3726,-16.6016,185.2417
829939477,1.0887,-0.0605,1.5568,-26.4893,-39.1235,133.3618
829949482,1.0914,-0.0840,1.6256,-42.3584,-34.3628,158.8745
829959471,1.7486,0.2346,1.7343,-61.8286,4.0283,195.8008
829969482,2.1129,0.4558,1.7052,-51.3306,42.7856,164.6118
829979472,2.2860,0.6128,1.5131,-21.4233,71.9604,113.8916
829989477,2.0775,0.6052,1.1662,11.8408,92.4683,23.4375
829999481,1.6983,0.4861,1.0114,24.6582,87.4634,-41.3818
830009482,1.1063,0.2525,0.8041,39.7949,59.9976,-97.1680
830019476,0.6991,0.0833,0.7323,40.8936,27.7710,-109.5581
830029482,0.2743,-0.0044,0.7685,26.1230,-15.2588,-98.0835
830039475,0.2264,0.0078,0.8278,14.0991,-32.5317,-79.1626
830049477,0.2843,0.0581,0.9218,6.2866,-35.9497,-62.0117
830059476,0.2838,0.0640,0.9425,3.6621,-25.0244,-64.8804
830069478,0.1976,0.0362,0.9130,-5.6152,-1.8921,-68.4204
830079535,0.1014,-0.0112,0.9223,-16.1743,13.9771,-75.0122
830089477,-0.0238,-0.0251,0.9674,-30.3955,28.0762,-74.2798
830099477,-0.1049,-0.0503,1.0185,-29.4800,25.3906,-75.0122
830109478,-0.2455,-0.0835,1.0695,-17.3950,7.9956,-71.9604
830119481,-0.3212,-0.0974,1.0878,-8.4229,-7.6294,-62.8052
830129477,-0.3417,-0.0879,1.0783,1.2207,-29.3579,-41.0767
830139476,-0.3014,-0.0627,1.0636,2.8076,-40.5884,-23.3765
830149478,-0.2035,-0.0268,1.0995,-1.3428,-45.6543,-4.0894
830159481,-0.1144,0.0217,1.1264,-5.0659,-36.1328,4.2114
830169479,0.0565,0.0869,1.1535,-13.5498,-11.4136,9.4604
830179476,0.1358,0.1279,1.1422,-15.8081,5.8594,7.5684
830189477,0.1222,0.1270,1.0856,-16.6626,19.0430,0.1831
830199471,0.0743,0.1092,1.0419,-12.0850,15.6250,-3.9062
830209478,0.0343,0.0906,0.9967,-5.0659,4.3945,-5.4321
830219471,0.0196,0.0835,0.9977,-4.9438,-2.2583,-5.0049
830229484,0.0235,0.0828,0.9984,-3.9673,-6.1035,-3.2959
830239476,0.0399,0.0928,0.9911,-1.7700,-5.9814,-0.7324
830249478,0.0433,0.0984,0.9721,-1.2207,-3.2349,0.4272
830259481,0.0514,0.0872,0.9381,-1.5869,4.4556,2.8076
830269482,0.0606,0.0913,0.9079,-3.4180,10.8643,3.9673
830279481,0.0953,0.0906,0.9037,-11.9629,19.4092,3.9673
830289478,0.1087,0.0960,0.9179,-16.0522,22.8882,2.4414
830299476,0.0970,0.0925,0.9354,-17.5171,22.1558,1.0986
830309478,0.0704,0.0742,0.9555,-16.9678,17.8223,0.0610
830319476,0.0389,0.0586,0.9799,-13.8550,8.3618,1.2817
830329477,0.0343,0.0559,0.9970,-11.8408,2.7466,3.9062
830339476,0.0538,0.0750,1.0018,-8.1787,0.0610,6.9580
830349478,0.0711,0.0728,0.9921,-6.7139,2.1973,6.4087
830359476,0.0812,0.0606,0.9699,-7.0190,9.4604,5.1880
830369477,0.1002,0.0676,0.9672,-11.6577,14.2822,5.1880
830379476,0.1170,0.0811,1.0111,-15.5029,17.8223,0.0610
830389478,0.1004,0.0713,1.0368,-12.8784,17.5781,-5.0659
830399476,0.0785,0.0557,1.0365,-6.8970,15.6250,-8.6670
830409477,0.0492,0.0403,1.0377,-5.9204,13.4888,-9.0332
830419476,0.0003,0.0288,1.0297,-3.9673,7.5073,-8.6670
830429482,-0.0199,0.0252,1.0321,-3.2349,2.0142,-5.8594
830439476,-0.0119,0.0403,1.0153,1.0986,-5.2490,-2.0752
830449478,-0.0026,0.0491,1.0001,2.5024,-9.0942,-0.8545
830459476,-0.0053,0.0540,0.9855,3.1128,-11.4746,-0.8545
830469477,-0.0009,0.0515,0.9596,5.8594,-11.1084,-2.3804
830479476,-0.0187,0.0454,0.9318,8.0566,-8.1177,-5.0659
830489479,-0.0346,0.0208,0.8983,5.6152,0.3052,-7.5684
830499477,-0.0409,0.0130,0.8920,1.8311,5.9814,-6.5918
830509477,-0.0487,0.0142,0.9110,-6.1035,11.4136,-7.2021
830519478,-0.0500,0.0193,0.9306,-8.3618,13.3057,-7.5073
