t,ax,ay,az,gx,gy,gz
923049477,-0.0653,0.1502,1.0021,3.2959,1.5259,-3.7842
923059477,-0.0785,0.1629,1.0080,2.3804,0.9766,-3.1738
923069477,-0.0827,0.1626,1.0065,3.1738,0.1831,-0.8545
923079477,-0.0719,0.1680,0.9953,3.2349,-0.1221,-0.3052
923089477,-0.0602,0.1624,0.9887,0.0000,1.0376,0.9766
923099478,-0.0531,0.1590,0.9855,-2.9907,1.4648,1.1597
923109477,-0.0604,0.1651,0.9914,-2.6855,3.2349,0.0610
923119477,-0.0712,0.1582,0.9899,0.9155,2.3804,-1.7700
923129477,-0.0878,0.1507,0.9782,5.8594,1.5869,-3.7842
923139478,-0.0846,0.1585,0.9547,4.8828,1.2207,-1.7090
923149478,-0.0617,0.1714,0.9586,-1.2207,-0.6104,0.2441
923159477,-0.0565,0.1731,0.9755,-4.8218,-1.7090,-1.5869
923169482,-0.0592,0.1714,0.9874,-4.4556,-1.3428,-1.6479
923179477,-0.0631,0.1768,0.9774,-2.5024,-0.1221,-0.6714
923189478,-0.0619,0.1709,0.9591,-0.7935,0.0610,-0.2441
923199482,-0.0456,0.1751,0.9435,-0.1221,-0.3052,0.0000
923209478,-0.0255,0.1738,0.9518,-3.9062,0.0000,-0.0610
923219477,-0.0170,0.1763,0.9867,-9.3384,1.8921,-2.0142
923229473,-0.0224,0.1721,1.0048,-9.0942,2.8687,-4.2725
923239478,-0.0355,0.1712,1.0075,-5.2490,5.3711,-5.4932
923249477,-0.0431,0.1636,0.9982,-4.3945,7.0190,-5.4932
923259478,-0.0651,0.1687,0.9884,-4.6997,7.8125,-6.2256
923269477,-0.0761,0.1599,0.9874,-4.6997,7.7515,-7.5684
923279482,-0.0954,0.1555,0.9843,-1.7700,7.6294,-7.3242
923289479,-0.1015,0.1531,0.9821,-0.3662,6.4697,-6.9580
923299477,-0.0988,0.1426,0.9896,0.3052,6.0425,-7.2021
923309478,-0.0939,0.1438,0.9926,0.1221,6.5308,-6.4087
923319473,-0.0858,0.1509,0.9935,0.1831,8.1787,-6.1035
923329478,-0.0866,0.1499,0.9921,0.6104,11.1694,-7.3242
923339477,-0.1154,0.1538,0.9833,4.8828,17.5781,-6.4697
923349477,-0.1466,0.1472,0.9865,7.6904,19.4702,-8.7280
923359477,-0.1942,0.1294,0.9904,12.9395,24.5972,-12.1460
923369482,-0.2191,0.1074,0.9911,18.0054,30.3955,-11.1084
923379477,-0.3485,0.0303,0.9721,38.6963,35.8276,-16.4795
923389477,-0.4765,-0.0552,0.9347,59.0210,33.9355,-27.7100
923399477,-0.7965,-0.2324,0.9420,99.7314,24.1089,-39.1235
923409477,-1.0902,-0.3630,0.9447,122.1924,20.0195,-40.2222
923419477,-1.5507,-0.5823,0.9765,136.1084,17.7002,-28.4424
923429477,-2.5124,-0.8386,1.1561,121.2769,-2.3804,18.6157
923439477,-2.9884,-1.1387,1.2570,103.8208,-11.0474,75.2563
923449482,-3.1723,-1.3984,1.0563,60.7910,-20.3247,282.7148
923459478,-2.6962,-1.5349,0.8629,-5.3711,-22.1558,455.3223
923469482,-1.8544,-1.6291,0.6259,-66.5283,-12.2070,586.3037
923479482,-1.5673,-1.6433,0.4760,-68.5425,5.3711,604.1870
923489477,-1.1962,-1.7727,0.3007,-89.1724,33.3862,641.9678
923499478,-0.9325,-1.8828,0.3612,-128.8452,44.9219,668.3960
923509477,-0.4574,-2.0359,0.7582,-162.3535,36.7432,689.5142
923519482,-0.0070,-2.0910,1.0297,-172.0581,18.1885,708.4961
923529477,0.8250,-2.0537,1.2985,-154.1748,-16.9678,709.7168
923539474,1.5416,-1.9433,1.3205,-126.7090,-40.5884,698.9136
923549478,2.6122,-1.5097,1.2916,-105.4688,-49.3164,644.1040
923559478,3.0470,-1.2671,1.3165,-99.2432,-47.3022,567.7490
923569482,3.4232,-0.8186,1.4603,-73.6694,-19.0430,429.7485
923579479,3.4125,-0.7832,1.4716,-44.2505,10.5591,333.5571
923589482,3.1659,-0.7419,1.3222,15.0146,23.2544,219.6655
923599477,3.0587,-0.6758,1.2890,28.5645,15.9912,174.4385
923609477,3.2784,-0.6282,1.3600,7.2632,5.4932,129.4556
923619478,3.5777,-0.5710,1.4208,-2.0142,8.7280,95.0317
923629477,3.9071,-0.5198,1.4352,15.6250,25.8179,5.7983
923639477,3.8822,-0.5195,1.3351,48.3398,39.3066,-75.9888
923649479,3.6563,-0.5224,1.1498,87.7686,48.0347,-166.8701
923659478,3.0860,-0.7739,0.8397,118.5303,43.5791,-288.9404
923669500,2.6544,-0.9756,0.7350,125.0610,35.6445,-351.8677
923679479,2.0838,-1.1098,0.6808,113.7085,33.8745,-410.0952
923689477,1.7835,-1.1975,0.7426,80.7495,34.5459,-431.8848
923699477,1.4122,-1.3127,0.9303,53.3447,40.9546,-455.2612
923709477,1.2193,-1.2893,1.0067,46.2646,50.4150,-463.1958
923719478,0.9569,-1.3100,1.1083,43.0908,57.9224,-477.1729
923729477,0.8080,-1.2988,1.1464,45.7764,53.2227,-492.7368
923739477,0.6822,-1.3835,1.1564,51.3306,45.2271,-515.2588
923749477,0.4818,-1.4209,1.1749,72.1436,25.3906,-545.2271
923759478,0.0694,-1.4888,1.2540,109.8022,-28.3813,-589.4165
923769478,-0.1803,-1.6360,1.2721,143.8599,-63.1714,-596.9849
923779477,-0.7160,-1.6533,1.2333,150.6348,-71.4111,-555.7251
923789478,-1.0565,-1.5327,1.2101,137.1460,-66.0400,-508.7280
923799477,-1.3493,-1.3567,1.0294,140.8081,-53.7720,-452.8198
