t,ax,ay,az,gx,gy,gz
709189478,0.1083,0.2366,0.9975,-4.0283,18.6157,-16.8457
709199478,0.1014,0.2427,0.9828,-1.4038,16.8457,-21.3623
709209478,0.0873,0.2371,0.9901,-0.6714,14.2212,-25.9399
709219477,0.0458,0.2244,1.0094,3.0518,8.6060,-28.1372
709229484,0.0189,0.2161,1.0170,4.2114,7.3853,-26.0010
709239478,0.0360,0.2322,1.0177,7.3242,3.7842,-21.4844
709249482,0.0624,0.2517,1.0036,10.0098,3.2349,-21.5454
709259477,0.0736,0.2527,1.0001,5.2490,3.6621,-25.4517
709269477,0.0560,0.2486,0.9987,4.0894,3.2959,-26.3672
709279479,0.0279,0.2329,0.9804,6.5918,4.1504,-23.3154
709289477,0.0113,0.2322,0.9484,7.4463,3.3569,-19.7754
709299482,0.0060,0.2295,0.9132,5.6763,0.3052,-14.5874
709309482,0.0323,0.2061,0.8893,3.6011,-1.4038,-11.7187
709319474,0.0624,0.1897,0.9140,-7.9956,2.8076,-8.0566
709329477,0.0675,0.1870,0.9586,-17.7612,11.3525,-8.3618
709339478,0.0968,0.1919,1.0048,-21.7896,22.7661,-9.0942
709349477,0.0870,0.1914,1.0111,-17.0898,26.1230,-13.4277
709359478,0.0333,0.1753,1.0036,-9.3994,25.3296,-21.7285
709369482,-0.0133,0.1824,0.9999,-4.8218,22.5220,-26.1841
709379477,-0.0602,0.1829,1.0018,-2.4414,18.1274,-28.1982
709389483,-0.1093,0.1648,1.0062,4.6997,8.5449,-27.2217
709399483,-0.1317,0.1560,0.9857,8.9111,3.4180,-20.2637
709409477,-0.1027,0.1802,0.9523,9.8267,-2.3193,-10.7422
709419477,-0.0839,0.1997,0.9298,10.8643,-5.2490,-8.5449
709429477,-0.0363,0.2117,0.9159,9.7656,-6.7749,-8.6060
709439478,-0.0004,0.2134,0.9218,4.8218,-2.5024,-10.1929
709449477,0.0167,0.2271,0.9415,-4.8218,6.5308,-12.8174
709459483,0.0091,0.2324,0.9625,-7.3242,11.1694,-15.8691
709469478,-0.0197,0.2429,0.9860,-8.9722,15.9302,-18.6768
709479482,-0.0404,0.2390,0.9909,-9.3994,17.7002,-19.1650
709489477,-0.0534,0.2324,0.9735,-7.2021,18.9819,-18.7378
709499482,-0.0414,0.2300,0.9667,-6.6528,17.5781,-18.6768
709509477,0.0245,0.2280,0.9948,-2.0142,13.4888,-28.9917
709519477,0.0338,0.2237,1.0329,4.5166,6.9580,-42.7856
709529477,0.0392,0.2376,1.0687,19.7754,-6.0425,-67.4438
709539477,0.0121,0.2129,1.0729,31.4941,-15.3198,-87.1582
709549484,0.0396,0.2432,1.0065,55.2979,-31.2500,-110.7788
709559477,0.1192,0.2534,0.9523,74.2188,-31.7383,-138.5498
709569477,-0.0182,0.0982,0.8681,90.1489,-36.5601,-184.8755
709579477,-0.1603,-0.0783,0.8414,95.5811,-38.3301,-192.5049
709589477,-0.4342,-0.3493,0.9108,80.6274,-49.4995,-172.3633
709599478,-0.7069,-0.5049,0.9892,64.0869,-56.0303,-149.5972
709609477,-1.0067,-0.7036,1.0966,62.8662,-60.1807,-129.1504
709619477,-1.5021,-0.8501,1.1183,86.1816,-52.0630,-68.9697
