t,ax,ay,az,gx,gy,gz
517119477,0.0350,0.0813,1.0829,-3.4790,21.6675,-6.7139
517129477,0.0748,0.1084,1.1278,-1.8311,29.6631,-12.2681
517139526,0.0875,0.1228,1.1344,7.0190,41.5039,-25.9399
517149477,0.0650,0.1187,1.1022,15.5029,46.8750,-36.6211
517159474,-0.0004,0.0982,1.0182,24.1699,48.0347,-50.7202
517169482,-0.0487,0.0840,0.9606,25.9399,45.9595,-60.3027
517179478,-0.0971,0.0332,0.8768,27.3438,36.3770,-68.9697
517189482,-0.2958,-0.0403,0.8502,28.8086,25.5127,-70.1904
517199477,-0.5829,-0.1611,0.9118,34.0576,2.5635,-81.9702
517209477,-1.3871,-0.4817,1.0707,58.8989,-34.6069,-71.2891
517219477,-2.2548,-0.7666,1.1679,88.8672,-70.8008,-23.9258
517229477,-3.2416,-1.4502,0.9945,124.6338,-90.7593,154.4800
517239472,-3.2335,-1.8518,0.6217,97.7173,-41.9312,406.8604
517249482,-2.1347,-2.4402,-0.1161,-75.8667,98.5107,745.9106
517259477,-1.3773,-2.6072,-0.2777,-184.6924,150.5127,863.5254
517269477,-0.4276,-2.6914,0.2174,-340.2710,191.2842,868.4692
517279478,0.0057,-2.7822,0.7746,-409.1187,173.3398,887.2681
517289478,0.5267,-2.0361,1.0551,-365.4175,42.3584,868.6523
517299484,0.9623,-1.9338,0.8595,-283.2031,-91.4917,805.9692
517309482,1.1793,-1.6513,0.7047,-202.8809,-227.7832,706.4819
517319482,1.3819,-1.5525,0.9838,-186.7065,-225.6470,631.3477
517329477,2.1146,-1.2783,1.7226,-150.3906,-177.1240,540.2832
517339477,2.5523,-0.9980,1.8424,-91.3086,-135.9253,482.5439
517349479,2.9576,-0.6860,1.7262,-17.5781,-84.3506,376.8921
517359479,3.1637,-0.5364,1.5831,3.6621,-41.6260,308.2886
517369478,3.7650,-0.2575,1.2685,7.7515,15.6250,199.5850
517379477,4.0792,-0.0871,1.2365,-33.7524,41.7480,96.9849
517389478,3.8863,-0.1377,1.1854,-68.6646,72.1436,-94.7876
517399482,3.4530,-0.4372,1.2016,-72.0215,89.2334,-209.1675
517409472,2.7149,-1.0063,1.3114,-50.9644,102.6611,-372.0703
517419477,2.2855,-1.1384,1.4262,-24.4751,110.2905,-456.7871
517429477,2.0460,-1.1343,1.5866,-15.5029,131.2866,-528.6865
517439492,2.1612,-1.1145,1.7870,43.0298,162.4146,-647.5830
517449477,2.2015,-1.2771,1.7648,102.4170,185.3638,-738.2812
517459477,2.2501,-1.7317,1.7533,192.1387,208.3130,-897.8882
517469478,2.3358,-2.2234,1.5934,259.0942,211.4868,-990.9058
517479478,2.2472,-3.3166,0.9887,360.4126,173.7061,-1123.0469
