t,ax,ay,az,gx,gy,gz
701339483,-0.0172,0.1272,1.0036,2.4414,2.9907,-4.3335
701349482,-0.0180,0.1277,0.9989,3.0518,3.4180,-4.8218
701359482,-0.0160,0.1350,0.9933,3.4790,5.0659,-5.4321
701369478,-0.0175,0.1380,0.9916,3.7842,6.1646,-6.2866
701379478,-0.0280,0.1419,0.9899,5.3101,6.4697,-8.2397
701389478,-0.0419,0.1406,1.0006,5.4932,6.5308,-9.1553
701399477,-0.0543,0.1406,1.0077,6.6528,8.8501,-9.0942
701409477,-0.0675,0.1465,1.0055,7.3242,11.2915,-9.0942
701419477,-0.0849,0.1687,0.9772,6.7749,17.2729,-8.4839
701429482,-0.1142,0.1978,0.9694,3.0518,22.6440,-9.1553
701439477,-0.1574,0.2210,0.9757,0.4272,33.2031,-13.8550
701449478,-0.2079,0.2168,0.9711,2.2583,39.6729,-21.1792
701459477,-0.3097,0.1636,0.9323,7.2021,48.7671,-33.5083
701469482,-0.4176,0.1013,0.9115,8.7280,51.0864,-40.6494
701479477,-0.6627,-0.0107,0.9254,8.7280,47.2412,-43.3350
701489482,-0.8644,-0.0803,0.9457,7.2021,40.7715,-34.3018
701499478,-1.0680,-0.1831,0.9196,13.9160,24.6582,-22.3999
701509478,-1.1552,-0.2265,0.8620,21.0571,12.8784,-5.6152
701519477,-1.2135,-0.2654,0.8041,25.1465,2.9297,12.2070
701529477,-1.2545,-0.3230,0.7191,24.1089,-6.8970,44.5557
701539477,-1.2565,-0.3598,0.6854,17.0288,-7.2632,73.2422
701549477,-1.3126,-0.4123,0.6630,2.8076,1.0376,115.1733
701559477,-1.4186,-0.4546,0.6476,-9.8877,12.2681,149.1699
701569477,-1.6283,-0.6221,0.6225,-21.6064,16.8457,204.6509
701579478,-1.6977,-0.7641,0.5746,-24.2920,9.0942,254.5166
701589478,-1.5866,-1.0364,0.5319,-52.8564,2.1973,338.5010
701599482,-1.4208,-1.1946,0.5788,-88.4399,2.8687,405.8228
701609477,-0.9945,-1.3398,0.7706,-138.4277,9.0332,489.6240
701619482,-0.6659,-1.3906,0.8932,-154.9683,14.8926,520.6299
701629477,-0.1354,-1.4260,0.9896,-144.4702,11.5967,522.2168
701639477,0.1620,-1.4026,1.0348,-136.8408,5.7983,515.3809
701649482,0.6859,-1.3445,1.1928,-143.7988,-10.1318,493.0420
701659477,1.1788,-1.2348,1.3151,-139.5264,-19.6533,467.2852
701669477,1.9090,-0.9133,1.4418,-126.3428,-23.1323,405.2734
701679477,2.1207,-0.6858,1.4516,-105.2246,-8.9111,349.1211
701689478,1.9305,-0.5273,1.4154,-52.4292,8.2397,261.8408
701699482,1.7301,-0.5151,1.3903,-23.2544,11.1084,213.0127
701709477,1.6812,-0.5517,1.4108,-36.3159,12.1460,186.3403
701719477,1.8160,-0.5224,1.4657,-49.6216,14.0381,181.1523
701729484,2.1795,-0.4184,1.5731,-44.4336,9.2163,141.0522
701739477,2.4273,-0.3432,1.6342,-42.2363,7.3853,109.2529
701749477,2.6402,-0.3039,1.6945,-36.7432,7.3242,68.9087
701759478,2.7948,-0.1953,1.6911,-10.8032,13.6719,-5.0659
701769477,2.7081,-0.1396,1.5619,16.2964,18.0054,-56.7017
701779478,2.2474,-0.1855,1.3092,55.1147,17.4561,-134.6436
701789478,1.9408,-0.2724,1.1608,66.2842,18.0664,-180.2979
701799482,1.5221,-0.3161,0.9926,56.3354,21.1182,-199.5239
701809477,1.3146,-0.3506,0.9257,44.4336,21.3623,-213.8672
701819477,1.1190,-0.3957,0.8961,26.6724,18.4326,-230.7129
701829482,1.0531,-0.4614,0.9252,11.9019,16.1743,-239.0747
701839482,1.0006,-0.6052,1.0639,-4.3945,13.6719,-255.3101
701849480,0.9659,-0.6689,1.1815,-7.8735,14.6484,-265.8081
701859478,0.9076,-0.7754,1.3051,-2.1973,13.3667,-287.2314
701869489,0.8414,-0.8384,1.3419,9.1553,10.0708,-303.2837
701879478,0.6717,-0.9226,1.3278,31.7383,1.1597,-327.8198
701889481,0.5394,-0.9912,1.3092,43.3350,-5.5542,-343.9331
701899476,0.3778,-1.0486,1.2580,57.8613,-12.5122,-357.9712
701909478,0.2989,-1.0818,1.2223,65.8569,-14.2822,-364.8071
701919476,0.1822,-1.1013,1.1642,74.4019,-9.8877,-370.1172
701929478,0.0780,-1.1030,1.1327,77.0874,-5.7373,-374.9390
701939476,-0.1012,-1.1203,1.0795,84.3506,0.4883,-382.4463
701949477,-0.2240,-1.1260,1.0543,88.7451,2.5635,-385.0098
701959475,-0.3991,-1.1072,1.0116,91.0645,4.3335,-384.1553
701969479,-0.5055,-1.0952,0.9635,93.9941,2.6855,-380.1270
701979481,-0.6430,-1.0818,0.9171,94.3604,0.5493,-370.6665
701989477,-0.8871,-1.0305,0.8693,94.8486,-9.8267,-358.0933
701999476,-1.0736,-0.9763,0.8412,100.0366,-17.4561,-347.2290
702009477,-1.3209,-0.8703,0.7970,99.4873,-24.7192,-315.4297
702019476,-1.4389,-0.7825,0.7614,92.7734,-28.5034,-287.2925
702029477,-1.5241,-0.6211,0.7377,73.1201,-27.7710,-238.2202
702039476,-1.5124,-0.5325,0.7318,57.9224,-19.1650,-202.9419
702049477,-1.4696,-0.4226,0.7135,41.0767,2.2583,-160.4004
702059476,-1.4711,-0.3689,0.7079,29.3579,21.6064,-134.5215
702069477,-1.4933,-0.2549,0.7362,9.3994,51.5137,-98.6328
702079476,-1.4979,-0.1953,0.7431,4.2114,63.9038,-76.9653
702089482,-1.5172,-0.1245,0.7160,9.7046,61.2183,-53.8330
702099476,-1.5431,-0.0935,0.6886,14.0381,52.4902,-42.2974
702109474,-1.5946,-0.0566,0.6403,17.0288,37.4146,-23.4375
702119481,-1.6483,-0.0754,0.6005,21.3623,24.6582,-10.6812
702129484,-1.7230,-0.1133,0.5436,20.3857,5.9814,14.5264
702139476,-1.7565,-0.1692,0.5189,11.8408,-3.2349,37.4146
702149478,-1.7619,-0.2449,0.4669,-0.3052,-10.3760,77.3926
702159481,-1.7355,-0.2995,0.4271,-11.9629,-10.4980,105.9570
702169482,-1.6205,-0.3999,0.4208,-37.7808,-2.5024,151.9775
702179476,-1.5077,-0.4551,0.4560,-57.4951,5.4321,183.2275
702189474,-1.3205,-0.5117,0.5385,-82.5195,10.6201,223.7549
702199471,-1.1645,-0.5740,0.6059,-93.5669,7.3242,240.5396
