t,ax,ay,az,gx,gy,gz
48463481,0.0927,0.6815,0.7641,7.2632,2.0752,0.8545
48473483,0.0949,0.6862,0.7594,7.0801,1.5869,0.9155
48483480,0.0961,0.6845,0.7682,6.3477,1.1597,0.7324
48493482,0.0964,0.6962,0.7614,7.7515,1.4038,1.4648
48503481,0.0998,0.6896,0.7577,6.5308,0.3662,3.5400
48513501,0.1013,0.6752,0.7587,5.1880,1.0376,3.1738
48523481,0.1081,0.6703,0.7543,6.2256,1.4038,1.3428
48533482,0.1079,0.6708,0.7492,6.9580,1.8921,1.0376
48543480,0.1069,0.6752,0.7553,6.7139,2.4414,0.9766
48553481,0.1059,0.6788,0.7619,6.5918,2.6245,0.1221
48563480,0.0998,0.6871,0.7665,7.2632,2.6855,-0.9155
48573481,0.0930,0.6945,0.7636,7.0801,2.5635,0.0610
48583481,0.0974,0.6888,0.7641,6.2256,1.9531,1.0376
48593482,0.0925,0.6837,0.7650,6.8359,1.9531,1.6479
48603481,0.0981,0.6783,0.7631,7.2632,1.4648,2.5635
48613483,0.0988,0.6725,0.7629,6.5308,1.1597,2.5635
48623485,0.1044,0.6796,0.7592,7.0190,1.6479,1.4038
48633486,0.1040,0.6813,0.7575,7.3242,1.6479,1.2817
48643480,0.1098,0.6759,0.7585,6.5918,1.4648,1.8921
48653482,0.1101,0.6786,0.7594,6.7749,2.0752,2.0752
48663480,0.1093,0.6818,0.7614,7.5684,2.9907,1.1597
48673482,0.1001,0.6774,0.7585,6.8970,2.8076,0.2441
48683481,0.0993,0.6647,0.7655,6.7749,2.0752,-0.0610
48693482,0.0952,0.6705,0.7648,8.1787,2.3193,0.1831
48703485,0.0937,0.6830,0.7577,8.3008,2.5024,-0.4883
48713482,0.0983,0.6925,0.7594,7.8125,1.7700,-0.1831
48723480,0.1037,0.6923,0.7636,7.2021,1.7090,1.7090
48733482,0.1003,0.6937,0.7602,7.1411,2.0142,1.7090
48743481,0.0966,0.6869,0.7550,7.6294,1.2207,1.7700
48753482,0.1052,0.6762,0.7555,6.7139,1.5869,2.5024
48763480,0.1030,0.6813,0.7580,6.4697,2.0752,2.8076
48773486,0.1035,0.6762,0.7592,6.8359,1.3428,1.8921
48783480,0.1020,0.6749,0.7646,7.1411,1.3428,1.3428
48793481,0.1015,0.6771,0.7616,7.3242,1.5259,1.2817
48803481,0.1005,0.6798,0.7650,7.1411,1.4648,0.6104
48813481,0.0988,0.6759,0.7665,7.0190,0.5493,-0.5493
48823480,0.1025,0.6845,0.7648,7.4463,0.3052,-0.6104
48833481,0.1005,0.6913,0.7624,7.4463,-0.3052,0.9766
48843480,0.1003,0.6918,0.7648,7.7515,-0.9155,2.6245
48853486,0.1066,0.6930,0.7589,8.1787,-0.7324,2.9297
48863485,0.1071,0.6837,0.7560,7.1411,-1.0376,2.1973
48873481,0.1069,0.6798,0.7531,6.9580,-0.6104,1.8921
48883485,0.1020,0.6727,0.7526,6.9580,0.3052,1.2207
48893486,0.1096,0.6583,0.7506,5.7373,1.7700,-1.2207
48903482,0.1118,0.6566,0.7624,6.2256,2.1973,-2.8076
48913486,0.1069,0.6766,0.7643,8.3618,1.8921,-2.8076
48923535,0.1106,0.6918,0.7653,8.5449,1.4038,-2.3193
48933481,0.1044,0.6967,0.7655,8.1177,1.7700,-0.8545
48943483,0.1047,0.6947,0.7626,7.3242,1.4038,0.0000
48953481,0.1057,0.6903,0.7611,6.7749,1.1597,0.7324
48963482,0.1023,0.6879,0.7545,7.2021,1.3428,1.8921
48973482,0.1037,0.6857,0.7528,7.3242,1.2207,2.5635
48983482,0.1049,0.6815,0.7533,7.3853,1.4648,2.3193
48993478,0.1074,0.6849,0.7502,7.4463,1.9531,2.1362
49003481,0.1069,0.6810,0.7524,6.8359,2.3193,2.3804
49013482,0.1066,0.6788,0.7580,7.1411,2.5024,1.5869
49023482,0.1096,0.6906,0.7580,7.9346,2.3193,2.3804
49033481,0.1062,0.6920,0.7616,7.7515,2.4414,3.6621
49043481,0.1042,0.6805,0.7641,7.2632,2.1362,3.7842
49053481,0.1010,0.6801,0.7602,7.7515,1.8921,3.1738
49063478,0.0988,0.6740,0.7594,7.0190,1.8311,2.2583
49073478,0.1054,0.6801,0.7597,7.3853,1.9531,3.0518
49083482,0.1049,0.6857,0.7599,7.9346,1.9531,3.4790
49093482,0.1052,0.6849,0.7631,8.1177,1.7700,2.8076
49103478,0.1013,0.6871,0.7609,8.0566,1.5869,2.6855
49113482,0.1071,0.6886,0.7563,7.5684,1.7090,2.5635
49123481,0.1071,0.6705,0.7519,6.7749,2.1362,1.1597
49133482,0.1079,0.6691,0.7543,6.7139,2.2583,0.0000
