t,ax,ay,az,gx,gy,gz
699343481,0.0376,-0.0021,1.0495,7.0801,1.9531,0.7935
699353486,0.0371,-0.0045,1.0729,7.2632,2.0142,0.9155
699363481,0.0419,-0.0077,1.0295,6.5308,1.8311,0.7935
699373481,0.0388,-0.0030,1.0414,6.7749,1.8311,0.7324
699383481,0.0412,-0.0030,1.0397,6.7749,1.9531,0.9155
699393481,0.0424,-0.0018,1.0402,6.7139,1.8311,0.8545
699403482,0.0434,0.0009,1.0421,6.7749,2.0142,0.9155
699413482,0.0451,0.0018,1.0392,6.5918,1.9531,0.8545
699423483,0.0419,-0.0004,1.0434,6.7749,1.8921,0.7935
699433482,0.0415,-0.0016,1.0451,6.7139,2.0142,0.8545
699443486,0.0415,-0.0055,1.0448,6.8970,1.9531,0.8545
699453482,0.0371,-0.0030,1.0426,6.5308,2.0142,0.7935
699463477,0.0368,-0.0072,1.0395,6.7139,2.0142,0.7935
699473482,0.0393,-0.0030,1.0431,6.4087,1.9531,0.7935
699483482,0.0393,-0.0021,1.0407,6.5308,1.7700,0.8545
699493483,0.0424,-0.0072,1.0468,6.6528,1.8311,0.7935
699503481,0.0432,-0.0043,1.0441,6.9580,1.8311,0.8545
699513482,0.0429,-0.0023,1.0397,6.6528,1.9531,0.8545
699523482,0.0449,0.0006,1.0451,7.0190,1.8311,0.8545
699533482,0.0410,-0.0023,1.0441,6.6528,1.8311,0.9155
699543482,0.0402,-0.0035,1.0421,6.7749,1.9531,0.7935
699553482,0.0388,-0.0030,1.0458,6.8359,1.8921,0.8545
699563481,0.0410,0.0004,1.0443,6.8359,2.0142,0.9155
699573486,0.0376,-0.0040,1.0421,6.8359,1.7700,0.9155
699583482,0.0412,-0.0008,1.0441,6.5308,1.8921,0.9155
699593482,0.0380,-0.0011,1.0485,6.8359,1.8921,0.9155
699603478,0.0446,0.0045,1.0424,6.5308,1.8311,0.7935
699613481,0.0429,-0.0028,1.0395,6.5308,1.8311,0.8545
699623482,0.0424,-0.0008,1.0414,6.7139,1.8311,0.8545
699633482,0.0407,-0.0043,1.0441,6.7139,1.9531,0.8545
699643481,0.0376,-0.0048,1.0404,6.4697,1.8921,0.9155
699653481,0.0444,-0.0057,1.0407,6.4087,1.8921,0.8545
699663482,0.0419,-0.0023,1.0407,6.5918,1.8311,0.9155
699673481,0.0412,-0.0038,1.0443,6.6528,1.7700,0.9155
699683481,0.0388,-0.0055,1.0419,6.8970,1.7700,0.7324
699693482,0.0429,-0.0050,1.0414,6.7139,1.8921,0.8545
699703481,0.0432,0.0006,1.0421,6.7139,1.8311,0.9155
699713482,0.0432,-0.0035,1.0429,6.7139,1.8921,0.7935
699723482,0.0388,-0.0021,1.0451,6.5918,1.8311,0.8545
699733481,0.0407,-0.0013,1.0429,6.7749,1.8311,0.8545
699743482,0.0395,-0.0006,1.0412,6.8970,2.1362,0.8545
699753482,0.0393,-0.0048,1.0421,6.5308,2.0142,0.7935
699763481,0.0383,-0.0035,1.0412,6.6528,2.0142,0.9155
699773486,0.0390,-0.0040,1.0419,6.6528,1.9531,0.8545
699783482,0.0402,-0.0028,1.0414,6.7139,1.8921,0.8545
699793482,0.0419,-0.0043,1.0419,6.8359,1.8921,0.8545
699803481,0.0427,-0.0008,1.0424,6.7749,1.8311,0.8545
699813486,0.0417,-0.0033,1.0421,6.8970,1.8921,0.7935
699823482,0.0441,-0.0040,1.0421,6.4697,1.8311,0.9155
699833481,0.0400,-0.0050,1.0434,6.7749,1.8311,0.7935
699843482,0.0378,-0.0023,1.0414,6.9580,1.7700,0.7935
699853481,0.0434,-0.0052,1.0426,6.5308,1.9531,0.9766
