t,ax,ay,az,gx,gy,gz
621003483,-0.2344,-0.0157,0.9921,19.7754,-3.6621,13.8550
621013481,-0.2349,-0.0182,0.9945,24.3530,-3.4790,11.2305
621023482,-0.2188,-0.0301,1.0102,27.3438,-2.9907,11.7187
621033481,-0.2149,-0.0372,1.0124,27.0386,-2.5635,14.0381
621043486,-0.2217,-0.0514,1.0075,24.5361,-3.7231,17.4561
621053481,-0.2195,-0.0577,1.0085,22.3999,-5.0049,19.8975
621063482,-0.2090,-0.0590,1.0124,18.4937,-6.2866,22.8271
621073481,-0.2190,-0.0570,1.0004,15.6250,-6.0425,24.4751
621083478,-0.2686,-0.0665,0.9599,12.0850,-5.0049,21.1792
621093482,-0.2896,-0.0743,0.9418,12.4512,-5.2490,17.7002
621103481,-0.3118,-0.0492,0.9386,13.3057,-2.3804,14.5264
621113481,-0.3169,-0.0321,0.9416,12.6953,-0.6104,13.9160
621123483,-0.3257,-0.0135,0.9516,9.7656,1.9531,15.6250
621133482,-0.3145,-0.0052,0.9591,7.5684,3.1738,17.0898
621143486,-0.3101,0.0263,0.9721,7.2021,3.6621,20.8740
621153481,-0.3103,0.0485,0.9767,7.3853,3.0518,25.1465
621163481,-0.3238,0.0607,0.9836,10.3760,3.2349,29.0527
621173482,-0.3204,0.0577,0.9904,15.3198,3.7231,29.4800
621183482,-0.3052,0.0509,1.0043,21.7896,4.3945,30.8838
621193481,-0.2942,0.0485,1.0163,24.1699,5.4321,33.2031
621203482,-0.2706,0.0480,1.0219,23.6206,5.6763,36.0718
621213482,-0.2373,0.0385,1.0192,22.7051,5.3101,38.3301
621223486,-0.2305,0.0343,1.0224,22.2168,4.0283,38.2080
621233490,-0.2198,0.0319,1.0194,21.5454,1.8921,35.9497
621243481,-0.2088,0.0375,1.0182,20.5078,0.0610,36.2549
621253486,-0.2002,0.0372,1.0045,18.3716,1.4038,37.5977
621263482,-0.2044,0.0284,0.9965,16.9067,3.7842,36.0107
621273482,-0.2019,0.0231,0.9836,17.0288,2.8076,27.8931
621283481,-0.1783,0.0204,0.9753,17.1509,5.9204,25.7568
621293481,-0.2005,0.0304,0.9782,13.4277,6.9580,25.6348
621303481,-0.2190,0.0465,0.9670,10.0708,8.1787,23.7427
621313478,-0.2454,0.0389,0.9550,7.6904,9.8877,20.0195
621323482,-0.2718,0.0450,0.9372,7.4463,12.2681,18.4326
621333481,-0.2930,0.0472,0.9218,13.2446,16.1133,12.0239
621343522,-0.2979,0.0438,0.9250,17.2729,20.9351,8.0566
621353483,-0.2859,0.0214,0.9411,24.0479,29.0527,2.3193
621363481,-0.2894,0.0055,0.9604,25.8179,31.3721,-1.4648
621373483,-0.3091,-0.0431,0.9906,21.1182,28.6255,-0.1831
621383482,-0.2881,-0.0577,1.0092,15.8081,27.2217,8.9722
621393482,-0.2554,-0.0358,1.0348,8.3008,23.3765,23.9258
621403481,-0.2442,-0.0140,1.0541,5.5542,19.7754,29.7852
621413482,-0.2134,0.0150,1.0673,4.6997,16.9067,25.8789
621423481,-0.1915,0.0302,1.0756,7.9956,15.1978,18.7988
621433482,-0.1768,0.0416,1.0749,11.2305,12.7563,11.7798
621443482,-0.1714,0.0360,1.0695,14.5264,9.9487,1.6479
621453481,-0.1595,0.0360,1.0692,15.0757,7.7515,-3.1738
621463483,-0.1487,0.0590,1.0710,8.0566,2.3804,-4.3945
621473482,-0.1705,0.0682,1.0602,-1.2207,0.1221,-3.2959
621483481,-0.1893,0.0988,1.0556,-15.1978,-1.3428,-0.5493
621493482,-0.1915,0.0922,1.0519,-26.3672,-2.9297,3.6011
621503482,-0.2237,0.0636,1.0470,-36.1328,-9.8267,8.0566
621513481,-0.1646,0.0675,1.0356,-31.3110,-72.3877,4.2725
621523481,-0.1976,0.1220,1.0507,-38.2690,-43.7012,12.0239
621533481,-0.2229,0.1442,1.0595,-49.3164,-51.1475,12.5122
621543478,-0.2334,0.0812,1.0500,-63.5376,-56.7017,16.1743
621553481,-0.2576,0.0106,0.9804,-62.9272,-56.0913,8.8501
621563482,-0.2979,-0.0211,0.9374,-45.8984,-47.4854,-6.6528
621573481,-0.3067,-0.0294,0.9220,-31.5552,-40.4053,-13.2446
621583483,-0.2947,0.0346,0.9709,-15.9302,-29.2358,-23.8037
621593481,-0.2398,0.0497,1.0338,-17.4561,-27.0386,-29.2969
621603482,-0.1385,0.0128,1.1049,-18.8599,-29.3579,-23.6816
621613483,-0.1343,-0.0226,1.1217,-17.5781,-34.0576,-17.2119
621623478,-0.1297,-0.0157,1.1374,-8.7280,-36.7432,-11.5967
621633482,-0.1490,-0.0243,1.1161,0.9155,-39.2456,-13.7939
621643500,-0.1968,-0.0206,1.0873,17.3950,-41.5039,-17.7002
621653482,-0.2132,-0.0089,1.0478,26.5503,-39.9170,-14.2212
621663482,-0.2173,0.0267,1.0338,29.9683,-36.3770,-11.2305
621673482,-0.1748,0.0389,1.0092,15.3809,-39.6729,-1.9531
