t,ax,ay,az,gx,gy,gz
480043481,0.2685,0.1583,0.9386,-3.2959,3.4180,3.2349
480053482,0.2995,0.1576,0.9460,-6.8359,-1.3428,7.4463
480063480,0.3291,0.1564,0.9584,-9.4604,-2.0752,6.6528
480073481,0.3588,0.1576,0.9875,-10.9863,-2.7466,4.8828
480083485,0.3818,0.1598,1.0026,-10.2539,-5.2490,5.8594
480093481,0.3879,0.1586,0.9884,-6.4697,-2.3193,4.2114
480103485,0.3852,0.1454,0.9821,-5.9814,-0.9155,1.8921
480113482,0.3540,0.1574,0.9804,-7.0190,-0.4883,-4.8828
480123480,0.3457,0.1622,0.9938,-8.0566,-5.4321,-6.2866
480133481,0.3115,0.1473,1.0082,-6.1646,-10.1929,-2.8687
480143480,0.2932,0.1476,1.0158,-5.1270,-10.6201,-0.1831
480153482,0.2963,0.1422,1.0233,-4.6387,-5.9814,2.5024
480163480,0.2956,0.1451,1.0243,-2.5635,-2.8687,4.7607
480173482,0.2907,0.1283,1.0251,-0.1831,-6.1646,8.2397
480183481,0.3117,0.1281,1.0246,0.7324,-9.0942,10.9253
480193481,0.3371,0.1359,1.0275,2.8076,-5.3711,9.7046
480203485,0.3496,0.1364,1.0241,5.1270,-0.3662,7.5073
480213481,0.3513,0.1400,1.0175,7.3853,5.5542,3.7842
480223485,0.3518,0.1268,1.0102,8.7280,3.6621,3.1128
480233481,0.3593,0.1178,0.9879,10.7422,-1.1597,4.2725
480243485,0.3630,0.1073,0.9777,10.8032,-0.7324,2.1362
480253481,0.3413,0.1132,0.9926,8.4839,3.2959,-4.5166
480263480,0.3308,0.1242,1.0097,8.0566,3.6011,-4.2725
480273481,0.3286,0.1310,1.0131,9.3384,2.8076,-2.3804
480283480,0.3198,0.1256,1.0124,11.2915,0.3662,0.8545
480293481,0.3193,0.1212,1.0116,12.3901,-1.7700,2.9907
480303480,0.3320,0.1210,1.0094,13.3667,-2.8687,3.8452
480313481,0.3186,0.1300,1.0109,13.7939,-2.7466,3.1128
480323481,0.3208,0.1386,1.0224,15.0757,-4.9438,6.8359
480333482,0.3186,0.1429,1.0309,16.6016,-2.5635,8.6060
480343481,0.3090,0.1486,1.0299,19.8364,-0.8545,10.5591
480353486,0.3198,0.1498,1.0321,21.4233,0.4883,11.2915
480363480,0.3330,0.1456,1.0238,24.6582,4.2114,11.1694
480373486,0.3349,0.1637,1.0236,26.6724,6.3477,9.3994
480383485,0.3535,0.1691,1.0407,30.5786,3.1738,6.5308
480393481,0.3635,0.1815,1.0790,33.8745,-0.5493,10.1318
480403485,0.3679,0.1879,1.0793,42.6636,-8.6670,18.8599
480413481,0.3588,0.1805,1.0697,48.1567,-18.3716,27.0996
480423481,0.3681,0.1823,1.0583,59.8145,-47.1191,36.6821
480433486,0.4074,0.1762,1.0246,69.0918,-64.2700,41.3208
480443485,0.8127,-0.4108,0.6352,78.9185,-59.7534,22.7051
480453482,0.8230,0.0289,0.5094,88.9893,152.2217,-121.2769
480463480,0.0378,0.3175,0.7646,0.9155,294.6777,-240.6616
480473481,-0.1363,0.4576,0.9753,-33.5693,228.0273,-191.1621
480483480,-0.0115,0.3219,1.1781,-28.9307,48.8281,-41.8091
480493481,0.1511,0.2111,1.2228,-9.5825,-59.8145,25.5737
480503480,0.3190,0.1464,1.2201,16.8457,-101.7456,62.8052
480513481,0.5087,0.1171,1.1056,42.8467,-30.7007,45.8984
480523481,0.4941,0.1173,0.9652,60.2417,41.0156,-4.2114
480533481,0.3147,0.2389,0.7738,67.9321,100.0366,-54.2603
480543480,0.2194,0.3292,0.7172,50.7202,93.6279,-58.7158
480553481,0.1740,0.3270,0.8217,6.1035,53.8940,-38.8184
480563485,0.1774,0.3048,0.9594,-12.6953,21.8506,-22.7661
480573478,0.1818,0.2831,1.0749,-8.9722,-4.3335,-9.3994
480583480,0.1584,0.2728,1.0673,2.8687,-2.9907,-5.1880
