t,ax,ay,az,gx,gy,gz
123253482,-0.6858,-0.5453,0.4865,5.4321,2.9907,0.6104
123263486,-0.6763,-0.5343,0.4899,6.0425,3.9673,1.1597
123273481,-0.6739,-0.5314,0.4921,8.1177,9.3384,-0.1831
123283482,-0.6736,-0.5253,0.4865,9.8267,13.6108,-1.7700
123293481,-0.6729,-0.5284,0.4650,10.9253,13.5498,-2.5024
123303478,-0.6753,-0.5306,0.4577,9.5825,10.4980,-1.7700
123313481,-0.6734,-0.5304,0.4504,8.7891,5.3101,-0.8545
123323482,-0.6807,-0.5309,0.4479,7.9346,2.0142,-0.1221
123333486,-0.6880,-0.5380,0.4486,6.1035,-2.3804,1.1597
123343482,-0.6844,-0.5345,0.4521,4.5776,-4.0894,2.3193
123353482,-0.6819,-0.5353,0.4682,3.7231,-2.8076,2.0752
123363481,-0.6834,-0.5387,0.4779,4.0894,-0.3052,1.5259
123373486,-0.6758,-0.5360,0.4884,4.9438,3.3569,0.9155
123383481,-0.6780,-0.5402,0.4928,5.5542,4.9438,0.4883
123393481,-0.6802,-0.5428,0.4870,7.6294,5.6152,-0.7324
123403483,-0.6836,-0.5365,0.4845,7.7515,5.3711,-0.3052
123413481,-0.6895,-0.5370,0.4753,8.0566,4.2114,-0.3662
123423482,-0.6902,-0.5375,0.4699,8.3618,3.1128,0.0610
123433486,-0.6871,-0.5487,0.4670,7.9956,2.1362,1.1597
123443482,-0.6839,-0.5399,0.4670,7.5684,4.2114,0.4272
123453481,-0.6778,-0.5397,0.4728,7.0801,6.3477,0.0000
123463482,-0.6800,-0.5372,0.4684,8.1177,7.9956,-0.1831
123473481,-0.6819,-0.5387,0.4648,8.8501,7.5073,-0.6714
123483481,-0.6836,-0.5399,0.4596,7.5073,5.4321,-0.3052
123493483,-0.6817,-0.5428,0.4674,6.4697,2.8687,0.7935
123503481,-0.6868,-0.5355,0.4623,6.7749,0.3662,1.0376
123513482,-0.6824,-0.5362,0.4684,6.0425,-0.8545,1.7090
123523483,-0.6778,-0.5384,0.4696,6.3477,-0.6104,1.8311
123533486,-0.6797,-0.5389,0.4652,7.0801,-0.1221,1.2817
123543481,-0.6846,-0.5392,0.4662,6.3477,1.5869,1.0986
123553481,-0.6824,-0.5399,0.4601,6.4087,1.7090,0.3662
123563478,-0.6841,-0.5409,0.4638,5.4932,-0.4272,1.0986
123573497,-0.6907,-0.5399,0.4650,4.6997,-2.0752,1.4648
123583481,-0.6824,-0.5380,0.4713,4.5166,-2.7466,2.0752
123593482,-0.6858,-0.5402,0.4750,5.0049,-2.1973,1.7700
123603478,-0.6863,-0.5377,0.4760,5.0659,-2.0752,1.7090
123613482,-0.6827,-0.5426,0.4765,4.9438,-2.0142,2.2583
123623486,-0.6751,-0.5436,0.4831,5.7373,0.7324,1.9531
123633481,-0.6731,-0.5380,0.4796,6.2866,4.1504,0.2441
123643486,-0.6780,-0.5370,0.4731,7.8125,6.2256,-0.6714
123653482,-0.6763,-0.5348,0.4713,7.5684,5.0659,-0.3662
123663481,-0.6866,-0.5360,0.4677,7.4463,3.7231,-0.3662
123673486,-0.6875,-0.5372,0.4643,6.8359,1.5259,0.1831
123683483,-0.6880,-0.5299,0.4645,6.1646,-0.2441,0.6104
123693482,-0.6915,-0.5336,0.4691,5.9204,-2.5635,1.7700
123703482,-0.6919,-0.5377,0.4706,5.6152,-2.4414,2.0142
123713481,-0.6912,-0.5414,0.4755,5.3101,-1.5869,1.6479
123723482,-0.6834,-0.5433,0.4745,5.4321,-1.7700,1.9531
