t,ax,ay,az,gx,gy,gz
132503485,0.0314,0.4342,0.9657,5.7983,1.1597,1.5259
132513482,0.0290,0.4398,0.9584,6.7139,2.1362,0.6714
132523485,0.0241,0.4410,0.9521,7.5684,5.5542,-0.1831
132533482,0.0134,0.4413,0.9482,8.4839,6.2866,-0.7935
132543481,0.0075,0.4403,0.9372,9.5215,5.3711,-0.0610
132553481,0.0083,0.4471,0.9066,10.1318,4.3945,1.8311
132563480,0.0153,0.4471,0.9052,8.1787,1.2817,2.0752
132573482,0.0314,0.4401,0.9372,5.2490,-3.1738,1.4038
132583475,0.0241,0.4467,0.9367,6.8970,-2.1362,0.8545
132593486,0.0180,0.4511,0.9235,7.9346,-1.1597,1.9531
132603485,0.0344,0.4454,0.9374,6.4697,-1.5869,2.1362
132613486,0.0629,0.4352,0.9618,6.7139,-1.1597,0.3052
132623480,0.0620,0.4396,0.9638,7.9346,-0.6714,-1.7700
132633481,0.0490,0.4391,0.9572,9.2163,-2.2583,-3.6011
132643485,0.0419,0.4374,0.9491,9.3384,-4.1504,-3.6011
132653482,0.0285,0.4379,0.9372,9.8877,-6.2256,-2.3804
132663480,0.0241,0.4371,0.9215,10.0098,-7.8125,-0.4272
132673482,0.0776,0.4515,0.9096,7.0190,-13.6719,3.5400
132683480,0.1379,0.4345,0.9245,4.4556,-13.9160,4.6387
132693481,0.1845,0.4230,0.9538,3.2959,-4.5776,-3.4180
132703485,0.1801,0.4320,0.9816,2.8687,2.9297,-11.1694
132713481,0.1567,0.4515,1.0126,1.9531,6.9580,-17.8223
132723485,0.1484,0.4471,1.0287,3.2349,6.4697,-19.4092
132733481,0.1398,0.4225,1.0324,5.7983,6.7139,-20.7520
132743480,0.1110,0.4244,1.0617,5.1270,9.9487,-24.1089
132753482,0.0629,0.4418,1.0863,7.0190,12.6343,-27.2827
132763485,0.0412,0.4586,1.1215,8.2397,10.9253,-21.9727
132773486,0.0549,0.4564,1.1408,11.4746,11.8408,-18.1885
132783481,0.0800,0.4471,1.1195,16.0522,17.8833,-16.4185
132793481,0.1027,0.4467,1.1108,15.6250,19.8364,-17.2729
132803485,0.1401,0.4396,1.1376,12.5122,12.5732,-19.4702
132813482,0.1616,0.4447,1.1344,13.7939,4.4556,-20.1416
132823480,0.2075,0.4323,1.1122,17.1509,-11.6577,-20.3247
132833482,0.2407,0.4222,1.1405,15.8691,-24.6582,-25.0244
132843480,0.1738,0.4611,1.1105,21.6064,-33.7524,-34.7290
132853482,0.1643,0.4386,1.0990,19.6533,-41.5649,-31.0059
