t,ax,ay,az,gx,gy,gz
101606486,0.0785,-0.5114,1.1399,29.7852,0.0610,-66.1011
101616481,0.0612,-0.5090,1.1164,31.8604,-2.6855,-60.1196
101626486,0.0605,-0.5056,1.0874,31.3721,-3.8452,-55.9692
101636486,0.0756,-0.4970,1.0539,26.9165,-5.3711,-49.6216
101646484,0.0810,-0.5007,1.0407,23.7427,-6.5308,-49.0723
101656485,0.0841,-0.5046,1.0344,21.9727,-7.7515,-49.6216
101666479,0.0973,-0.5180,1.0581,15.7471,-9.7046,-50.4761
101676485,0.0981,-0.5283,1.0866,9.3384,-10.3149,-50.9644
101686481,0.0998,-0.5273,1.1132,5.3711,-10.2539,-48.4009
101696484,0.0971,-0.5268,1.1242,8.0566,-9.2163,-46.0205
101706485,0.0990,-0.5241,1.1196,16.9678,-7.9346,-45.7153
101716484,0.0761,-0.5273,1.0769,22.7051,-7.2632,-46.6919
101726484,0.0353,-0.5317,1.0486,26.9775,-8.0566,-45.2881
101736484,-0.0006,-0.5246,1.0664,22.0947,-13.3057,-46.6919
101746485,-0.0274,-0.5512,1.1587,9.6436,-24.3530,-50.8423
101756484,-0.0218,-0.5874,1.2597,5.2490,-30.3345,-51.9409
101766490,-0.0033,-0.6545,1.4297,3.8452,-36.6821,-52.8564
101776479,0.0226,-0.6813,1.5678,9.1553,-41.1377,-54.0161
101786484,0.0458,-0.7895,1.8029,30.4565,-47.9126,-65.7959
101796484,0.0519,-0.8933,1.9961,48.8281,-48.4009,-74.4019
101806486,0.0961,-0.9824,2.3562,76.5991,-45.5322,-79.2847
101816489,0.2172,-1.0571,2.6213,94.2993,-40.4663,-74.4019
101826485,0.4123,-1.1201,3.0449,154.6021,-10.9253,-66.1011
101836486,0.5546,-1.2736,3.3037,212.0361,8.9111,-72.0215
101846485,0.5517,-1.4218,3.4778,328.1250,32.0435,-92.4683
101856484,0.4577,-1.4538,3.3432,407.3486,40.0391,-104.2480
101866484,0.3009,-1.5129,2.9975,528.1982,31.0059,-114.5630
101876486,0.1920,-1.5683,2.6757,600.5859,23.4985,-121.4600
101886488,0.0717,-1.5378,2.3388,658.9355,11.9019,-119.1406
101896480,-0.0977,-1.4299,1.8625,684.9976,0.9155,-108.6426
101906484,-0.1659,-1.3730,1.6679,671.5088,0.3662,-94.7266
101916488,-0.1583,-1.2348,1.4709,625.0000,13.7939,-67.4438
101926490,-0.0868,-1.1572,1.3471,603.0884,24.8413,-47.9126
101936489,0.0893,-1.1813,1.1902,609.8633,27.7100,-28.5034
101946484,0.1754,-1.2092,1.0334,637.5122,23.1323,-26.2451
101956483,0.1923,-1.4187,0.7920,709.5337,-10.3760,-44.4336
101966484,0.1396,-1.5659,0.5984,772.5220,-35.2783,-61.6455
101976484,0.0976,-1.5944,0.1037,855.4687,-60.9131,-48.7061
101986484,0.2089,-1.5207,-0.2957,875.4883,-65.6738,-29.9072
101996480,0.3427,-1.4189,-0.9004,830.8105,-32.7148,-26.5503
102006486,0.4521,-1.3835,-1.3523,758.7280,21.3013,-40.3442
102016483,0.6515,-1.0893,-2.1319,632.8735,96.4355,-23.3154
102026485,0.6962,-0.8530,-2.4649,497.1924,124.1455,-34.4238
102036489,0.4682,-0.6921,-2.5972,252.9297,115.2954,-108.3374
102046485,0.2160,-0.6547,-2.4619,138.2446,85.5713,-132.3853
102056484,-0.0367,-0.6118,-2.1536,26.1841,40.7715,-125.9766
102066489,-0.0970,-0.6401,-1.9820,-29.7241,24.8413,-116.8823
102076489,-0.1180,-0.6103,-1.7442,-107.1167,5.4932,-100.6470
102086484,-0.0819,-0.5612,-1.5401,-155.5786,-4.8828,-88.4399
102096483,-0.0147,-0.4187,-1.2915,-210.6934,-12.0239,-68.4814
102106484,0.0087,-0.3911,-1.2032,-247.3755,-11.5356,-54.6875
102116488,0.0941,-0.3334,-1.0967,-314.0869,-18.8599,-30.0903
102126484,0.1964,-0.3117,-1.0093,-364.9292,-27.2217,-20.5688
