t,ax,ay,az,gx,gy,gz
190756488,0.1195,-0.3251,0.9948,34.7290,-9.7046,-42.1753
190766486,0.1540,-0.2985,1.0273,20.1416,-0.1221,-39.4897
190776483,0.1652,-0.2990,1.0686,18.5547,0.7324,-40.4663
190786484,0.1559,-0.3017,1.0991,23.8037,-5.1270,-42.2363
190796483,0.1437,-0.3005,1.1108,23.8037,-7.8735,-40.5884
190806486,0.1723,-0.3232,1.1128,22.9492,-9.4604,-36.4380
190816483,0.1974,-0.3085,1.1096,21.4844,-7.5684,-35.3394
190826491,0.2252,-0.3127,1.1130,18.3716,-0.3052,-37.4756
190836483,0.2143,-0.3103,1.1186,19.3481,2.3193,-41.1377
190846485,0.1877,-0.3364,1.1040,24.0479,3.6621,-46.0205
190856489,0.1703,-0.3371,1.0945,24.0479,1.9531,-46.2036
190866484,0.1405,-0.3583,1.1491,19.5923,-5.6763,-50.1709
190876488,0.1093,-0.3669,1.2185,20.0195,-9.3384,-54.7485
190886487,0.0880,-0.3916,1.3032,25.8179,-10.6201,-54.3213
190896484,0.0905,-0.3845,1.3662,29.7241,-9.0332,-53.7109
190906537,0.0766,-0.3808,1.4787,35.7666,-2.1973,-55.7861
190916484,0.0661,-0.4167,1.5605,40.1001,3.3569,-56.0303
190926484,0.0351,-0.4326,1.6533,50.4150,18.7988,-54.3213
190936485,0.0150,-0.4458,1.7028,55.1147,30.8228,-49.5605
190946484,0.0019,-0.4523,1.7343,59.9365,42.0532,-41.5649
190956484,0.0077,-0.4589,1.7966,68.1763,54.3213,-33.1421
190966485,0.0087,-0.4831,1.8193,78.3691,61.4624,-31.1279
190976484,-0.0123,-0.5087,1.8779,94.6655,69.8242,-28.6255
190986486,-0.0316,-0.5307,1.9748,102.7222,76.0498,-31.6772
190996491,-0.0196,-0.5920,2.1362,119.3237,86.7920,-30.8228
191006491,-0.0135,-0.6049,2.1936,143.8599,94.3604,-26.3062
191016485,-0.0316,-0.6379,2.1928,189.2090,95.9473,-27.0386
191026484,-0.0687,-0.6481,2.1035,223.6328,89.8438,-24.0479
191036484,-0.1488,-0.6362,1.9965,264.5264,57.1289,-21.9116
191046484,-0.1976,-0.6159,1.9257,281.7993,28.8696,-22.8882
191056484,-0.1783,-0.6369,1.7878,321.0449,-16.6626,-8.4229
191066490,-0.1273,-0.6457,1.6555,343.9941,-37.1094,0.0000
191076484,-0.0243,-0.5920,1.4680,362.1826,-50.5981,5.4321
191086485,-0.0003,-0.5751,1.4262,374.3896,-56.5796,-2.6245
191096484,-0.1065,-0.5822,1.3869,404.1138,-57.3120,-21.7285
191106484,-0.2005,-0.5324,1.2695,429.6875,-51.8799,-22.2778
191116485,-0.3019,-0.4255,0.9870,462.2192,-45.0439,-14.4653
191126484,-0.2801,-0.3901,0.7314,481.9946,-38.3301,-0.4883
191136485,-0.0248,-0.3278,0.2851,495.9717,-15.9912,38.5742
191146484,0.2362,-0.2705,0.1115,482.7881,14.1602,46.4478
191156485,0.6908,-0.3088,-0.0723,456.2988,51.3916,46.0205
191166484,0.9189,-0.2570,-0.2478,449.7070,38.6963,35.5225
191176489,0.8959,-0.1249,-0.5152,452.0874,-16.9067,7.8125
191186486,0.4750,-0.0402,-0.8286,436.8896,-117.1265,-61.4624
191196484,0.1569,-0.0437,-0.9580,391.6016,-150.8789,-75.6836
191206497,-0.0396,0.0821,-0.9253,302.8564,-136.2915,-67.4438
191216490,0.0060,0.1990,-0.9729,244.2017,-84.1675,-51.2085
191226481,0.2099,0.2535,-1.1736,188.0493,-27.2217,-35.8887
191236484,0.2687,0.2542,-1.2710,146.0571,-5.7373,-47.9736
191246486,0.1842,0.1575,-1.2320,69.7632,6.6528,-73.5474
191256485,0.0927,0.0750,-1.1118,24.1089,5.3711,-82.9468
191266485,0.0063,-0.0256,-0.8455,-37.0483,4.6997,-84.8999
191276490,-0.0123,-0.0676,-0.6680,-72.8760,6.2866,-77.3926
191286485,-0.0406,-0.0314,-0.3531,-113.8916,-8.1787,-68.3594
191296484,-0.1146,-0.0195,-0.1905,-124.7559,-20.4468,-67.1997
191306486,-0.1317,0.0225,-0.0974,-131.2866,-42.0532,-40.6494
191316527,-0.0589,0.0435,-0.1097,-146.9727,-44.4946,-21.3013
191326484,0.0138,0.0545,-0.2217,-183.2275,-36.4990,-8.9722
191336484,0.0775,0.0611,-0.2491,-223.0225,-34.0576,-1.4648
191346485,0.1403,0.0054,-0.1868,-281.3721,-35.5835,-3.1128
191356485,0.1769,-0.0563,-0.1011,-319.9463,-41.2598,-4.6997
191366481,0.3324,-0.1623,0.1333,-379.6387,-53.4058,-0.2441
191376484,0.4337,-0.2670,0.3420,-415.1001,-57.8003,-6.2256
191386486,0.5534,-0.3701,0.8281,-457.2144,-65.7349,-15.1978
191396479,0.5246,-0.3383,1.2263,-474.1211,-73.3643,-28.0151
191406489,0.4145,-0.3649,1.4970,-449.4629,-90.6372,-43.7012
191416484,0.2848,-0.4394,1.5559,-365.2954,-134.8877,-39.7339
191426484,0.2582,-0.4890,1.5249,-343.1396,-153.5034,-25.5127
191436486,0.4667,-0.5715,1.6750,-358.6426,-157.8979,3.1128
191446491,0.6855,-0.5351,1.8913,-361.2061,-144.2871,13.6719
191456484,0.8293,-0.4931,2.2326,-338.9893,-107.9102,-17.5171
191466485,0.7638,-0.4973,2.3796,-307.0068,-82.9468,-40.1611
