t,ax,ay,az,gx,gy,gz
365026485,0.1544,-0.4062,1.0918,25.5127,-11.0474,-45.7764
365036489,0.1535,-0.3937,1.0769,23.0713,-13.0005,-45.4102
365046484,0.1593,-0.3940,1.0813,15.5029,-13.3057,-45.6543
365056484,0.1586,-0.3867,1.1037,9.7656,-14.2212,-45.1050
365066484,0.1576,-0.3974,1.1306,7.0190,-15.7471,-45.5933
365076485,0.1520,-0.4118,1.1511,10.1929,-14.0381,-46.4478
365086484,0.1596,-0.4013,1.1447,12.5122,-12.0850,-44.7998
365096484,0.1945,-0.3955,1.1484,7.6294,-14.0991,-40.8936
365106481,0.2128,-0.3986,1.1772,1.1597,-18.4937,-41.0767
365116484,0.1901,-0.4189,1.2961,-7.8125,-25.7568,-45.4712
365126485,0.1579,-0.4345,1.4131,-12.8784,-29.7852,-48.9502
365136486,0.1667,-0.4873,1.6594,-16.9067,-40.7104,-46.0815
365146484,0.2111,-0.5383,1.8874,-18.7378,-47.6685,-43.5181
365156484,0.2958,-0.6188,2.2822,-12.1460,-46.3257,-45.2881
365166485,0.3564,-0.6901,2.5324,2.2583,-36.7432,-43.7622
365176489,0.4174,-0.7675,2.8098,45.7153,-15.0146,-44.4946
365186484,0.4525,-0.8139,2.9504,81.5430,-0.4883,-50.2319
365196485,0.4679,-0.8671,3.0835,142.3950,23.1323,-56.3354
365206484,0.4496,-0.8942,3.0532,183.2886,39.0625,-61.4014
365216484,0.3583,-0.9443,2.8694,247.6196,52.0020,-70.1904
365226480,0.2777,-0.9728,2.7380,284.4238,48.9502,-78.0029
365236480,0.1735,-1.0349,2.6162,322.9370,28.5645,-87.2192
365246486,0.1234,-1.0629,2.5896,339.6606,10.0098,-85.9985
365256484,0.1122,-1.0886,2.5527,372.0703,-10.9863,-77.5146
365266484,0.1061,-1.1040,2.4858,410.2173,-15.5029,-69.2139
365276485,0.1342,-1.1018,2.3093,479.5532,-20.0806,-63.5986
365286481,0.1681,-1.0722,2.1259,520.2026,-20.0195,-59.5093
365296484,0.2145,-1.0117,1.9231,553.7720,-15.3198,-54.1992
365306484,0.3385,-0.9196,1.5110,581.8481,1.2207,-45.8374
365316484,0.4059,-0.8830,1.2026,589.2334,13.4277,-40.2222
365326484,0.4494,-0.8220,0.7732,586.4868,27.2217,-47.4854
365336489,0.4281,-0.8010,0.5483,569.3970,31.7383,-58.2886
365346485,0.3241,-0.7988,0.3247,532.5928,30.9448,-72.8149
365356486,0.2204,-0.7856,0.2072,512.0239,30.8228,-81.7261
365366484,0.0863,-0.7836,-0.0374,504.2725,42.3584,-89.1113
365376486,0.0631,-0.7756,-0.2517,500.7324,49.3774,-86.3037
365386484,0.0282,-0.7416,-0.5967,475.8301,58.7158,-84.1064
365396484,0.0136,-0.7143,-0.7945,442.9932,62.9883,-87.2192
365406484,-0.0633,-0.6623,-0.9988,374.6338,64.8804,-90.6372
365416481,-0.0860,-0.6330,-1.1162,326.8433,66.1621,-86.3647
365426485,-0.0350,-0.6040,-1.3086,259.0332,67.8101,-71.2891
365436485,-0.0060,-0.5563,-1.3677,206.9092,63.0493,-65.0024
365446489,-0.0387,-0.4785,-1.3130,108.4595,59.5703,-65.4907
365456484,-0.0448,-0.4472,-1.1983,43.5181,58.8379,-60.7910
365466484,0.0109,-0.3588,-0.9978,-35.2173,57.8003,-43.0298
365476489,0.0627,-0.2980,-0.8748,-74.2798,56.5186,-36.4990
365486484,0.1386,-0.2277,-0.7288,-104.6753,48.1567,-36.8652
365496489,0.1532,-0.1735,-0.6829,-110.4736,41.5039,-38.0249
365506484,0.1156,-0.1623,-0.6487,-105.1636,26.4893,-36.6211
365516485,0.0578,-0.1899,-0.6609,-99.4873,15.0146,-35.7056
365526484,-0.0113,-0.2348,-0.6956,-102.0508,5.1880,-33.8135
365536484,-0.0680,-0.2807,-0.7354,-132.5684,-7.6904,-21.6675
365546491,-0.0794,-0.3005,-0.6983,-169.0063,-15.6250,-10.7422
365556479,-0.0580,-0.3015,-0.5242,-233.5205,-27.0996,7.2021
365566484,0.0133,-0.3029,-0.3589,-271.9727,-34.4849,23.2544
365576484,0.2184,-0.3000,-0.1043,-320.2515,-38.0249,42.1753
