t,ax,ay,az,gx,gy,gz
327226481,0.2641,-0.3571,1.1296,28.5645,-14.7705,-36.1938
327236484,0.2953,-0.3474,1.1213,33.3862,-33.8745,-39.4897
327246484,0.3170,-0.3596,1.1577,31.3721,-48.1567,-45.7153
327256484,0.3371,-0.3674,1.2917,21.7285,-54.8706,-54.6265
327266484,0.3490,-0.3728,1.3884,17.3340,-44.5557,-57.4341
327276486,0.3759,-0.3933,1.4721,20.0195,-10.1929,-50.1709
327286484,0.3869,-0.3557,1.4931,21.9116,13.6108,-44.6777
327296484,0.4213,-0.3540,1.5808,13.6719,13.1226,-44.0063
327306484,0.4174,-0.4250,1.7324,13.1836,-13.0005,-57.6782
327316479,0.3734,-0.4755,2.0932,15.0757,-63.1104,-83.6792
327326484,0.3971,-0.5239,2.3664,10.6201,-89.5996,-85.6934
327336484,0.5233,-0.6271,2.6657,21.0571,-100.3418,-78.3691
327346481,0.6686,-0.6730,2.7690,42.6025,-87.7686,-72.0825
327356481,0.8737,-0.6831,2.7204,69.8242,-40.0391,-47.2412
327366484,0.9777,-0.6704,2.6389,95.7031,2.5635,-39.3677
327376484,0.9901,-0.6603,2.4709,147.5220,38.5132,-56.7627
327386484,0.8766,-0.7133,2.3396,180.8472,44.4336,-85.0220
327396485,0.5922,-0.7485,2.1926,207.5806,33.3252,-115.4785
327406521,0.4530,-0.7810,2.1650,213.0737,20.2637,-120.4224
327416485,0.3241,-0.7983,2.1482,214.8437,-4.2114,-116.5771
327426481,0.2797,-0.7836,2.1194,220.9473,-21.0571,-112.0605
327436484,0.2685,-0.7705,2.0244,239.0747,-37.1704,-105.5908
327446484,0.2851,-0.7915,1.9382,254.6997,-38.2690,-102.9663
327456491,0.2917,-0.7827,1.8425,264.7095,-28.1372,-99.9756
327466484,0.3163,-0.7861,1.7182,267.5171,1.5869,-91.6748
327476485,0.3461,-0.7480,1.6418,264.1602,28.6865,-83.8013
327486484,0.4027,-0.7678,1.5539,262.0850,65.4907,-75.6226
327496485,0.4213,-0.7790,1.4934,268.3105,86.2427,-72.4487
327506484,0.3781,-0.7678,1.3806,293.2129,102.7832,-74.1577
327516497,0.3205,-0.7912,1.2710,318.4814,101.3184,-74.9512
