t,ax,ay,az,gx,gy,gz
203476484,0.1662,-0.3203,0.9956,41.0767,-8.7280,-37.2925
203486481,0.2177,-0.3066,0.9306,36.2549,-12.5122,-32.9590
203496485,0.2597,-0.2998,0.9624,27.8320,-21.2402,-32.4707
203506481,0.3029,-0.3056,1.1045,13.4277,-34.9731,-40.2832
203516484,0.3429,-0.3210,1.2224,9.5215,-40.8325,-41.7480
203526484,0.3922,-0.3613,1.3606,15.1367,-31.5552,-46.5088
203536486,0.4145,-0.3627,1.3703,23.0713,-14.5264,-43.9453
203546484,0.4337,-0.3269,1.3476,26.8555,4.1504,-37.6587
203556491,0.4308,-0.2910,1.3381,26.0010,0.9155,-43.3350
203566484,0.4428,-0.2924,1.3611,27.8320,-39.3677,-54.5044
203576484,0.4333,-0.3544,1.5505,23.3765,-92.3462,-73.8525
203586481,0.3549,-0.5595,2.1328,14.1602,-173.0347,-124.7559
203596486,0.3332,-0.6750,2.6025,12.8784,-200.1343,-136.5356
203606486,0.4728,-0.8037,3.1721,36.6821,-182.9224,-123.3521
203616484,0.6588,-0.9069,3.2509,83.8013,-117.1875,-99.2432
203626484,0.8588,-0.8991,3.1089,137.5732,-28.4424,-55.6641
203636484,1.0192,-0.7568,2.8054,181.6406,82.0313,-19.4092
203646486,1.0092,-0.7888,2.6679,196.7773,115.9668,-37.9639
203656486,0.7826,-0.7482,2.4851,260.5591,122.9858,-65.4297
203666484,0.6393,-0.7614,2.3747,310.7300,102.6611,-86.0596
203676484,0.3832,-0.8190,2.1801,368.0420,66.5894,-114.3799
203686484,0.2777,-0.8256,2.0637,396.3013,36.1938,-117.4927
203696485,0.2257,-0.7907,1.8996,417.0532,-14.4653,-116.6382
203706505,0.2133,-0.7802,1.8337,433.2886,-51.6968,-122.0093
203716484,0.2992,-0.7282,1.7695,466.3696,-89.9658,-130.1880
203726486,0.4059,-0.7141,1.7346,488.7695,-99.6704,-133.0566
203736481,0.5229,-0.6831,1.6225,535.2173,-92.4072,-151.6113
203746487,0.5607,-0.7226,1.4897,573.1812,-86.4258,-169.6777
203756485,0.4020,-0.8652,1.2036,636.4136,-70.6787,-212.1582
203766481,0.1918,-1.0148,0.9167,652.3437,-32.0435,-211.8530
203776485,-0.0655,-1.0078,0.3259,593.2617,62.6221,-140.9912
203786479,-0.0038,-0.9670,-0.0511,528.0151,112.5488,-92.5903
203796489,0.1972,-0.8134,-0.3284,430.1758,149.8413,-71.2891
203806484,0.2621,-0.6831,-0.3553,381.3477,170.8984,-79.1016
203816481,0.3327,-0.6386,-0.5242,372.3145,199.6460,-81.6040
203826484,0.3825,-0.6606,-0.8267,392.7002,205.3833,-79.6509
