t,ax,ay,az,gx,gy,gz
334966484,0.2792,-0.3740,1.0849,0.1831,-40.1611,-53.8330
334976485,0.2472,-0.3864,1.1208,-6.4087,-38.7573,-49.1333
334986489,0.2599,-0.4091,1.1757,-12.9395,-39.2456,-38.0859
334996484,0.2973,-0.4067,1.2104,-16.5405,-39.5508,-34.7900
335006484,0.3683,-0.4206,1.2653,-24.3530,-38.8794,-34.1797
335016479,0.4296,-0.4113,1.3156,-32.1045,-40.4053,-33.5083
335026484,0.5177,-0.3955,1.4209,-37.1094,-39.0625,-36.6211
335036485,0.5443,-0.3850,1.4724,-30.2124,-35.7666,-42.9688
335046485,0.5507,-0.4033,1.5168,-6.8359,-34.6680,-56.7017
335056484,0.5233,-0.4360,1.5307,14.0381,-35.9497,-68.7866
335066484,0.4396,-0.5046,1.5725,42.5415,-39.8560,-89.1113
335076484,0.3871,-0.5510,1.6223,53.4668,-39.8560,-97.1069
335086506,0.3415,-0.5832,1.7622,50.5371,-34.0576,-88.9282
335096484,0.3566,-0.5998,1.8852,45.8984,-29.4800,-78.8574
335106481,0.4259,-0.6005,2.0195,53.4668,-22.8882,-66.1011
335116490,0.4958,-0.5854,2.0735,66.7725,-22.5830,-59.0820
335126490,0.6266,-0.5678,2.1596,87.5854,-34.1797,-57.6782
335136481,0.6994,-0.5676,2.2649,101.9287,-47.7295,-68.4204
335146484,0.7809,-0.5942,2.4880,145.6909,-66.8945,-96.8628
335156484,0.7961,-0.6291,2.5966,188.4155,-70.2515,-117.3096
335166486,0.7868,-0.6582,2.6494,236.0840,-61.8896,-133.6060
335176485,0.7502,-0.7263,2.6423,284.3018,-38.7573,-143.7988
335186489,0.6891,-0.7875,2.5793,300.0488,-17.7002,-143.1274
335196484,0.6186,-0.8024,2.4677,324.2187,6.4087,-120.4224
335206484,0.6501,-0.7282,2.3823,345.7642,26.1841,-101.0132
335216485,0.8080,-0.6323,2.1433,363.2202,63.4766,-88.5620
335226484,0.8754,-0.6064,1.9155,367.9199,83.3130,-93.0786
335236481,0.8158,-0.6513,1.6296,388.3057,102.0508,-122.9248
335246484,0.7077,-0.7319,1.5061,413.0249,99.3042,-152.2827
335256485,0.5302,-0.8547,1.3933,452.9419,79.1016,-184.9365
335266484,0.4467,-0.8955,1.3330,474.0601,61.2793,-190.9790
335276491,0.4118,-0.9018,1.2336,489.8682,41.7480,-179.9927
335286484,0.4093,-0.8686,1.1545,489.9292,35.8276,-169.7388
335296484,0.4269,-0.7983,0.9809,489.2578,30.5176,-154.7241
335306485,0.4352,-0.7502,0.8383,496.7651,28.2593,-148.3765
335316484,0.4123,-0.6901,0.6189,516.6016,22.1558,-151.9165
335326484,0.3617,-0.6806,0.4848,537.9639,20.8740,-163.1470
335336489,0.3078,-0.6879,0.2514,576.0498,34.7290,-182.1899
