t,ax,ay,az,gx,gy,gz
395476485,0.3468,-0.4641,1.0605,9.4604,8.3008,-43.2739
395486485,0.3336,-0.4643,1.0471,10.8643,4.8828,-43.5181
395496506,0.3127,-0.5195,1.0764,12.3901,-7.9956,-50.1709
395506484,0.2970,-0.5520,1.1281,13.3057,-19.7144,-53.7720
395516484,0.2968,-0.5815,1.2334,14.0991,-30.8838,-53.5889
395526485,0.3380,-0.6044,1.3061,15.4419,-30.0293,-45.7764
395536485,0.4823,-0.5627,1.4250,9.2773,-31.4941,-30.5176
395546489,0.6056,-0.5490,1.5385,7.2632,-35.2173,-31.9824
395556484,0.6999,-0.5976,1.7634,18.3105,-36.3770,-55.1758
395566489,0.7006,-0.6928,1.9345,37.1704,-31.0059,-76.5991
395576484,0.6283,-0.8161,2.1306,76.1719,-14.4653,-92.2852
395586484,0.5717,-0.8513,2.1938,108.0933,-1.8921,-90.4541
395596486,0.5876,-0.8632,2.2168,156.4331,13.6719,-74.6460
395606484,0.6335,-0.8222,2.1887,178.9551,21.6675,-61.0962
395616484,0.7209,-0.7888,2.1894,205.4443,25.5127,-56.0913
395626484,0.7672,-0.7612,2.2173,223.0835,21.1182,-65.0024
395636490,0.8127,-0.7119,2.2527,252.8687,15.3809,-77.8198
395646486,0.8427,-0.7275,2.3034,305.0537,-10.9253,-101.4404
395656480,0.8002,-0.7758,2.3596,331.6650,-38.8794,-128.7842
395666484,0.6791,-0.8149,2.3906,369.2017,-65.6738,-158.5083
395676485,0.6020,-0.7807,2.3161,395.6299,-66.2842,-155.6396
395686484,0.5487,-0.7182,2.1025,438.1104,-67.6880,-138.3667
395696491,0.5260,-0.7153,1.9470,467.8955,-65.3687,-138.1226
395706484,0.5216,-0.5793,1.7097,497.0703,-58.7158,-140.9302
395716484,0.6024,-0.5424,1.5578,497.3145,-45.2881,-136.1084
395726481,0.6884,-0.5673,1.3745,495.6665,-18.7988,-142.3950
395736484,0.6364,-0.5537,1.2641,502.8076,8.7891,-163.9404
395746491,0.5314,-0.6135,0.9978,523.9258,74.6460,-189.1479
395756484,0.4638,-0.6210,0.7238,536.6211,128.2959,-184.0820
395766484,0.3688,-0.5693,0.3274,512.1460,184.2041,-162.4146
395776485,0.2904,-0.4965,0.1567,466.9189,197.1436,-155.6396
395786489,0.1440,-0.4321,0.0415,401.8555,190.9180,-153.2593
