t,ax,ay,az,gx,gy,gz
157341481,-0.2532,0.5778,0.7999,28.1982,-31.7383,5.1270
157351481,-0.2854,0.6169,0.9017,21.5454,-68.6646,8.4229
157361480,-0.3259,0.6301,0.9827,41.1377,-100.2197,4.8828
157371481,-0.2959,0.6345,0.8848,118.9575,-109.6802,4.6997
157381485,-0.2197,0.6750,0.6143,161.4990,-66.2231,3.1128
157391481,-0.0210,0.6840,-0.0622,144.2261,101.9897,-21.0571
157401480,0.2258,0.5634,-0.6589,76.9653,231.1401,-27.4658
157411485,0.4219,0.3430,-1.2841,-125.0000,368.4692,-62.1338
157421480,0.2376,0.1643,-1.2841,-303.2837,410.0342,-124.5117
157431480,-0.3550,-0.1536,-0.4794,-551.0864,391.8457,-229.0649
157441485,-0.7439,-0.0523,0.3465,-659.3628,377.9907,-235.1074
157451485,-0.9668,0.1320,1.3568,-658.0811,383.7891,-161.4990
157461482,-1.0312,0.1826,1.6470,-497.7417,371.2158,-114.9292
157471477,-1.0847,-0.0035,1.6021,-236.5112,247.0703,-113.8916
157481481,-1.1103,-0.1036,1.7589,-149.2920,95.9473,-103.3325
157491481,-1.2319,0.1923,2.6793,-48.2788,-186.7065,-61.7676
157501480,-1.0415,0.1950,3.1766,145.7520,-371.3989,-35.2173
157511482,-0.7820,0.0400,2.9471,518.7378,-576.8433,-53.4058
157521485,-0.9072,-0.0372,2.5872,660.1562,-647.5830,-73.0591
157531481,-1.1872,-0.1312,2.4305,689.1479,-670.2881,-70.0073
157541480,-1.5430,-0.1373,2.4005,683.8989,-660.7056,-34.9731
157551481,-1.4912,-0.1192,2.1517,728.3325,-632.3242,12.0239
157561485,-1.2363,-0.0562,1.1429,800.6592,-491.0278,58.2275
157571485,-0.9084,-0.0613,0.0411,780.5176,-292.3584,70.5566
157581485,-0.1946,-0.2535,-1.8491,501.7700,96.2524,85.8154
157591485,0.1675,-0.2352,-2.7038,142.7002,323.6694,49.4995
157601485,0.1856,-0.3714,-2.4489,-373.0469,535.8887,-85.2051
157611480,-0.2036,-0.3926,-1.5119,-608.2764,569.0918,-138.4277
157621485,-0.6694,-0.1292,0.0701,-807.3120,526.4893,-123.7793
157631480,-0.7229,0.1350,1.0091,-826.5991,480.5298,-70.8008
157641485,-0.6694,0.5825,2.0967,-661.7432,402.7100,-0.4272
157651482,-0.5828,0.6823,2.2779,-403.9307,328.5522,15.1978
157661480,-0.2915,0.5463,1.7842,3.9673,78.4912,29.2358
157671480,-0.3254,0.6823,1.7217,119.3848,-149.1699,10.9253
157681481,-0.4819,0.7639,2.1607,260.9253,-445.7397,9.6436
157691480,-0.4817,0.7287,1.9285,448.9136,-560.3638,10.2539
157701480,-0.6123,0.4243,0.8270,608.3984,-589.2944,6.1646
157711485,-0.7078,0.3945,0.4124,539.5508,-546.6919,20.2637
157721481,-0.7073,0.6061,0.1207,350.9521,-324.4019,5.3711
157731481,-0.4712,0.5854,-0.4748,245.7275,-76.1108,-5.7373
157741480,-0.0718,0.3388,-1.3788,-70.0073,323.6084,-28.3813
157751485,0.0400,0.1689,-1.4035,-354.0039,539.9170,-77.5146
157761480,-0.2834,0.1103,-0.8644,-606.2622,662.0483,-146.2402
157771485,-1.0652,0.0046,0.1160,-753.1738,712.5244,-163.0249
157781480,-1.3638,-0.1282,0.6541,-703.3691,642.1509,-107.7271
157791480,-1.0825,0.0822,1.2728,-478.3936,432.1289,-0.3662
157801485,-0.7339,0.2619,1.4305,-300.7202,274.2920,28.3203
157811485,-0.4961,0.4392,1.6619,-69.7632,-21.6675,46.5698
157821481,-0.4487,0.7036,1.9688,51.8799,-241.8213,38.1470
157831485,-0.2224,0.5922,1.8196,337.6465,-513.6719,49.7437
157841480,-0.2075,0.5957,1.4832,464.1724,-646.9727,44.9219
157851480,-0.4687,0.4436,1.2139,495.9717,-714.0503,18.0054
157861480,-0.6760,0.4528,1.3104,444.0918,-700.8057,20.3857
157871504,-0.6892,0.6079,1.4598,387.5122,-625.3052,31.9214
157881485,-0.6272,0.7031,1.2611,391.2964,-513.0005,33.5693
157891480,-0.2978,0.6708,0.1007,335.0220,-166.9312,20.9351
157901484,-0.0527,0.5234,-0.5859,126.2817,132.6294,5.0659
157911480,0.0193,0.1774,-0.7924,-321.5332,528.8696,-105.7739
157921477,-0.3625,0.1665,-0.4189,-561.6455,675.5371,-167.7856
157931479,-1.0771,-0.0013,0.5157,-731.6895,739.5020,-155.2124
157941481,-1.2483,0.0239,1.0779,-717.1631,692.6880,-88.3179
157951480,-1.0290,0.3327,1.6036,-525.3296,562.3169,23.7427
157961480,-0.7771,0.3061,1.5379,-332.4585,464.7217,37.9639
157971479,-0.5749,0.2478,1.2425,-123.1079,223.8159,20.3247
157981477,-0.5576,0.3127,1.4515,-52.3071,1.4648,31.2500
157991476,-0.4768,0.5014,2.0589,154.7241,-394.5923,59.4482
158001480,-0.4351,0.6218,2.3150,350.0366,-647.8271,49.3774
158011479,-0.4624,0.5686,2.1209,566.2842,-810.3638,22.2168
158021481,-0.7742,0.3083,1.5411,748.2300,-904.8462,4.7607
158031484,-0.9866,0.1928,1.2376,765.1978,-885.1929,13.9771
158041480,-1.0776,0.3068,0.8030,715.5762,-718.2617,31.3721
158051479,-0.9827,0.3698,0.1649,653.8696,-477.2949,21.7896
158061480,-0.5417,0.2707,-1.1518,405.7617,-4.5166,24.6582
158071479,-0.1609,0.1628,-1.6555,70.9839,310.7300,12.0239
158081481,0.2800,-0.0435,-1.9089,-441.7114,752.1362,-70.6177
158091479,-0.0674,0.0510,-1.3910,-722.4731,1001.2817,-202.0874
158101482,-0.9853,-0.1551,-0.3625,-1054.8096,988.7695,-346.5576
158111484,-1.9133,-0.2347,0.5233,-1105.5298,899.6582,-278.8696
158121485,-1.3105,-0.3209,1.9925,-708.2520,485.7788,100.5859
158131474,-0.1807,0.3627,2.1392,-234.4971,258.4839,198.1201
158141480,0.6025,1.1848,1.7833,70.9229,-72.8149,26.2451
158151484,0.3608,1.0766,1.9735,154.1748,-306.5186,-75.3784
158161481,-0.2610,0.7807,2.0555,410.6445,-599.2432,-58.4106
158171479,-0.5471,0.5436,1.7877,543.5791,-713.9282,-59.4482
158181485,-0.9712,0.3039,1.1837,566.8335,-704.0405,-25.3296
158191479,-1.0986,0.2641,0.8836,466.2476,-618.2861,11.4136
158201485,-0.9326,0.4265,0.7205,305.2979,-453.3081,50.5371
158211480,-0.7065,0.5910,0.5140,238.5254,-301.5137,59.2651
158221485,-0.4912,0.5249,-0.1445,81.4209,36.8652,29.3579
158231484,-0.5251,0.2929,-0.4687,-112.1826,292.4194,-15.5029
158241481,-0.6247,0.0551,-0.4579,-336.4868,498.8403,-71.6553
158251479,-0.9006,-0.0066,0.1170,-577.5146,652.7710,-85.7544
158261480,-0.9912,0.0241,0.7010,-637.8784,657.5928,-64.0869
158271479,-1.0161,0.2082,1.4737,-587.5854,571.3501,-2.3804
158281491,-0.8882,0.4147,1.7413,-458.3130,475.3418,55.7251
158291481,-0.2878,0.3847,1.3985,-152.7710,274.3530,112.7930
158301485,0.0388,0.5480,0.9935,-0.7324,80.5664,118.9575
158311480,0.3108,0.7741,0.9647,101.0742,-268.6157,81.3599
158321481,0.3142,0.7917,1.2471,202.3315,-512.2070,74.6460
158331484,0.1331,0.8449,1.5906,384.4604,-820.3735,34.2407
158341481,-0.1787,0.6813,1.7391,482.9102,-953.7964,5.7373
158351479,-0.5884,0.6166,2.0179,558.8379,-1058.6548,8.4839
