t,ax,ay,az,gx,gy,gz
568711479,-0.2251,0.6472,1.5762,192.6270,-148.0713,13.2446
568721480,-0.2248,0.5971,1.4388,276.8555,-169.4336,27.9541
568731484,-0.1772,0.6086,0.9930,383.9722,-179.8706,54.4434
568741480,-0.1645,0.6418,0.5255,431.5186,-161.9263,65.0635
568751479,0.0901,0.7084,-0.5168,461.1816,-84.4727,91.7969
568761485,0.4502,0.6733,-1.3613,404.6021,-26.1230,107.3608
568771479,0.8648,0.3862,-2.5849,185.6079,51.5137,37.1094
568781481,0.8750,0.0541,-3.1533,-24.2310,108.9478,-66.9556
568791484,0.9082,-0.7569,-2.9731,-442.3828,219.6655,-194.7021
568801485,0.9810,-1.1209,-2.2353,-739.8071,313.9038,-270.0195
568811479,0.7417,-2.0311,-1.3493,-1027.8320,471.4355,-404.3579
568821481,0.1148,-2.9930,-0.9579,-1118.0420,503.4180,-499.3896
568831479,-2.1152,-4.0508,0.9190,-1244.1406,368.8965,-591.9800
568841480,-3.9228,-3.7862,3.8687,-1255.0659,194.6411,-513.1226
568851479,-4.9209,-1.2178,7.9500,-784.5459,-91.7358,-102.1729
568861480,-3.3816,0.6948,7.9500,-97.7173,-249.0234,158.0811
568871479,-0.1318,-0.5425,6.1778,748.7793,-371.3379,270.0195
568881485,-0.1792,-1.8843,3.8082,1034.4238,-450.4395,182.9224
568891479,-1.1987,-2.2789,1.7357,1130.0049,-530.7617,136.3525
568901512,-1.1223,-1.5296,1.1585,1006.1035,-484.3750,192.3828
568911481,-0.5491,-0.7095,1.2352,874.5117,-420.8374,221.8628
568921480,0.2512,-0.0772,1.0245,926.2695,-407.7148,188.7207
568931477,0.4480,-0.1399,-0.3666,1012.9395,-341.5527,137.8174
568941481,0.6853,-1.0530,-4.0856,819.4580,-106.9336,87.4634
568951480,1.1611,-1.2327,-6.3378,448.2422,32.4097,73.4253
568961480,1.4072,-1.1702,-6.2267,-298.2178,196.0449,-85.0830
568971481,1.0044,-1.3160,-3.9753,-694.8853,281.1279,-227.6611
568981481,-0.0430,-1.1497,-0.9797,-958.5571,330.0171,-310.6689
568991480,-0.8662,-1.1929,0.4092,-968.2617,339.9048,-317.1997
