t,ax,ay,az,gx,gy,gz
611431485,-0.1413,0.5390,0.7960,146.9116,-75.7446,24.1699
611441477,-0.0698,0.4680,0.3748,144.1040,-27.0386,34.4849
611451480,0.0950,0.3552,-0.2316,57.2510,68.1152,45.3491
611461480,0.2254,0.2912,-0.4294,-55.6030,147.4609,33.4473
611471482,0.2310,0.1823,-0.2812,-244.6899,256.5308,-12.3901
611481480,0.1079,0.1354,0.0169,-340.1489,295.5933,-42.7856
611491480,-0.0710,0.0571,0.4861,-393.7378,313.2324,-62.5000
611501485,-0.1499,-0.0091,0.8062,-396.8506,298.0957,-68.7256
611511485,-0.3457,-0.0704,1.5594,-386.5967,213.5620,-78.1860
611521481,-0.4258,-0.1287,2.3560,-337.6465,96.4355,-77.1484
611531476,-0.6907,0.1232,3.6011,-148.6206,-133.3618,-72.3267
611541480,-0.8218,0.0986,3.7984,113.1592,-267.3340,-58.2275
611551480,-0.8765,-0.0589,3.0538,495.6055,-407.4707,-5.6763
611561481,-0.8896,-0.2188,2.3438,616.1499,-456.1768,27.8320
611571481,-0.9407,-0.3091,1.3968,675.1099,-470.8252,77.4536
611581485,-0.9446,-0.1658,0.6050,700.9277,-408.8745,98.7549
611591485,-0.4785,-0.0879,-1.0529,621.2769,-194.0308,184.4482
611601485,0.1494,-0.2371,-2.1242,399.2310,-9.5215,219.6655
611611486,0.8816,-0.2208,-2.5849,-69.0918,264.2212,140.3198
611621481,1.0093,-0.2215,-2.0090,-345.3979,383.9111,28.0762
611631482,0.8142,-0.0350,-0.4494,-600.8301,441.0400,-94.9707
611641484,0.4917,0.0048,0.4559,-640.1367,449.6460,-148.1934
611651485,-0.1658,-0.0445,1.3890,-570.3735,393.4326,-184.6924
611661485,-0.4236,0.0236,2.1744,-503.2349,268.2495,-166.9312
611671480,-0.7056,0.2028,3.2147,-388.9771,92.5293,-152.4048
611681480,-1.0422,0.4860,4.1773,-19.1650,-192.1997,-109.4360
611691481,-0.9455,0.5102,3.9171,286.8652,-343.7500,-39.6729
611701485,-0.7300,0.1638,2.7276,572.3877,-478.1494,29.9072
611711498,-0.7353,-0.1436,1.9627,662.1094,-544.0674,51.7578
611721481,-0.8079,-0.1246,0.6834,743.6523,-560.7910,82.8857
611731480,-0.7283,-0.2210,-0.7133,758.6060,-447.8760,110.9619
611741481,0.0537,-0.4595,-3.0195,458.0688,-122.3145,181.3965
611751481,0.6477,-0.4583,-3.3591,17.5781,144.4092,130.4321
611761485,0.7012,-0.2781,-1.7358,-537.5366,437.4390,-44.7388
611771480,0.3504,-0.0562,-0.2006,-709.2896,497.7417,-128.4180
611781480,-0.2798,-0.0269,1.2425,-703.4302,516.7847,-169.6167
611791480,-0.4360,-0.1431,1.6915,-589.7217,457.8857,-135.6201
611801480,-0.3193,0.0051,3.1634,-471.3745,210.9375,-104.8584
611811485,-0.6103,0.2844,4.5413,-325.3174,-21.1792,-130.4321
611821480,-0.6609,0.4150,5.1685,227.4780,-342.6514,-103.2715
611831480,-0.7270,0.2038,4.2142,590.3931,-479.4922,-72.1436
611841481,-0.8091,-0.4102,2.6097,841.2476,-594.9707,-34.8511
611851481,-1.0522,-0.4781,1.5169,900.6958,-569.5801,-17.0288
611861481,-1.1499,-0.5013,-1.1386,901.0620,-326.2329,90.1489
611871480,-0.5840,-0.7786,-3.5280,681.6406,-63.9648,209.3506
611881481,0.6336,-0.7908,-4.7299,-75.3784,291.6870,138.3667
611891481,0.3855,-0.7486,-3.3781,-499.5117,479.9805,-45.1050
611901484,0.0022,-0.6387,-1.4662,-774.9023,569.3970,-139.8926
611911479,-0.2856,-0.3733,0.7149,-948.6694,651.7334,-159.9731
611921480,-0.5691,-0.3348,1.5164,-905.0293,675.2930,-151.6724
611931480,-0.7441,-0.3511,2.5709,-691.7725,507.6294,-107.7271
611941480,-0.8867,-0.1407,3.8021,-547.4243,272.6440,-114.5020
611951479,-1.0510,0.5051,5.2701,-127.3193,-117.4927,-81.6040
611961485,-0.7688,0.5830,4.7271,307.9224,-293.9453,0.2441
611971484,-0.4580,0.0349,2.7364,695.8618,-475.5249,43.7622
611981485,-0.6145,-0.3184,1.7176,763.3057,-559.3872,40.4053
611991480,-0.7126,-0.1888,0.7047,743.2251,-600.4028,77.5146
612001477,-0.6665,0.0170,-0.1811,716.6748,-516.2354,91.9189
612011479,-0.1211,-0.2425,-2.5471,573.4253,-210.9985,141.1133
612021480,0.4490,-0.3724,-3.8571,235.5957,41.5649,148.1323
612031484,0.7505,-0.4825,-3.1613,-409.0576,407.9590,-14.9536
612041485,0.3848,-0.4122,-1.5998,-686.0352,545.4102,-134.0942
612051479,-0.2307,-0.4280,0.2381,-822.6318,637.6343,-208.9844
612061480,-0.6431,-0.5198,0.8414,-791.8701,642.8833,-212.8296
612071480,-1.0478,-0.6058,1.7457,-686.5234,523.0713,-187.8052
612081480,-1.2598,-0.5384,2.9693,-607.2998,340.6982,-182.8003
612091479,-1.3769,0.0964,5.0628,-291.8091,-25.4517,-120.7275
612101485,-1.1111,0.3220,5.2327,127.2583,-247.9248,-37.4146
612111484,-0.6287,-0.0897,3.6485,619.3848,-499.1455,18.9819
612121529,-0.6423,-0.5071,2.6900,756.1646,-618.0420,19.7144
612131480,-0.8804,-0.5855,1.9947,816.1011,-685.6079,17.5781
612141480,-0.9841,-0.4837,1.0399,836.6699,-681.0303,57.3120
612151479,-0.9443,-0.3960,-0.0742,831.0547,-590.6372,89.2334
612161480,-0.4768,-0.3777,-2.6586,634.5825,-258.4839,140.9302
612171479,0.2102,-0.4837,-3.8451,235.6567,40.2832,148.1323
612181481,0.6975,-0.4727,-2.8837,-414.0015,429.4434,-1.1597
612191480,0.3757,-0.3858,-1.2597,-679.5044,559.8755,-115.7227
612201481,-0.2134,-0.6307,0.3314,-800.4150,662.2925,-184.3262
612211484,-0.5691,-0.8440,1.0286,-798.1567,642.6392,-196.2891
612221485,-1.3408,-0.6768,2.8153,-784.5459,475.2197,-216.1255
612231479,-1.8032,-0.3831,4.1890,-624.6948,287.7197,-160.2783
612241481,-1.6008,0.1469,5.2086,-102.8442,-42.1753,-17.6392
612251474,-1.0940,0.3757,4.7247,265.2588,-226.8677,66.7725
612261485,-0.4883,-0.0584,3.4234,610.4126,-458.5571,115.7837
612271480,-0.4353,-0.3814,2.4844,779.9072,-573.9746,112.2437
612281480,-0.4785,-0.5066,1.0963,899.3530,-657.7148,110.5347
612291474,-0.5337,-0.3069,0.2493,875.6104,-632.8735,115.3564
612301481,-0.5188,-0.1880,-1.8940,787.5977,-379.1504,117.3706
612311479,-0.0627,-0.4451,-4.0690,566.8335,-91.6138,152.7710
612321480,0.8931,-0.7642,-5.0568,-166.4429,348.9380,69.8853
612331480,0.6130,-0.6106,-3.3818,-609.8633,566.2231,-105.5908
612341481,-0.1958,-0.5137,-0.6808,-919.2505,690.8569,-232.9102
612351479,-0.5779,-0.5948,0.3214,-933.6548,720.3979,-231.1401
612361481,-0.9055,-0.6312,0.8716,-879.7607,711.6089,-225.0977
612371479,-1.3633,-0.7278,1.8690,-788.6353,579.7119,-205.7495
612381485,-1.6228,-0.5076,3.4105,-713.6841,365.1733,-177.3682
612391479,-1.3906,0.3005,5.6055,-296.9360,-49.3164,-65.0635
612401480,-0.8447,0.6367,5.5355,184.6313,-287.1704,35.8887
612411480,-0.1592,-0.0503,3.7335,693.9697,-566.8335,51.5137
612421483,-0.3865,-0.6749,2.7579,850.6470,-711.5479,19.7754
612431479,-1.1157,-0.8550,1.7808,926.1475,-824.0356,-3.0518
