t,ax,ay,az,gx,gy,gz
461021481,0.1426,0.5822,0.8592,-51.2695,38.5742,-21.1792
461031481,0.1799,0.6162,1.0118,-38.4521,6.4087,-24.0479
461041485,0.1829,0.5978,1.1736,-32.7148,-29.3579,-26.3062
461051480,0.0598,0.5573,1.5357,3.6011,-134.9487,-32.8369
461061481,-0.1099,0.5187,1.7850,81.6040,-232.5439,-45.7153
461071480,-0.2930,0.4631,1.8113,309.2651,-346.9238,-61.2793
461081481,-0.3979,0.4460,1.4669,494.0186,-376.4038,-51.7578
461091481,-0.5698,0.5900,0.4798,737.6099,-367.4316,-27.5879
461101480,-0.4236,0.6945,-0.3972,804.6265,-279.1748,4.8828
461111481,0.0776,0.2531,-1.8095,531.0669,17.7612,58.2275
461121481,0.3704,0.0136,-2.5012,176.2085,250.9766,2.1362
461131485,0.5877,-0.0667,-2.5348,-390.1978,512.0239,-133.9722
461141480,0.5452,-0.1822,-1.7468,-684.7534,601.7456,-199.1577
461151481,0.4287,-0.5069,-0.3698,-924.6216,612.5488,-282.2266
461161481,0.4067,-0.5936,0.4700,-942.9321,549.9268,-263.4277
461171476,0.3975,-0.5674,1.6754,-762.7563,345.6421,-273.6206
461181485,-0.3113,-0.5726,2.8279,-628.9062,137.9395,-334.4727
461191480,-1.6628,0.0249,4.6241,-338.5010,-169.8608,-292.4805
461201485,-1.5754,0.4790,5.2254,-41.8091,-348.5107,-124.8169
461211481,-1.3747,0.7553,4.7134,359.0698,-433.5327,-33.6304
461221481,-1.1714,0.3999,3.8721,540.9546,-440.9180,10.7422
461231480,-1.0076,-0.0616,3.0511,665.3442,-449.2798,63.1104
461241481,-1.1350,-0.5228,1.5416,799.8657,-412.9028,81.1768
461251480,-0.9343,-0.4393,0.4634,786.5601,-301.9409,103.5156
461261480,-0.0947,-0.2994,-1.1349,536.2549,22.9492,148.1323
461271480,0.4578,-0.2723,-1.8185,253.3569,253.0518,133.1177
461281485,0.8391,-0.0469,-2.1638,-147.9492,508.4229,21.2402
461291480,0.9878,-0.0562,-2.0495,-356.3843,579.5898,-48.3398
461301480,1.0215,-0.0569,-1.2734,-597.7783,541.9312,-128.7842
461311480,0.8076,-0.2310,-0.4965,-670.0439,456.9702,-182.3730
461321480,0.2583,-0.5398,0.9544,-644.4702,190.7349,-207.2754
461331481,-0.2439,-0.3052,2.6177,-592.6514,-78.7964,-215.3320
461341485,-0.9558,0.6035,5.7227,-292.4805,-511.0474,-191.7114
461351480,-0.9861,1.2585,6.5591,233.9478,-614.8682,-109.7412
461361481,-1.1155,0.4956,4.3492,890.2588,-597.9614,-41.4429
461371480,-1.0994,-0.3199,2.7054,1041.5039,-578.4302,45.0439
461381480,-1.3315,-0.7405,0.4974,1082.9468,-418.2739,72.9980
461391482,-0.9988,-0.9783,-1.7123,960.4492,-159.4238,125.9766
461401481,0.1763,-1.2508,-4.6852,331.6040,344.4824,192.7490
461411481,0.7588,-0.8685,-4.5497,-217.4683,606.0181,31.0669
461421480,0.6431,-0.8292,-2.9462,-726.6846,825.1343,-193.2373
461431485,0.6980,-0.9947,-1.4933,-974.9756,830.5664,-239.7461
461441485,0.6917,-1.0420,0.2767,-1108.2153,766.5405,-301.9409
461451481,0.4714,-1.0682,1.2203,-1010.6201,634.8267,-342.7734
461461480,-0.1540,-1.0818,2.8599,-848.1445,347.7173,-380.0049
461471481,-1.9026,-0.3082,6.3848,-394.6533,-246.9482,-372.5586
461481481,-2.0095,0.9924,7.4554,144.4702,-549.4995,-228.3936
461491481,-1.5547,0.7695,5.5430,760.3149,-636.7798,-65.4297
461501480,-1.3752,-0.2898,4.4442,930.4810,-679.3823,-16.2354
461511482,-1.5286,-1.2859,2.8861,1185.2417,-807.5562,30.4565
461521481,-1.6138,-1.5538,1.6497,1276.4893,-841.9189,56.2134
461531480,-1.4636,-1.6597,-1.8432,1209.5337,-576.6602,97.7173
461541481,-1.3904,-2.3304,-5.0558,849.3042,-222.8394,124.3896
461551481,-0.7046,-2.0816,-6.5407,-112.9761,322.6929,66.4673
461561481,-0.2729,-1.8987,-4.4623,-685.9741,622.7417,-68.1763
