t,ax,ay,az,gx,gy,gz
546771480,-0.1938,0.7187,3.8572,487.1826,-464.1724,29.4800
546781481,-0.1758,0.1672,2.8895,707.7637,-595.7642,18.6768
546791479,-0.5657,-0.3382,1.9288,823.4253,-707.2754,2.1362
546801481,-0.7727,-0.3729,1.4007,841.7969,-705.5664,1.0376
546811479,-0.8506,-0.4139,0.1536,840.7593,-592.2241,27.0996
546821485,-0.6704,-0.3401,-1.2158,758.1177,-425.5981,55.6641
546831474,-0.1909,-0.3597,-2.6440,528.0762,-179.1992,82.2144
546841485,0.5899,-0.3689,-3.4096,-81.2378,244.3848,17.3340
546851479,0.7793,-0.3965,-2.6196,-465.6982,453.6743,-106.2622
546861481,0.1856,-0.3206,-0.8725,-800.7202,593.2617,-254.9438
546871484,-0.4634,-0.6570,-0.1474,-857.0557,631.7139,-310.4248
546881485,-1.2817,-1.1546,0.6429,-839.9048,561.7065,-330.0171
546891501,-1.6848,-1.2071,1.7347,-854.1870,415.5884,-293.0908
546901489,-1.9434,-0.2715,4.5411,-718.4448,73.3032,-137.0850
546911480,-1.8933,0.4382,5.7916,-314.6973,-138.7939,-10.0708
546921480,-0.9495,0.9423,4.6810,461.1206,-331.2988,117.3706
546931481,-0.4141,0.2465,3.2069,723.5718,-421.0815,125.1831
546941481,-0.1826,-0.3101,1.6273,879.2725,-523.1934,154.5410
546951481,-0.1980,-0.4712,0.7662,913.4521,-557.3120,151.7944
546961482,-0.3386,-0.4559,-1.0529,881.8970,-473.5718,130.2490
546971481,-0.1975,-0.4927,-2.6096,709.4727,-256.1646,130.7983
546981485,0.3081,-0.6973,-3.9252,59.9365,159.9121,81.7871
546991477,0.5151,-0.4712,-3.2448,-463.5010,389.1602,-25.0244
547001481,0.2759,-0.3240,-1.1506,-907.1655,578.6133,-172.6685
547011480,-0.2449,-0.5118,-0.1472,-977.6001,620.3613,-213.4399
547021485,-0.8816,-1.0918,0.7193,-907.4097,589.9658,-217.2852
547031480,-1.2610,-1.1817,1.7415,-896.5454,482.8491,-189.2090
547041480,-1.8303,-0.3707,4.9271,-800.5981,170.2271,-100.9521
547051481,-1.6208,0.5119,6.6307,-387.1460,-73.9746,5.9204
547061480,-0.8159,0.9133,6.1473,243.7134,-288.8184,102.8442
547071481,0.1975,0.0986,3.7200,794.2505,-522.5830,86.7310
547081480,0.0449,-0.4397,2.6871,918.5181,-643.2495,56.9458
547091480,-0.6731,-0.9302,1.6133,969.5435,-721.9849,10.0098
