t,ax,ay,az,gx,gy,gz
323359482,-0.4951,-0.0443,0.9635,-6.7749,-23.1323,-9.2163
323369482,-0.5522,-0.0775,0.9977,-4.3945,-28.9307,-16.4795
323379482,-0.6369,-0.0990,1.0219,1.6479,-32.8369,-17.8223
323389482,-0.6489,-0.1151,0.9906,4.6997,-25.9399,-11.3525
323399482,-0.6340,-0.0490,0.9384,5.3101,-13.9160,-3.5400
323409477,-0.5927,-0.0390,0.8475,9.0332,-1.7700,2.1362
323419482,-0.4958,-0.0138,0.7516,-0.6714,9.4604,9.8877
323429487,-0.4382,-0.0251,0.7572,-11.4746,7.5073,9.0332
323439477,-0.3671,-0.0236,0.8685,-20.6299,-13.4888,1.9531
323449483,-0.3627,-0.0111,0.9555,-19.2261,-32.3486,-9.4604
323459482,-0.3576,-0.0131,1.0058,-8.7280,-65.0024,-20.5078
323469483,-0.3884,-0.0197,1.0404,-5.1270,-92.6514,-30.0293
323479482,-0.4550,-0.0221,1.1037,3.9673,-140.4419,-38.4521
323489482,-0.4958,-0.0373,1.1391,12.6953,-178.2227,-40.8325
323499487,-0.5805,-0.0470,1.1876,31.8604,-250.2441,-42.3584
323509482,-0.6245,-0.0544,1.2125,45.8984,-306.2134,-37.9028
323519482,-0.6230,-0.0609,1.2328,74.2798,-403.6865,-28.1982
323529482,-0.5578,-0.0568,1.2255,92.4683,-472.2290,-20.5078
323539482,-0.5151,-0.0529,1.2123,110.7178,-544.6777,-14.1602
323549482,-0.4140,-0.0194,1.1603,136.0474,-632.8735,-3.1128
323559483,-0.2551,0.0042,1.0353,151.0010,-676.0864,9.8877
323569487,-0.1733,0.0758,0.9872,161.6821,-745.9106,11.7798
323579482,-0.1149,0.0355,0.8287,178.3447,-758.5449,20.6299
323589482,0.0552,0.0816,0.6757,171.6919,-768.9819,39.9170
323599482,0.0945,0.1117,0.6891,170.8374,-780.2734,39.1235
323609482,0.3921,0.0968,0.3854,201.6602,-785.5835,64.7583
323619482,0.6783,0.1009,0.1322,192.0166,-795.4102,80.1392
323629483,0.9385,0.0936,0.1378,164.0625,-814.4531,69.1528
323639482,1.2056,0.0714,-0.0892,167.0532,-774.7192,79.5898
323649482,1.6424,0.2059,-0.2699,111.8164,-728.3325,96.3135
323659477,1.6307,0.2198,-0.1669,72.9370,-674.9268,51.5747
323669482,1.4127,0.2059,-0.0936,34.8511,-559.0820,17.2729
323679477,1.2144,0.1851,-0.0399,14.2822,-502.2583,5.0659
323689483,0.8011,0.2276,0.0304,-7.7515,-490.1123,-4.3335
323699482,0.5882,0.2452,0.0433,9.9487,-561.5234,0.3662
323709487,0.3428,0.1659,-0.1459,72.9980,-744.9341,13.4277
323719482,0.4149,0.0973,-0.5050,116.8823,-861.9385,44.5557
323729482,0.9285,0.0130,-0.9086,126.9531,-975.4028,85.2051
323739482,1.2869,0.0601,-0.9818,107.8491,-988.4033,85.8154
323749477,1.5362,0.1573,-0.8351,44.4946,-876.0986,37.1704
323759482,1.2142,0.1712,-0.6048,4.0894,-763.1226,-27.4048
323769482,0.5447,0.0929,-0.2379,-16.4185,-649.7803,-88.8672
323779487,-0.5996,-0.0170,-0.3431,5.0049,-463.1348,-99.5483
323789482,-1.0978,-0.0380,-0.8531,17.2119,-364.8071,-63.7207
323799482,-1.2390,-0.0238,-1.2818,18.4326,-316.3452,-6.8359
323809487,-1.0339,-0.0736,-1.4728,27.8931,-303.2227,29.6631
323819482,-0.3288,0.0057,-1.5795,8.9722,-261.1694,82.3364
323829487,0.1207,0.1009,-1.3006,-14.8926,-243.5913,82.8857
323839482,0.5218,0.2511,-0.7235,-30.2124,-198.7915,51.9409
323849487,0.5135,0.3028,-0.5514,-21.6675,-148.7427,14.2822
323859482,0.1199,0.1851,-0.6000,-1.8921,-58.0444,-42.1753
323869482,-0.0617,0.1375,-0.5743,-3.9062,-7.7515,-54.1382
323879483,-0.1442,0.0633,-0.7757,9.6436,53.3447,-54.8706
323889485,-0.2709,-0.0006,-0.9330,6.6528,101.3184,-58.6548
323899486,-0.5051,-0.0197,-0.9630,-13.3667,217.9565,-51.9409
323909482,-0.4787,0.0074,-0.9950,-24.6582,334.0454,-34.7290
323919481,-0.4316,0.0782,-1.1839,-43.8843,534.4238,-20.1416
323929482,-0.5080,0.0914,-1.0697,-65.0024,649.9023,-18.6157
323939481,-0.3764,0.0636,-0.7772,-76.1719,798.0347,11.4136
323949482,-0.0820,0.0523,-0.6598,-79.7119,875.1831,38.2080
323959481,0.4249,0.0684,-0.4222,-81.7871,966.8579,62.6831
323969482,0.7527,0.1349,-0.2352,-78.4912,1011.3525,66.2842
323979482,1.0682,0.2013,-0.1571,-63.9648,1081.0547,55.9692
323989482,1.1483,0.1883,-0.2059,-49.1333,1114.5020,40.6494
323999481,1.1226,0.1517,-0.3463,-38.0249,1134.0942,25.6958
324009482,1.0035,0.0572,-0.3436,-44.0063,1142.6392,9.5825
324019481,1.0379,-0.0004,-0.3031,-63.5986,1169.5557,13.7939
324029482,0.9498,0.0719,0.1073,-97.2900,1151.6113,11.6577
324039486,0.9710,0.0682,0.3458,-97.1680,1107.6050,20.6299
324049483,0.9712,0.1126,0.7604,-79.5898,979.1260,8.1787
324059476,1.0333,0.0406,0.6757,-54.0161,904.7241,2.9907
324069482,0.9395,0.0970,0.6957,-52.1240,756.8970,-28.1982
324079481,0.6221,0.0462,0.9472,-46.7529,660.0342,-57.1289
324089483,0.5584,-0.0270,0.8190,-51.8188,664.3066,-45.3491
324099481,0.3475,0.0387,0.9003,-63.7817,653.4424,-59.9976
324109487,-0.1772,-0.1122,0.9017,-57.8613,675.2319,-68.4204
324119481,-0.2890,-0.0631,0.7150,-56.3354,672.1191,-46.9971
324129482,-0.5917,-0.1164,0.7160,-60.5469,625.0610,-41.0767
324139486,-0.5412,-0.0341,0.7885,-61.2183,560.4858,-19.2871
324149487,-0.5346,0.0218,1.0016,-45.9595,441.1621,-23.5596
324159482,-0.4245,-0.0016,0.9813,-40.4053,405.8838,-26.4282
324169482,-0.4401,0.0313,1.1076,-42.4194,344.1772,-46.2036
324179481,-0.6303,-0.0190,1.2450,-27.9541,306.0913,-59.3872
324189502,-0.5046,-0.0053,0.9362,-20.2637,322.9980,-40.1001
324199481,-0.6225,-0.0067,0.8671,-17.8223,313.0493,-49.0112
324209482,-0.7800,-0.0812,0.7013,-23.4375,308.5937,-42.7856
324219481,-0.7990,-0.0297,0.8742,-26.0620,283.2642,-41.5039
324229477,-0.7963,-0.0160,0.9127,-4.3335,234.3750,-41.6260
324239481,-0.7714,-0.0837,0.6659,10.7422,210.9985,-41.7480
324249482,-0.7748,-0.0932,0.5534,7.2021,177.3682,-44.3726
324259482,-0.7084,-0.0502,0.5614,2.5024,133.9111,-40.2832
324269482,-0.6276,-0.0470,0.5136,3.2959,95.7642,-38.7573
324279476,-0.7585,-0.0451,0.5866,0.7935,14.8315,-49.6826
324289482,-1.0654,-0.0963,0.7262,5.0049,-33.4473,-57.0679
324299486,-1.3159,-0.1469,0.7028,12.6953,-33.3252,-35.4004
324309487,-1.2712,-0.1630,0.6032,12.7563,-1.0376,-14.1602
324319481,-1.0031,-0.0907,0.4899,-7.3242,48.0347,15.1978
324329487,-0.8476,-0.0587,0.5377,-14.6484,48.3398,19.5313
324339482,-0.7446,-0.0207,0.6342,-10.5591,1.5869,16.1133
324349482,-0.7123,-0.0124,0.6798,-3.9673,-39.6118,10.9253
