t,ax,ay,az,gx,gy,gz
101799482,-0.2917,0.0897,1.0951,-16.7236,23.2544,-10.5591
101809482,-0.2609,0.1065,1.0958,-17.5171,28.4424,-5.0659
101819482,-0.2429,0.0975,1.0761,-16.2354,28.1982,-4.0894
101829477,-0.2329,0.0819,1.0678,-16.9067,26.6724,-5.7983
101839483,-0.2309,0.1080,1.0514,-17.5171,24.5361,-6.3477
101849482,-0.2631,0.0902,1.0600,-14.6484,10.6201,-10.4980
101859482,-0.3076,0.0709,1.0529,-10.1318,-4.2725,-12.2070
101869487,-0.3351,0.0680,1.0421,-6.5918,-24.5361,-10.9253
101879487,-0.3820,0.0672,1.0253,-1.8311,-61.4624,-9.0942
101889485,-0.4067,0.0765,1.0053,3.9673,-95.3369,-5.0659
101899481,-0.4553,0.0692,0.9269,20.1416,-177.4292,0.7324
101909482,-0.5742,0.0016,0.8815,32.1655,-262.2070,5.1270
101919481,-0.7629,-0.0502,0.9017,56.8848,-449.7681,23.4375
101929482,-0.7958,-0.0949,0.9276,95.7031,-624.6338,44.4336
101939481,-0.5695,-0.0780,0.7455,185.4858,-914.1235,78.3691
101949482,-0.3642,-0.0153,0.4301,244.0186,-1115.2954,103.8818
101959487,-0.1987,0.0435,-0.0279,337.5244,-1386.0474,104.3091
101969483,-0.1696,0.0504,-0.5135,405.3345,-1508.5449,109.9854
101979485,0.0272,-0.1874,-1.0328,425.8423,-1592.1021,169.0063
101989482,0.1370,-0.1520,-1.1920,413.5742,-1577.7588,203.5522
101999482,0.5413,-0.2052,-2.0629,412.2925,-1504.9438,294.3726
102009482,0.9114,-0.2445,-2.7338,378.9673,-1422.7905,337.7686
102019481,1.7601,-0.3681,-3.4515,249.5728,-1280.0293,383.1177
102029487,2.5457,-0.2345,-3.3949,102.5391,-1219.7266,393.3716
102039481,3.1465,0.2452,-1.9066,-81.7871,-1184.4482,272.0947
102049482,3.0596,0.5069,-0.7137,-99.7925,-1129.3945,151.4893
102059481,2.2720,0.3783,0.4633,-78.9795,-885.2539,-12.6953
102069483,1.3985,0.2267,0.8905,-68.1152,-642.5781,-85.3882
102079486,0.0555,-0.1086,0.6359,-27.1606,-267.5171,-147.2168
102089482,-0.8613,-0.3661,0.0148,-0.5493,-78.7354,-150.2686
102099481,-1.9550,-0.4628,-0.8649,44.3115,-0.7935,-104.6753
102109487,-2.0771,-0.4992,-1.4547,77.3926,-34.9731,-48.7671
102119481,-1.6801,-0.3937,-1.9420,68.6035,-68.2983,18.3716
102129477,-0.7976,-0.1737,-2.0277,6.7139,-56.3354,78.9795
102139487,-0.4138,-0.0934,-1.6874,-35.5835,7.2632,78.7964
102149482,-0.1245,0.0413,-0.9220,-81.9092,169.1895,65.8569
102159481,0.0538,0.0919,-0.6234,-83.0078,308.4717,50.5981
102169482,0.1653,0.0916,-0.7494,-72.9370,537.2314,15.9912
102179481,0.1443,0.0909,-0.9803,-85.6934,698.9746,-4.1504
102189482,-0.1603,0.0533,-1.3553,-118.8354,903.0762,-18.7988
102199481,-0.4777,-0.0873,-1.2657,-140.1978,985.6567,-13.8550
102209482,-0.0248,-0.1405,-0.7091,-180.1147,1090.1489,56.0913
102219486,0.6841,-0.0627,-0.2599,-190.9180,1169.6167,90.8203
102229487,1.5037,0.0296,0.4525,-195.3125,1360.3516,92.5293
102239477,1.9524,0.1185,0.6293,-184.5703,1510.6812,86.2427
102249482,2.2017,0.0758,0.2836,-144.9585,1683.1055,53.7109
102259481,2.0853,0.0604,0.0282,-126.8311,1733.6426,31.6162
102269482,1.8538,0.0157,-0.1456,-118.1641,1676.5137,30.2734
102279486,1.6841,0.0897,-0.0213,-109.3140,1518.9209,22.5830
102289482,1.0572,0.1117,-0.0199,-43.2739,1162.2925,-36.4380
102299482,0.4332,0.0272,-0.2499,-22.4609,931.7627,-76.7212
102309482,-0.6398,-0.0099,-0.1109,-30.9448,646.9727,-116.7603
102319481,-1.1699,-0.0131,0.2025,-37.8418,517.1509,-116.6382
102329482,-1.2724,-0.1122,0.5929,-37.3535,412.2925,-78.6133
102339481,-1.0490,-0.1413,0.7858,-40.8936,389.9536,-48.5840
102349482,-0.7131,-0.1659,1.0001,-57.6172,377.6245,-11.1084
102359486,-0.4558,-0.1064,1.2433,-62.7441,317.3828,25.3906
102369482,-0.3127,-0.0705,1.0954,-44.5557,284.0576,32.8369
102379482,-0.0410,0.0504,1.0604,-53.1006,238.8306,26.3672
102389503,-0.0353,0.0843,1.0722,-40.3442,188.9038,0.5493
102399481,-0.3837,0.0335,1.0028,-13.2446,80.5054,-42.7856
102409482,-0.6601,-0.0546,0.9013,2.2583,-2.1973,-54.6265
102419481,-0.9531,-0.1169,0.9953,4.5776,-117.0044,-50.4761
102429482,-1.0141,-0.1205,1.1432,10.3149,-168.5181,-35.7056
102439481,-0.9785,-0.1154,1.2450,11.9019,-157.4707,-3.1128
102449483,-0.8786,-0.1261,1.2672,1.9531,-92.7124,22.2168
102459481,-0.5573,-0.0539,1.3031,-12.5122,19.6533,53.5889
102469487,-0.2656,0.0111,1.2128,-10.6812,57.9834,63.3545
102479481,0.1331,0.0670,1.0016,-0.6104,40.7715,53.5889
102489482,0.2332,0.1014,0.9218,3.2959,-3.4790,29.6631
102499481,0.1556,0.0990,0.9730,4.1504,-70.4956,-11.9019
102509482,-0.0495,0.0926,1.0975,8.3618,-104.7974,-34.9731
102519482,-0.3146,0.0008,1.1681,8.5449,-108.7646,-44.2505
102529483,-0.4125,-0.0299,1.1747,5.1270,-70.2515,-39.3677
102539481,-0.4370,-0.0297,1.2164,-14.6484,-0.6714,-17.8833
102549482,-0.4240,-0.0365,1.2338,-16.8457,24.9023,-7.2632
102559481,-0.3796,-0.0133,1.1478,-7.6294,17.7612,3.6621
102569482,-0.2983,-0.0021,1.0126,0.2441,-9.8267,7.4463
102579482,-0.2424,-0.0024,0.9642,1.3428,-46.9360,5.0659
102589487,-0.2092,0.0006,1.0014,2.7466,-85.9985,-1.8311
102599481,-0.1642,0.0265,1.0880,1.2207,-95.3979,-6.4697
102609483,-0.1723,0.0150,1.1493,7.9346,-83.6792,-12.2681
102619481,-0.1601,-0.0168,1.1056,6.8970,-58.5938,-9.0942
102629482,-0.1044,-0.0009,1.0983,-2.3804,-18.9209,-2.6855
102639481,-0.0556,-0.0099,1.1015,-4.9438,1.8921,-1.7090
102649482,-0.0961,0.0028,1.1022,-7.3853,17.7002,-4.6387
102659481,-0.1467,-0.0065,1.1117,-5.3711,18.4326,-6.4087
102669482,-0.1970,-0.0038,1.1095,-2.4414,13.8550,-4.9438
102679482,-0.2165,0.0001,1.1027,0.3662,6.7749,-4.4556
102689482,-0.2353,0.0028,1.0402,5.3101,-1.7700,-2.1973
102699482,-0.2021,0.0067,1.0021,4.4556,-6.5918,0.7324
102709482,-0.1838,0.0059,0.9765,2.5635,-2.0142,2.6855
102719482,-0.1506,0.0016,0.9877,-4.8828,6.4697,5.3101
102729482,-0.1738,0.0155,1.0827,-6.7749,16.3574,4.2114
102739481,-0.1623,0.0089,1.0729,-5.0659,22.0337,6.4697
102749482,-0.1411,0.0206,1.0180,0.9155,22.2778,5.3711
102759486,-0.1215,0.0201,0.9782,1.5259,17.0288,2.7466
102769483,-0.1020,0.0413,0.9874,0.9155,1.2207,-3.1128
102779486,-0.1159,0.0318,1.0194,3.4180,-12.6953,-8.9722
102789482,-0.1474,0.0296,1.0641,5.7983,-24.1089,-13.2446
102799511,-0.1547,0.0450,1.0670,6.2866,-24.3530,-13.7329
