t,ax,ay,az,gx,gy,gz
388809487,-0.6357,0.1974,0.7702,1.2207,-37.8418,-16.9067
388819481,-0.6298,0.1903,0.7941,-0.6714,-41.8701,-20.2026
388829482,-0.6259,0.1854,0.7877,0.0610,-39.8560,-19.7754
388839482,-0.6037,0.1703,0.7665,-1.8311,-38.6353,-18.3105
388849482,-0.6213,0.1537,0.7894,-11.1694,-42.3584,-20.3247
388859481,-0.6381,0.1607,0.8085,-16.2964,-46.8750,-17.3950
388869482,-0.6608,0.1676,0.8463,-16.8457,-67.1387,-17.6392
388879481,-0.6738,0.1825,0.8292,-11.8408,-92.3462,-16.7847
388889486,-0.6823,0.1778,0.8173,-7.5684,-160.7056,-18.0054
388899482,-0.6921,0.1737,0.8412,-2.1973,-225.2197,-19.4092
388909482,-0.6264,0.1454,0.7968,9.2773,-329.6509,-14.5874
388919483,-0.5742,0.1561,0.7619,11.5356,-403.6865,-13.9160
388929487,-0.5131,0.1515,0.7641,12.7563,-513.3057,-14.4653
388939482,-0.4536,0.1422,0.7799,12.5122,-575.7446,-12.9395
388949482,-0.3593,0.1339,0.8541,7.9346,-660.2783,-7.4463
388959482,-0.2973,0.1331,0.8878,10.9863,-711.6089,-2.8076
388969487,-0.2202,0.1351,0.9579,23.3765,-798.7671,4.9438
388979482,-0.1730,0.1161,1.0072,42.4805,-858.9478,10.4370
388989483,-0.1486,0.2108,0.9828,85.5713,-963.1348,27.0386
388999482,-0.0671,0.1126,0.8383,125.7324,-1022.9492,47.8516
389009508,0.2254,0.1178,0.4628,173.4009,-1087.4023,91.9800
389019482,0.5157,0.1422,0.2601,194.1528,-1121.5820,120.9106
389029482,0.9405,0.1556,-0.0707,221.6187,-1139.2212,147.5220
389039483,1.1775,0.1783,-0.3343,225.4028,-1112.4878,158.9966
389049482,1.3926,0.1578,-0.5860,210.4492,-1052.8564,166.0767
389059477,1.7415,0.1944,-0.6796,154.1748,-917.4194,155.0903
389069482,1.8790,0.1856,-0.5201,111.1450,-791.6260,121.5210
389079482,1.9300,0.2025,-0.2848,61.0352,-543.6401,56.4575
389089482,1.7652,0.1541,-0.2328,43.7012,-378.1738,-1.0376
389099482,1.1729,0.0955,-0.3688,34.6680,-186.5234,-75.6836
