t,ax,ay,az,gx,gy,gz
283059482,-0.3994,-0.0334,1.0538,-13.6108,2.8687,-7.5073
283069482,-0.4140,-0.0224,1.0556,-12.0850,5.7373,-6.2866
283079483,-0.4230,-0.0209,1.0463,-10.0098,5.8594,-5.5542
283089483,-0.4013,-0.0190,1.0187,-5.3101,1.5869,-1.0376
283099483,-0.3701,-0.0119,1.0048,-4.8828,-1.8921,0.3662
283109487,-0.3378,-0.0263,1.0155,-6.5918,-7.0801,-2.8076
283119482,-0.3391,-0.0229,1.0507,-10.5591,-7.8735,-5.4932
283129487,-0.3608,-0.0204,1.0836,-9.3384,-5.5542,-7.8125
283139487,-0.3710,-0.0160,1.0731,-3.5400,-4.2114,-7.6294
283149477,-0.3757,-0.0089,1.0429,0.3052,-3.1738,-6.1035
283159482,-0.3801,-0.0085,0.9794,1.0376,-6.2256,-5.8594
283169482,-0.3955,-0.0160,0.9679,-1.5259,-15.0757,-6.5308
283179482,-0.4128,-0.0192,1.0311,-7.7515,-34.4849,-7.6294
283189482,-0.4228,-0.0209,1.0697,-5.6763,-43.9453,-7.1411
283199482,-0.4186,-0.0214,1.0475,2.3193,-52.5513,-1.2817
283209477,-0.4252,-0.0202,1.0416,2.4414,-62.8052,-0.7324
283219482,-0.4382,-0.0336,1.0319,5.9204,-87.2192,3.7231
283229508,-0.4191,-0.0373,1.0275,7.8125,-111.9385,10.5591
283239482,-0.3818,-0.0338,1.0514,13.0615,-174.6826,15.0757
283249482,-0.3610,-0.0358,1.0773,22.7051,-237.1826,15.5640
283259482,-0.3845,-0.0285,1.1115,49.9268,-367.8589,14.6484
283269482,-0.4018,-0.0314,1.1266,78.2471,-468.3838,9.8267
283279482,-0.3867,-0.0243,1.1093,128.9062,-627.3804,14.0381
283289477,-0.3676,-0.0424,1.1376,160.2173,-738.5864,16.1133
283299482,-0.3115,-0.0014,1.0939,228.3936,-877.9907,29.0527
283309482,-0.2980,0.0101,0.9288,283.1421,-964.2944,47.3022
283319483,-0.3984,0.0321,0.5763,359.9854,-1062.8662,57.7393
283329482,-0.4682,-0.0583,0.1244,408.0200,-1081.0547,89.1724
283339482,-0.1476,-0.1911,-0.6376,411.6211,-1056.1523,194.0308
283349482,0.1775,-0.1808,-1.1610,356.6895,-995.9106,256.5918
283359483,0.9346,-0.2196,-1.9046,260.1318,-901.1841,336.9751
283369483,1.4556,-0.1820,-2.1781,170.7153,-857.2388,361.2671
283379487,1.7535,-0.1798,-2.0470,67.9321,-849.7925,336.3037
283389482,1.9058,-0.2172,-1.5421,-26.7944,-889.2822,288.0249
283399482,2.0718,-0.1940,-1.2525,-43.3960,-945.9229,286.9873
283409482,2.3868,-0.0819,-1.2088,-45.7153,-994.5679,284.5459
283419482,2.6629,-0.0368,-1.2240,-59.2041,-991.0278,268.0054
283429482,2.9127,0.1029,-0.8094,-108.7036,-893.4326,168.8843
283439482,2.8804,0.2679,-0.1964,-152.8931,-764.2212,79.8950
283449482,2.0145,0.2240,0.6676,-154.4189,-565.9180,-91.7969
283459482,0.9307,0.0670,0.8803,-95.5200,-463.1348,-194.5190
283469482,-0.8288,-0.2743,0.4152,11.5967,-331.2988,-246.7651
283479482,-1.4738,-0.4071,-0.3578,68.0542,-248.2300,-211.3037
283489482,-1.7582,-0.4174,-1.2882,90.4541,-169.9829,-125.7324
283499477,-1.6027,-0.3507,-1.5411,77.8198,-134.5825,-57.7393
283509482,-0.9382,-0.3039,-1.6969,43.1519,-88.3179,42.9077
283519482,-0.4059,-0.2155,-1.5926,17.8833,-56.8848,72.6318
283529495,0.3690,-0.1139,-1.2804,-19.1650,41.3818,80.4443
283539483,0.7527,0.0038,-0.9554,-46.2646,141.7847,52.6733
283549482,1.0428,0.0728,-0.5638,-59.5703,345.5811,-20.6299
283559482,1.0701,0.0860,-0.6969,-53.6499,507.5684,-74.7681
283569482,0.6282,-0.0485,-1.2079,-49.3774,718.1396,-163.0249
283579482,0.2361,-0.1371,-1.4740,-74.3408,843.6279,-190.6128
283589482,-0.0349,-0.1628,-1.6337,-140.5640,1028.6865,-172.8516
283599487,-0.0056,-0.1159,-1.5233,-185.4858,1140.6860,-145.5078
283609482,0.1302,-0.1012,-1.1915,-223.9990,1235.2295,-116.3940
283619482,0.6082,0.0311,-0.6554,-254.6997,1353.1494,-76.2939
283629482,0.9041,0.1405,-0.3231,-257.8125,1412.9639,-68.0542
283639537,1.2796,0.1522,-0.4379,-232.6660,1526.6113,-71.9604
283649477,1.3133,0.0968,-0.5777,-235.5347,1562.7441,-91.1865
283659482,0.7000,0.0025,-0.3893,-239.3188,1503.7842,-132.6904
283669483,0.4627,0.0211,-0.4203,-236.4502,1423.0957,-116.1499
283679482,-0.0056,-0.0360,-0.5079,-212.5854,1208.7402,-120.4834
283689487,-0.4548,-0.1056,-0.4046,-211.4868,1037.6587,-126.5869
283699482,-1.1113,-0.0465,-0.0509,-214.5386,843.2007,-108.6426
283709482,-1.3002,-0.1252,0.1154,-206.7261,765.4419,-79.1016
283719482,-1.4914,-0.2240,0.5846,-200.4395,648.6206,-46.2646
283729487,-1.4750,-0.2218,0.8959,-185.8521,603.7598,-17.7002
283739482,-1.0544,-0.2023,1.2626,-160.0952,535.8887,23.8647
283749487,-0.8359,-0.2301,1.3312,-133.4229,467.3462,35.3394
283759482,-0.3835,-0.2240,1.3270,-98.5107,351.7456,29.1138
283769482,-0.4240,-0.2433,1.1459,-71.5942,269.6533,-4.0283
283779482,-0.9096,-0.3434,0.7321,-52.9175,188.9038,-49.3774
283789482,-1.2463,-0.2804,0.5609,-63.9038,176.6968,-50.6592
